series_id,display_name,tier,parent_stream,level,candidate,FY,central,relative_width_pct,lower,upper
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,sqrt_stress,2027,2105.2252306039495,5.792376691607191,2044.253942822281,2166.1965183856178
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,sqrt_stress,2027,2105.2252306039495,8.550955898151228,2015.2167900911013,2195.2336711167977
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,sqrt_stress,2030,3253.9373715651354,7.896721156558203,3125.4601911443665,3382.4145519859044
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,sqrt_stress,2030,3253.9373715651354,12.289614689141658,3053.989188969466,3453.885554160805
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,sqrt_stress,2031,3481.89911494128,8.456439996103027,3334.676760251354,3629.121469631206
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,sqrt_stress,2031,3481.89911494128,13.509618457597346,3246.703472187767,3717.094757694793
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,sqrt_stress,2040,6259.456162699124,13.698026770405127,5830.745172274975,6688.167153123274
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,sqrt_stress,2040,6259.456162699124,23.098326724201886,5536.541344889907,6982.370980508342
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,sqrt_stress,2050,11376.234075278322,24.832512483599885,9963.731701824805,12788.73644873184
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,sqrt_stress,2050,11376.234075278322,31.845818864995177,9564.806626642825,13187.66152391382
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,legacy_constant,2027,2105.2252306039495,1.8009375744558427,2086.268334501514,2124.182126706385
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,legacy_constant,2027,2105.2252306039495,2.660159448587694,2077.224056660968,2133.226404546931
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,legacy_constant,2030,3253.9373715651354,1.6659433498968212,3226.832994939437,3281.041748190834
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,legacy_constant,2030,3253.9373715651354,2.613254234391512,3211.4205434916985,3296.4541996385724
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,legacy_constant,2031,3481.89911494128,1.633494167036798,3453.4608054689443,3510.3374244136157
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,legacy_constant,2031,3481.89911494128,2.6049081138718404,3436.5489786603116,3527.2492512222484
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,legacy_constant,2040,6259.456162699124,1.4385341716283016,6214.433954769865,6304.478370628384
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,legacy_constant,2040,6259.456162699124,2.5284011798328843,6180.324080964721,6338.5882444335275
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,50,legacy_constant,2050,11376.234075278322,1.6769317153792869,11280.848236666257,11471.619913890387
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,legacy_constant,2050,11376.234075278322,2.4110814132394647,11239.088942620498,11513.379207936146
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,plateau,2027,2105.2252306039495,12.027766943600154,1978.6194384164935,2231.8310227914053
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,plateau,2027,2105.2252306039495,17.485445211980533,1921.1712284609273,2289.2792327469715
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,plateau,2030,3253.9373715651354,14.900353612015175,3011.5132842267767,3496.361458903494
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,plateau,2030,3253.9373715651354,23.017712030639657,2879.446404643021,3628.4283384872497
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,plateau,2031,3481.89911494128,14.564392421750826,3228.3403895265214,3735.4578403560386
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,plateau,2031,3481.89911494128,23.106892402889194,3079.6197739079635,3884.1784559745965
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,plateau,2040,6259.456162699124,15.00183514189719,5789.939515545401,6728.972809852848
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,plateau,2040,6259.456162699124,25.13175815873948,5472.900470268195,7046.011855130054
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,plateau,2050,11376.234075278322,21.165611290959358,10172.309333316785,12580.158817239859
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,plateau,2050,11376.234075278322,26.9846473101336,9841.315754083775,12911.15239647287
