engine,uptake_basis,scenario_name,scenario_role,trace_name,series_id,FY,fed_path,forecast_segment,value
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,gross_ped_revenue,2028,Current planned path,econometric_forecast,2551.449078051918
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,gross_ped_revenue,2028,Current planned path,econometric_forecast,2584.467207196055
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2028,BEFU26,,2438.6597343399
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2029,MBU26,,2596.02295478143
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,gross_ped_revenue,2029,Current planned path,econometric_forecast,2705.7899061166327
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,gross_ped_revenue,2029,Current planned path,econometric_forecast,2757.940604507104
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2029,BEFU26,,2591.86597814642
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2030,MBU26,,2706.16345401687
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,gross_ped_revenue,2030,Current planned path,econometric_forecast,2823.1151379145613
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,gross_ped_revenue,2030,Current planned path,econometric_forecast,2896.714365364449
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2030,BEFU26,,2707.91842670497
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2031,MBU26,,2771.07090986288
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2031,BEFU26,,2772.84500582012
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2032,MBU26,,2824.50474695834
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2032,BEFU26,,2826.31667706967
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2033,MBU26,,2859.3269619482
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2033,BEFU26,,2861.16038126737
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2034,MBU26,,2881.80953982362
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2034,BEFU26,,2883.6575746837
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2035,MBU26,,2886.69324606196
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2035,BEFU26,,2888.544365981
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2036,MBU26,,2870.0202267989
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2036,BEFU26,,2871.86066613905
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2037,MBU26,,2831.34851511319
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2037,BEFU26,,2833.16415224266
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2038,MBU26,,2767.364948166
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2038,BEFU26,,2769.13955927465
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2039,MBU26,,2679.60328294049
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2039,BEFU26,,2681.32160081218
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2040,MBU26,,2571.28887882776
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2040,BEFU26,,2572.93779897644
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2041,MBU26,,2445.32935020591
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2041,BEFU26,,2446.8972524549
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2042,MBU26,,2290.01282736822
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2042,BEFU26,,2291.34003279749
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2043,MBU26,,2124.86293562035
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2043,BEFU26,,2125.96259742536
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2044,MBU26,,1962.12842242206
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2044,BEFU26,,1963.02095281438
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2045,MBU26,,1806.11937901037
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2045,BEFU26,,1806.82678084945
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2046,MBU26,,1659.55467711814
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2046,BEFU26,,1660.09880462451
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2047,MBU26,,1522.51371199827
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2047,BEFU26,,1522.91488064619
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2048,MBU26,,1396.81538568352
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2048,BEFU26,,1397.09266268055
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2049,MBU26,,1279.97935442894
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2049,BEFU26,,1280.14948834352
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2050,MBU26,,1171.50816887837
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2050,BEFU26,,1171.5863032867
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2051,MBU26,,1074.0776692399
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2051,BEFU26,,1074.0775997665
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2052,MBU26,,991.684279210924
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2052,BEFU26,,991.684295392896
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2053,MBU26,,918.510059943641
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2053,BEFU26,,918.510056181724
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2054,MBU26,,845.502021853889
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2054,BEFU26,,845.50202129704
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,gross_ped_revenue,2055,MBU26,,766.976620770384
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,gross_ped_revenue,2055,BEFU26,,766.976620934163
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2001,,,107.952015502222
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2002,,,127.276975146667
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2003,,,145.750251191111
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2004,,,164.838043431111
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2005,,,190.062553191111
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2006,,,207.057308142222
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2007,,,224.341670933333
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2008,,,238.367297955556
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2009,,,262.064566702222
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2010,,,287.748778595556
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2011,,,315.173504278454
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2012,,,327.6064122
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2013,,,347.812486913043
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2014,,,415.681950782609
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2015,,,471.299792052174
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2016,,,530.085117
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2017,,,571.287437773913
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2018,,,607.891847913044
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2019,,,695.557280486957
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2020,,,720.453579834783
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2021,,,801.218457113044
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2022,,,752.991904730435
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2023,,,595.74682046087
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2024,,,696.350840121739
ensemble,MoT VFM base,actual,actual,Actual,light_ruc_net_revenue,2025,,,830.974453217391
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_ruc_net_revenue,2025,Current planned path,econometric_forecast,817.392755499028
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_ruc_net_revenue,2025,Current planned path,econometric_forecast,817.392755499028
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2026,MBU26,,873.815974346887
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_ruc_net_revenue,2026,Current planned path,econometric_forecast,866.4745234882769
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_ruc_net_revenue,2026,Current planned path,econometric_forecast,867.0431163251362
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2026,BEFU26,,860.866112388873
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2027,MBU26,,943.716988712666
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_ruc_net_revenue,2027,Current planned path,econometric_forecast,869.8154909573449
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_ruc_net_revenue,2027,Current planned path,econometric_forecast,875.0543947505898
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2027,BEFU26,,909.106161645825
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2028,MBU26,,1091.83652480716
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_ruc_net_revenue,2028,Current planned path,econometric_forecast,1101.293140132511
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_ruc_net_revenue,2028,Current planned path,econometric_forecast,1113.8083888007518
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2028,BEFU26,,1076.06823624791
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2029,MBU26,,1199.40927936719
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_ruc_net_revenue,2029,Current planned path,econometric_forecast,1217.093810678792
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_ruc_net_revenue,2029,Current planned path,econometric_forecast,1237.476643703056
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2029,BEFU26,,1195.24746648897
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2030,MBU26,,1295.55904536384
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_ruc_net_revenue,2030,Current planned path,econometric_forecast,1309.1303913442225
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_ruc_net_revenue,2030,Current planned path,econometric_forecast,1338.1440384094096
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2030,BEFU26,,1298.88572108412
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2031,MBU26,,1336.15045272876
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2031,BEFU26,,1339.5503386194
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2032,MBU26,,1370.60919035186
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2032,BEFU26,,1374.09675781729
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2033,MBU26,,1398.18623122075
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2033,BEFU26,,1401.74396952058
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2034,MBU26,,1419.79424580153
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2034,BEFU26,,1423.40696652025
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2035,MBU26,,1434.96838570181
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2035,BEFU26,,1438.61971759943
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2036,MBU26,,1443.73888381115
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2036,BEFU26,,1447.41253257639
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2037,MBU26,,1444.42303452378
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2037,BEFU26,,1448.09842413665
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2038,MBU26,,1434.5477338374
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2038,BEFU26,,1438.19799537027
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2039,MBU26,,1415.15619174858
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2039,BEFU26,,1418.75711076151
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2040,MBU26,,1387.8202200727
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2040,BEFU26,,1391.35158166101
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2041,MBU26,,1357.51875757453
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2041,BEFU26,,1360.97301593348
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2042,MBU26,,1319.30902357917
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2042,BEFU26,,1322.35112035392
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2043,MBU26,,1280.08617473179
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2043,BEFU26,,1282.72802806156
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2044,MBU26,,1240.3969481907
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2044,BEFU26,,1242.65250914631
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2045,MBU26,,1201.54236189156
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2045,BEFU26,,1203.42828335455
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2046,MBU26,,1162.43666089883
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2046,BEFU26,,1163.96785902203
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2047,MBU26,,1122.91666572422
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2047,BEFU26,,1124.10840189469
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2048,MBU26,,1082.74654767952
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2048,BEFU26,,1083.61455460008
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2049,MBU26,,1041.39806262587
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2049,BEFU26,,1041.95865441603
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2050,MBU26,,999.260459284699
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2050,BEFU26,,999.531369991112
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2051,MBU26,,957.407820075195
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2051,BEFU26,,957.407820075195
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2052,MBU26,,922.66470732376
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2052,BEFU26,,922.66470732376
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2053,MBU26,,887.780803888408
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2053,BEFU26,,887.780803888408
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2054,MBU26,,844.515349294579
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2054,BEFU26,,844.515349294579
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_ruc_net_revenue,2055,MBU26,,789.484160803912
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_ruc_net_revenue,2055,BEFU26,,789.484160803912
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2001,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2002,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2003,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2004,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2005,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2006,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2007,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2008,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2009,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2010,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2011,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2012,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2013,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2014,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2015,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2016,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2017,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2018,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2019,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2020,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2021,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2022,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2023,,,0.0
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2024,,,28.0351797217391
ensemble,MoT VFM base,actual,actual,Actual,light_bev_ruc_net_revenue,2025,,,55.4022559304348
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_bev_ruc_net_revenue,2025,Current planned path,econometric_forecast,65.88575453502638
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_bev_ruc_net_revenue,2025,Current planned path,econometric_forecast,65.88575453502638
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2026,MBU26,,81.4648074039889
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_bev_ruc_net_revenue,2026,Current planned path,econometric_forecast,83.3370955480371
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_bev_ruc_net_revenue,2026,Current planned path,econometric_forecast,83.39178252877198
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2026,BEFU26,,81.4648074039889
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2027,MBU26,,114.634116955081
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_bev_ruc_net_revenue,2027,Current planned path,econometric_forecast,103.51663034131343
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_bev_ruc_net_revenue,2027,Current planned path,econometric_forecast,104.14011161176329
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2027,BEFU26,,114.634116955081
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2028,MBU26,,161.835735956468
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_bev_ruc_net_revenue,2028,Current planned path,econometric_forecast,166.53162878800077
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_bev_ruc_net_revenue,2028,Current planned path,econometric_forecast,168.4241174174661
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2028,BEFU26,,161.835735956468
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2029,MBU26,,215.525243664418
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_bev_ruc_net_revenue,2029,Current planned path,econometric_forecast,232.20456752529267
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_bev_ruc_net_revenue,2029,Current planned path,econometric_forecast,236.09332851134997
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2029,BEFU26,,215.525243664418
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2030,MBU26,,276.56467906435
ensemble,MoT VFM base,current_basecase,basecase,Current finalist Base case,light_bev_ruc_net_revenue,2030,Current planned path,econometric_forecast,309.21996941466256
ensemble,MoT VFM base,current_comparison_1,comparison,Current finalist High population/comparison,light_bev_ruc_net_revenue,2030,Current planned path,econometric_forecast,316.07306756090054
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2030,BEFU26,,276.56467906435
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2031,MBU26,,346.954724469289
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2031,BEFU26,,346.954724469289
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2032,MBU26,,429.313412445529
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2032,BEFU26,,429.313412445529
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2033,MBU26,,527.336552294783
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2033,BEFU26,,527.336552294783
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2034,MBU26,,649.543552205186
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2034,BEFU26,,649.543552205186
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2035,MBU26,,801.089275482007
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2035,BEFU26,,801.089275482007
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2036,MBU26,,984.979893802953
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2036,BEFU26,,984.979893802953
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2037,MBU26,,1208.15350381081
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2037,BEFU26,,1208.15350381081
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2038,MBU26,,1472.30544052707
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2038,BEFU26,,1472.30544052707
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2039,MBU26,,1786.24132937004
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2039,BEFU26,,1786.24132937004
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2040,MBU26,,2153.0279249591
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2040,BEFU26,,2153.0279249591
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2041,MBU26,,2561.82733740386
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2041,BEFU26,,2561.82733740386
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2042,MBU26,,3008.76402757176
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2042,BEFU26,,3008.76402757176
ensemble,MoT VFM base,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_revenue,2043,MBU26,,3472.7959487599
ensemble,MoT VFM base,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_revenue,2043,BEFU26,,3472.7959487599
