engine,heavy_bev_transition,scenario_name,series_id,FY,chart_value,line_reconciliation_value,stack_component_value,formula_recomputed_value,sources_present,max_abs_residual,within_tolerance
ensemble,False,current_basecase,heavy_ruc_net_revenue,2041,2205.8577628150865,2205.8577628150865,2205.8577628150865,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2042,2228.173770846697,2228.173770846697,2228.173770846697,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2043,2247.291473223277,2247.291473223277,2247.291473223277,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2044,2266.955205992829,2266.955205992829,2266.955205992829,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2045,2291.301357214467,2291.301357214467,2291.301357214467,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2046,2316.5156348776068,2316.5156348776068,2316.5156348776068,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2047,2338.0031219579523,2338.0031219579523,2338.0031219579523,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2048,2355.686816556099,2355.686816556099,2355.686816556099,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2049,2369.4303265972812,2369.4303265972812,2369.4303265972812,,3,0.0,True
ensemble,False,current_basecase,heavy_ruc_net_revenue,2050,2380.597921237581,2380.597921237581,2380.597921237581,,3,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2026,,0.0,0.0,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2027,,4.547473508864641e-13,4.547473508864641e-13,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2028,,20.203036313505436,20.203036313505436,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2029,,26.0839002326652,26.0839002326652,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2030,,32.84776860566217,32.84776860566217,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2031,,40.62231738114042,40.62231738114042,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2032,,50.23774636001099,50.23774636001099,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2033,,61.72640330168633,61.72640330168633,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2034,,74.50506210254844,74.50506210254844,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2035,,88.35859639470527,88.35859639470527,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2036,,104.12999339197631,104.12999339197631,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2037,,121.59694248234337,121.59694248234337,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2038,,140.87231348847945,140.87231348847945,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2039,,161.90543068375973,161.90543068375973,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2040,,184.41987383988817,184.41987383988817,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2041,,208.6562631032648,208.6562631032648,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2042,,241.5277901094778,241.5277901094778,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2043,,278.97024949525985,278.97024949525985,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2044,,322.3014837564169,322.3014837564169,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2045,,371.7051799044966,371.7051799044966,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2046,,427.32165167945277,427.32165167945277,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2047,,489.38807158215786,489.38807158215786,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2048,,557.9668173281243,557.9668173281243,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2049,,633.427291266431,633.427291266431,,2,0.0,True
ensemble,False,current_basecase,heavy_bev_ruc_net_revenue,2050,,714.8212622435603,714.8212622435603,,2,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2026,,2173.6716139131636,2173.6716139131636,2173.6716139131636,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2027,,2218.23712273619,2218.23712273619,2218.23712273619,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2028,,2812.260006508895,2812.260006508895,2812.260006508895,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2029,,3123.061333242758,3123.061333242758,3123.061333242758,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2030,,3407.6463794833126,3407.6463794833126,3407.646379483312,3,4.547473508864641e-13,True
ensemble,False,current_basecase,gross_ruc_revenue,2031,,3641.834650635044,3641.834650635044,3641.8346506350445,3,4.547473508864641e-13,True
ensemble,False,current_basecase,gross_ruc_revenue,2032,,3883.9219307273975,3883.9219307273975,3883.921930727398,3,4.547473508864641e-13,True
ensemble,False,current_basecase,gross_ruc_revenue,2033,,4137.295705017747,4137.295705017747,4137.295705017747,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2034,,4409.574245199918,4409.574245199918,4409.574245199918,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2035,,4701.470306686689,4701.470306686689,4701.470306686688,3,9.094947017729282e-13,True
ensemble,False,current_basecase,gross_ruc_revenue,2036,,5013.314633169833,5013.314633169833,5013.314633169833,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2037,,5347.887680665217,5347.887680665217,5347.887680665218,3,9.094947017729282e-13,True
ensemble,False,current_basecase,gross_ruc_revenue,2038,,5705.7459460499485,5705.7459460499485,5705.7459460499485,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2039,,6096.866042931557,6096.866042931557,6096.866042931557,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2040,,6522.370238419945,6522.370238419945,6522.370238419946,3,9.094947017729282e-13,True
ensemble,False,current_basecase,gross_ruc_revenue,2041,,6975.505336432409,6975.505336432409,6975.505336432409,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2042,,7461.131841934116,7461.131841934116,7461.131841934116,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2043,,7963.131339928719,7963.131339928719,7963.131339928718,3,9.094947017729282e-13,True
ensemble,False,current_basecase,gross_ruc_revenue,2044,,8463.107261423038,8463.107261423038,8463.107261423038,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2045,,8977.542312020854,8977.542312020854,8977.542312020854,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2046,,9528.27296169508,9528.27296169508,9528.27296169508,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2047,,10094.057624432113,10094.057624432113,10094.057624432113,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2048,,10691.311714571739,10691.311714571739,10691.31171457174,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,gross_ruc_revenue,2049,,11276.300214358615,11276.300214358615,11276.300214358615,3,0.0,True
ensemble,False,current_basecase,gross_ruc_revenue,2050,,11827.729456002837,11827.729456002837,11827.729456002835,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2026,,2139.4339963253387,2139.4339963253387,2139.4339963253387,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2027,,2183.343986233349,2183.343986233349,2183.343986233349,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2028,,2774.8106730598697,2774.8106730598697,2774.8106730598697,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2029,,3083.0444990918013,3083.0444990918013,3083.0444990918013,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2030,,3365.0940225744434,3365.0940225744434,3365.094022574443,3,4.547473508864641e-13,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2031,,3600.0312610818137,3600.0312610818137,3600.031261081814,3,4.547473508864641e-13,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2032,,3840.763142659362,3840.763142659362,3840.7631426593625,3,4.547473508864641e-13,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2033,,4092.7011226909485,4092.7011226909485,4092.7011226909485,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2034,,4363.348013656021,4363.348013656021,4363.348013656021,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2035,,4653.383632224457,4653.383632224457,4653.383632224456,3,9.094947017729282e-13,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2036,,4963.179021949806,4963.179021949806,4963.179021949806,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2037,,5295.478404498043,5295.478404498043,5295.478404498044,3,9.094947017729282e-13,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2038,,5650.858005970826,5650.858005970826,5650.858005970826,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2039,,6039.128911181023,6039.128911181023,6039.128911181023,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2040,,6461.474867239373,6461.474867239373,6461.474867239374,3,9.094947017729282e-13,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2041,,6911.297929096962,6911.297929096962,6911.297929096962,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2042,,7393.480012454485,7393.480012454485,7393.480012454485,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2043,,7892.077178362596,7892.077178362596,7892.077178362595,3,9.094947017729282e-13,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2044,,8388.977595178829,8388.977595178829,8388.977595178829,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2045,,8900.53017890919,8900.53017890919,8900.53017890919,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2046,,9448.270677311626,9448.270677311626,9448.270677311626,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2047,,10011.10213745823,10011.10213745823,10011.10213745823,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2048,,10605.267965295312,10605.267965295312,10605.267965295314,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2049,,11187.478807810354,11187.478807810354,11187.478807810354,3,0.0,True
ensemble,False,current_basecase,ruc_revenue_net_admin,2050,,11736.62205648483,11736.62205648483,11736.622056484828,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_ruc_net_revenue,2026,2072.019805657217,2072.019805657217,2072.019805657217,2072.019805657217,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2027,2105.2252306039495,2105.2252306039495,2105.2252306039495,2105.2252306039495,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2028,2682.88830836724,2682.88830836724,2682.88830836724,2682.88830836724,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2029,2981.055182150856,2981.055182150856,2981.055182150856,2981.055182150856,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2030,3253.9373715651354,3253.9373715651354,3253.9373715651354,3253.937371565135,4,4.547473508864641e-13,True
ensemble,False,current_basecase,total_ruc_net_revenue,2031,3481.89911494128,3481.89911494128,3481.89911494128,3481.89911494128,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2032,3715.833027796847,3715.833027796847,3715.833027796847,3715.8330277968475,4,4.547473508864641e-13,True
ensemble,False,current_basecase,total_ruc_net_revenue,2033,3960.6730030263257,3960.6730030263257,3960.6730030263257,3960.6730030263257,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2034,4223.769591937775,4223.769591937775,4223.769591937775,4223.769591937775,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2035,4505.668866358201,4505.668866358201,4505.668866358201,4505.6688663582,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_ruc_net_revenue,2036,4806.564388523192,4806.564388523192,4806.564388523192,4806.564388523192,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2037,5129.088825923741,5129.088825923741,5129.088825923741,5129.088825923741,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2038,5473.826153971742,5473.826153971742,5473.826153971742,5473.826153971741,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_ruc_net_revenue,2039,5850.232240475073,5850.232240475073,5850.232240475073,5850.232240475073,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2040,6259.456162699124,6259.456162699124,6259.456162699124,6259.456162699125,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_ruc_net_revenue,2041,6695.144146666681,6695.144146666681,6695.144146666681,6695.144146666681,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2042,7162.134831347798,7162.134831347798,7162.134831347798,7162.134831347798,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2043,7645.1043928337795,7645.1043928337795,7645.1043928337795,7645.1043928337795,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2044,8126.686240932254,8126.686240932254,8126.686240932254,8126.686240932255,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_ruc_net_revenue,2045,8622.916846580889,8622.916846580889,8622.916846580889,8622.916846580889,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2046,9154.556721913215,9154.556721913215,9154.556721913215,9154.556721913215,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2047,9700.899785252288,9700.899785252288,9700.899785252288,9700.899785252288,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2048,10277.688956859767,10277.688956859767,10277.688956859767,10277.688956859769,4,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_ruc_net_revenue,2049,10842.96129401836,10842.96129401836,10842.96129401836,10842.96129401836,4,0.0,True
ensemble,False,current_basecase,total_ruc_net_revenue,2050,11376.234075278322,11376.234075278322,11376.234075278322,11376.23407527832,4,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2026,4187.226363228752,,4187.226363228752,4187.226363228752,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2027,4170.651467436737,,4170.651467436737,4170.651467436737,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2028,5185.723461029604,,5185.723461029604,5185.723461029604,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2029,5632.22793080721,,5632.22793080721,5632.22793080721,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2030,6017.820098865348,,6017.820098865348,6017.820098865348,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2031,6355.437515700382,,6355.437515700382,6355.437515700382,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2032,6688.0749517351,,6688.0749517351,6688.0749517351005,3,9.094947017729282e-13,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2033,7018.269139622461,,7018.269139622461,7018.269139622461,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2034,7352.693162770336,,7352.693162770336,7352.693162770336,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2035,7684.512384415192,,7684.512384415192,7684.512384415191,3,9.094947017729282e-13,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2036,8006.606691487901,,8006.606691487901,8006.606691487901,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2037,8314.314471281647,,8314.314471281647,8314.314471281647,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2038,8600.92847459614,,8600.92847459614,8600.928474596138,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2039,8872.98889916356,,8872.98889916356,8872.98889916356,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2040,9134.474843137661,,9134.474843137661,9134.474843137661,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2041,9386.734001355358,,9386.734001355358,9386.734001355358,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2042,9632.661327509413,,9632.661327509413,9632.661327509413,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2043,9886.951880758286,,9886.951880758286,9886.951880758286,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2044,10158.149645980973,,10158.149645980975,10158.149645980975,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2045,10479.445261617557,,10479.445261617557,10479.445261617557,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2046,10863.784503991368,,10863.784503991368,10863.784503991368,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2047,11272.428431439512,,11272.428431439512,11272.428431439512,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2048,11722.940160360928,,11722.940160360928,11722.94016036093,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2049,12170.862522229581,,12170.862522229581,12170.862522229581,3,0.0,True
ensemble,False,current_basecase,total_fed_ruc_net_revenue,2050,12595.209352553053,,12595.209352553053,12595.20935255305,3,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_nltf_net_revenue,2026,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2027,4672.25635730157,4672.25635730157,4672.25635730157,4672.256357301569,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_nltf_net_revenue,2028,5693.531870999015,5693.531870999015,5693.531870999015,5693.531870999014,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_nltf_net_revenue,2029,6134.628940493732,6134.628940493732,6134.628940493732,6134.6289404937315,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_nltf_net_revenue,2030,6515.261716847033,6515.261716847033,6515.261716847033,6515.261716847033,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2031,6848.325753575578,6848.325753575578,6848.325753575578,6848.325753575578,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2032,7176.776844728035,7176.776844728035,7176.776844728035,7176.776844728037,4,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_nltf_net_revenue,2033,7503.116070653381,7503.116070653381,7503.116070653381,7503.116070653382,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_nltf_net_revenue,2034,7833.984180524449,7833.984180524449,7833.984180524449,7833.984180524447,4,1.8189894035458565e-12,True
ensemble,False,current_basecase,total_nltf_net_revenue,2035,8162.517361498376,8162.517361498376,8162.517361498376,8162.517361498375,4,9.094947017729282e-13,True
ensemble,False,current_basecase,total_nltf_net_revenue,2036,8481.569252591022,8481.569252591022,8481.569252591022,8481.569252591022,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2037,8786.454667249942,8786.454667249942,8786.454667249942,8786.454667249942,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2038,9070.445202642577,9070.445202642577,9070.445202642577,9070.445202642577,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2039,9340.062081632264,9340.062081632264,9340.062081632264,9340.062081632264,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2040,9599.267382670649,9599.267382670649,9599.267382670649,9599.267382670649,4,0.0,True
ensemble,False,current_basecase,total_nltf_net_revenue,2041,9849.393532140723,9849.393532140723,9849.393532140723,9849.393532140723,4,0.0,True
