source_release,FY,period,period_status,output_series_id,output_label,row_role,formula,source_rows,source_cells,observed_value,calculated_value,residual,residual_abs,status,missing_inputs,source_kind
MBU26,2003,FY2003,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,33; 34; 35; 36; 37; 38,E33; E34; E35; E36; E37; E38,645.624403982222,645.6244039822225,-4.547473508864641e-13,4.547473508864641e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,53; 54; 57,E53; E54; E57,161.301,161.30100000000002,-2.842170943040401e-14,2.842170943040401e-14,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,48; 49,E48; E49,1123.86139233333,1123.8613923333332,-3.183231456205249e-12,3.183231456205249e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,58; 59,E58; E59,160.803,160.803,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,39; 40,E39; E40,634.121403982222,634.121403982222,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,40; 57; 55,E40; E57; E55,47.599,47.599,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,50; 42,E50; E42,1731.9863518711081,1731.9863518711081,0.0,0.0,reconciled,,derived_dashboard_subtotal
MBU26,2003,FY2003,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,39; 48; 56; 63,E39; E48; E56; E63,1992.02146298222,1992.021462982222,-1.8189894035458565e-12,1.8189894035458565e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,68; 69,E68; E69,1892.78935187111,1892.789351871109,1.1368683772161603e-12,1.1368683772161603e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,38; 49; 59,E38; E49; E59,51.6331111111111,51.6331111111111,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,66; 67,E66; E67,1944.42246298222,1944.4224629822202,-2.2737367544323206e-13,2.2737367544323206e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2003,FY2003,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,41; 38,E41; E38,608.124959537778,608.1249595377776,3.410605131648481e-13,3.410605131648481e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,45; 46; 47,F45; F46; F47,1165.821743,1165.821743,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,53; 54; 55,F53; F54; F55,210.911,210.911,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,33; 34; 35; 36; 37; 38,F33; F34; F35; F36; F37; F38,693.242374577778,693.2423745777776,4.547473508864641e-13,4.547473508864641e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,53; 54; 57,F53; F54; F57,172.57,172.57,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,48; 49,F48; F49,1140.42263188889,1140.4226318888889,1.1368683772161603e-12,1.1368683772161603e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,58; 59,F58; F59,172.054,172.054,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,39; 40,F39; F40,680.574374577778,680.574374577778,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,40; 57; 55,F40; F57; F55,51.009,51.009,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,50; 42,F50; F42,1794.985450911112,1794.985450911112,0.0,0.0,reconciled,,derived_dashboard_subtotal
MBU26,2004,FY2004,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,39; 48; 56; 63,F39; F48; F56; F63,2069.97511757778,2069.975117577778,2.2737367544323206e-12,2.2737367544323206e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,68; 69,F68; F69,1967.03945091111,1967.0394509111134,-3.410605131648481e-12,3.410605131648481e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,38; 49; 59,F38; F49; F59,51.9266666666667,51.9266666666667,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,66; 67,F66; F67,2018.96611757778,2018.96611757778,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2004,FY2004,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,41; 38,F41; F38,654.562819022222,654.5628190222225,-4.547473508864641e-13,4.547473508864641e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,45; 46; 47,G45; G46; G47,1235.665162,1235.665162,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,53; 54; 55,G53; G54; G55,217.248,217.248,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,33; 34; 35; 36; 37; 38,G33; G34; G35; G36; G37; G38,741.935421324444,741.9354213244447,-7.958078640513122e-13,7.958078640513122e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,53; 54; 57,G53; G54; G57,177.506,177.506,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,48; 49,G48; G49,1202.71493977778,1202.7149397777778,2.2737367544323206e-12,2.2737367544323206e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,58; 59,G58; G59,177.016,177.016,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,39; 40,G39; G40,728.587421324444,728.587421324444,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,40; 57; 55,G40; G57; G55,53.09,53.089999999999996,7.105427357601002e-15,7.105427357601002e-15,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,50; 42,G50; G42,1903.244583324447,1903.244583324447,0.0,0.0,reconciled,,derived_dashboard_subtotal
MBU26,2005,FY2005,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,39; 48; 56; 63,G39; G48; G56; G63,2194.84858332444,2194.848583324444,-4.092726157978177e-12,4.092726157978177e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,68; 69,G68; G69,2080.26058332444,2080.26058332444,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,38; 49; 59,G38; G49; G59,61.498,61.498000000000005,-7.105427357601002e-15,7.105427357601002e-15,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,66; 67,G66; G67,2141.75858332444,2141.7585833244398,4.547473508864641e-13,4.547473508864641e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2005,FY2005,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,41; 38,G41; G38,700.529643546667,700.5296435466662,7.958078640513122e-13,7.958078640513122e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,45; 46; 47,H45; H46; H47,1314.795058,1314.795058,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,53; 54; 55,H53; H54; H55,220.973,220.973,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,33; 34; 35; 36; 37; 38,H33; H34; H35; H36; H37; H38,752.813307946667,752.813307946666,1.0231815394945443e-12,1.0231815394945443e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,53; 54; 57,H53; H54; H57,179.987,179.987,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,48; 49,H48; H49,1282.435058,1282.435058,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,58; 59,H58; H59,179.441,179.441,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,39; 40,H39; H40,739.798307946667,739.798307946667,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,40; 57; 55,H40; H57; H55,54.001,54.001,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,50; 42,H50; H42,1995.789365946667,1995.789365946667,0.0,0.0,reconciled,,derived_dashboard_subtotal
MBU26,2006,FY2006,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,39; 48; 56; 63,H39; H48; H56; H63,2288.58136594667,2288.581365946667,2.7284841053187847e-12,2.7284841053187847e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,68; 69,H68; H69,2175.23036594667,2175.23036594667,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,38; 49; 59,H38; H49; H59,59.35,59.35,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,66; 67,H66; H67,2234.58036594667,2234.5803659466696,4.547473508864641e-13,4.547473508864641e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2006,FY2006,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,41; 38,H41; H38,713.354307946667,713.3543079466671,-1.1368683772161603e-13,1.1368683772161603e-13,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,45; 46; 47,I45; I46; I47,1404.516351,1404.516351,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,53; 54; 55,I53; I54; I55,222.909,222.909,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,33; 34; 35; 36; 37; 38,I33; I34; I35; I36; I37; I38,809.650028613333,809.650028613333,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,53; 54; 57,I53; I54; I57,181.227,181.227,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,48; 49,I48; I49,1371.228351,1371.228351,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,58; 59,I58; I59,180.623,180.623,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,39; 40,I39; I40,796.363028613333,796.363028613333,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,40; 57; 55,I40; I57; I55,54.969,54.969,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,50; 42,I50; I42,2140.553379613333,2140.553379613333,0.0,0.0,reconciled,,derived_dashboard_subtotal
MBU26,2007,FY2007,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,39; 48; 56; 63,I39; I48; I56; I63,2437.07537961333,2437.075379613333,-3.183231456205249e-12,3.183231456205249e-12,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,68; 69,I68; I69,2321.17637961333,2321.17637961333,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,38; 49; 59,I38; I49; I59,60.93,60.93,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,66; 67,I66; I67,2382.10637961333,2382.10637961333,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2007,FY2007,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,41; 38,I41; I38,769.325028613333,769.325028613333,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2008,FY2008,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,45; 46; 47,J45; J46; J47,1425.97242,1425.97242,0.0,0.0,reconciled,,mbu26_source_formula_assertion
MBU26,2008,FY2008,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,53; 54; 55,J53; J54; J55,226.18,226.17999999999998,2.842170943040401e-14,2.842170943040401e-14,reconciled,,mbu26_source_formula_assertion
