series_id,FY,span80_pct_before,span80_pct_after,span50_pct_before,span50_pct_after,median_multiplier_before,median_multiplier_after,span80_pct_abs_change,span50_pct_abs_change,median_multiplier_abs_change
gross_ruc_revenue,2046,23.628994534474334,23.628994534474334,13.98319826817906,13.98319826817906,0.94861404837551,0.94861404837551,0.0,0.0,0.0
gross_ruc_revenue,2047,23.818300189455694,23.818300189455694,14.10539919276482,14.10539919276482,0.9484124456244738,0.9484124456244738,0.0,0.0,0.0
gross_ruc_revenue,2048,24.010485442660986,24.010485442660986,14.234091821169608,14.234091821169608,0.9482002696091214,0.9482002696091214,0.0,0.0,0.0
gross_ruc_revenue,2049,24.16791052849615,24.16791052849615,14.339193080592421,14.339193080592421,0.9480431687202074,0.9480431687202074,0.0,0.0,0.0
gross_ruc_revenue,2050,24.277122375730823,24.277122375730823,14.405249184725255,14.405249184725255,0.9479227646632762,0.9479227646632762,0.0,0.0,0.0
heavy_bev_ruc_net_km,2026,,,,,,,,,
heavy_bev_ruc_net_km,2027,,,,,,,,,
heavy_bev_ruc_net_km,2028,9.638256774679267,9.638256774679267,3.4554847737280308,3.4554847737280308,0.9835930416083247,0.9835930416083247,0.0,0.0,0.0
heavy_bev_ruc_net_km,2029,9.529272432884898,9.529272432884898,3.416411968090118,3.416411968090118,0.972471088464805,0.972471088464805,0.0,0.0,0.0
heavy_bev_ruc_net_km,2030,10.406602594456434,10.406602594456434,3.767875517471605,3.767875517471605,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2031,10.406602594456443,10.406602594456443,3.7678755174715968,3.7678755174715968,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2032,10.406602594456459,10.406602594456459,3.7678755174715906,3.7678755174715906,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2033,10.40660259445645,10.40660259445645,3.7678755174716083,3.7678755174716083,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2034,10.40660259445643,10.40660259445643,3.767875517471596,3.767875517471596,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2035,10.406602594456432,10.406602594456432,3.7678755174715963,3.7678755174715963,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2036,10.406602594456443,10.406602594456443,3.7678755174715852,3.7678755174715852,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2037,10.406602594456436,10.406602594456436,3.767875517471579,3.767875517471579,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2038,10.406602594456434,10.406602594456434,3.767875517471612,3.767875517471612,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2039,10.40660259445644,10.40660259445644,3.7678755174715963,3.7678755174715963,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2040,10.406602594456434,10.406602594456434,3.7678755174715994,3.7678755174715994,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2041,10.40660259445643,10.40660259445643,3.7678755174715897,3.7678755174715897,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2042,10.406602594456427,10.406602594456427,3.767875517471595,3.767875517471595,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2043,10.406602594456425,10.406602594456425,3.767875517471604,3.767875517471604,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2044,10.406602594456437,10.406602594456437,3.7678755174715914,3.7678755174715914,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2045,10.406602594456448,10.406602594456448,3.7678755174716008,3.7678755174716008,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2046,10.406602594456439,10.406602594456439,3.767875517471596,3.767875517471596,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2047,10.406602594456436,10.406602594456436,3.767875517471586,3.767875517471586,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2048,10.406602594456439,10.406602594456439,3.7678755174715968,3.7678755174715968,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_km,2049,10.406602594456437,10.406602594456437,3.767875517471591,3.767875517471591,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_km,2050,10.406602594456418,10.406602594456418,3.767875517471604,3.767875517471604,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2026,,,,,,,,,
heavy_bev_ruc_net_revenue,2027,8.100571949299528,8.100571949299528,2.918735477324008,2.918735477324008,1.002449832592257,1.002449832592257,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2028,9.63825677467928,9.63825677467928,3.4554847737280188,3.4554847737280188,0.9835930416083248,0.9835930416083248,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2029,9.529272432884905,9.529272432884905,3.4164119680901277,3.4164119680901277,0.972471088464805,0.972471088464805,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2030,10.406602594456444,10.406602594456444,3.7678755174715977,3.7678755174715977,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2031,10.406602594456428,10.406602594456428,3.767875517471599,3.767875517471599,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2032,10.406602594456423,10.406602594456423,3.7678755174715923,3.7678755174715923,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2033,10.406602594456439,10.406602594456439,3.767875517471596,3.767875517471596,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2034,10.406602594456423,10.406602594456423,3.7678755174715866,3.7678755174715866,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2035,10.406602594456434,10.406602594456434,3.7678755174716083,3.7678755174716083,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2036,10.406602594456444,10.406602594456444,3.7678755174715888,3.7678755174715888,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2037,10.406602594456446,10.406602594456446,3.7678755174716114,3.7678755174716114,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2038,10.406602594456427,10.406602594456427,3.767875517471598,3.767875517471598,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2039,10.406602594456444,10.406602594456444,3.7678755174715937,3.7678755174715937,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2040,10.406602594456432,10.406602594456432,3.7678755174716025,3.7678755174716025,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2041,10.406602594456432,10.406602594456432,3.7678755174715968,3.7678755174715968,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2042,10.406602594456439,10.406602594456439,3.7678755174715826,3.7678755174715826,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2043,10.406602594456436,10.406602594456436,3.767875517471594,3.767875517471594,0.9738114732624394,0.9738114732624394,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2044,10.40660259445643,10.40660259445643,3.7678755174716168,3.7678755174716168,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2045,10.406602594456434,10.406602594456434,3.767875517471589,3.767875517471589,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2046,10.406602594456436,10.406602594456436,3.767875517471591,3.767875517471591,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2047,10.40660259445644,10.40660259445644,3.7678755174715994,3.7678755174715994,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2048,10.406602594456432,10.406602594456432,3.767875517471615,3.767875517471615,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2049,10.406602594456444,10.406602594456444,3.7678755174716083,3.7678755174716083,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_bev_ruc_net_revenue,2050,10.406602594456416,10.406602594456416,3.767875517471589,3.767875517471589,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2026,5.472581653374493,5.472581653374493,2.9377850975615516,2.9377850975615516,1.0090439667860498,1.0090439667860498,0.0,0.0,0.0
heavy_ruc_net_km,2027,8.100571949299528,8.100571949299528,2.91873547732401,2.91873547732401,1.0024498325922568,1.0024498325922568,0.0,0.0,0.0
heavy_ruc_net_km,2028,9.63825677467927,9.63825677467927,3.4554847737280174,3.4554847737280174,0.9835930416083248,0.9835930416083248,0.0,0.0,0.0
heavy_ruc_net_km,2029,9.529272432884916,9.529272432884916,3.4164119680901255,3.4164119680901255,0.972471088464805,0.972471088464805,0.0,0.0,0.0
heavy_ruc_net_km,2030,10.406602594456437,10.406602594456437,3.7678755174716034,3.7678755174716034,0.9738114732624391,0.9738114732624391,0.0,0.0,0.0
heavy_ruc_net_km,2031,10.406602594456434,10.406602594456434,3.76787551747159,3.76787551747159,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2032,10.406602594456446,10.406602594456446,3.7678755174715977,3.7678755174715977,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2033,10.406602594456448,10.406602594456448,3.7678755174716034,3.7678755174716034,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_km,2034,10.406602594456434,10.406602594456434,3.767875517471601,3.767875517471601,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2035,10.406602594456446,10.406602594456446,3.7678755174715954,3.7678755174715954,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_km,2036,10.406602594456434,10.406602594456434,3.767875517471612,3.767875517471612,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2037,10.406602594456448,10.406602594456448,3.7678755174715897,3.7678755174715897,0.9738114732624394,0.9738114732624394,0.0,0.0,0.0
heavy_ruc_net_km,2038,10.406602594456434,10.406602594456434,3.7678755174716008,3.7678755174716008,0.9738114732624394,0.9738114732624394,0.0,0.0,0.0
heavy_ruc_net_km,2039,10.406602594456421,10.406602594456421,3.767875517471591,3.767875517471591,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2040,10.406602594456452,10.406602594456452,3.7678755174716065,3.7678755174716065,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2041,10.406602594456434,10.406602594456434,3.7678755174715883,3.7678755174715883,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2042,10.406602594456432,10.406602594456432,3.7678755174715985,3.7678755174715985,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2043,10.406602594456425,10.406602594456425,3.7678755174715888,3.7678755174715888,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_km,2044,10.40660259445644,10.40660259445644,3.7678755174715866,3.7678755174715866,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2045,10.406602594456437,10.406602594456437,3.767875517471594,3.767875517471594,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2046,10.406602594456437,10.406602594456437,3.767875517471604,3.767875517471604,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_km,2047,10.406602594456428,10.406602594456428,3.7678755174715963,3.7678755174715963,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_km,2048,10.40660259445644,10.40660259445644,3.767875517471601,3.767875517471601,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2049,10.406602594456432,10.406602594456432,3.767875517471599,3.767875517471599,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_km,2050,10.406602594456428,10.406602594456428,3.767875517471597,3.767875517471597,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2026,5.472581653374484,5.472581653374484,2.9377850975615547,2.9377850975615547,1.00904396678605,1.00904396678605,0.0,0.0,0.0
heavy_ruc_net_revenue,2027,8.100571949299535,8.100571949299535,2.918735477323997,2.918735477323997,1.002449832592257,1.002449832592257,0.0,0.0,0.0
heavy_ruc_net_revenue,2028,9.638256774679274,9.638256774679274,3.455484773728032,3.455484773728032,0.9835930416083248,0.9835930416083248,0.0,0.0,0.0
heavy_ruc_net_revenue,2029,9.5292724328849,9.5292724328849,3.416411968090131,3.416411968090131,0.972471088464805,0.972471088464805,0.0,0.0,0.0
heavy_ruc_net_revenue,2030,10.406602594456437,10.406602594456437,3.7678755174715977,3.7678755174715977,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2031,10.406602594456425,10.406602594456425,3.767875517471603,3.767875517471603,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2032,10.406602594456446,10.406602594456446,3.7678755174715994,3.7678755174715994,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2033,10.40660259445644,10.40660259445644,3.7678755174716003,3.7678755174716003,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2034,10.406602594456444,10.406602594456444,3.7678755174715928,3.7678755174715928,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2035,10.406602594456443,10.406602594456443,3.76787551747159,3.76787551747159,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2036,10.406602594456414,10.406602594456414,3.7678755174715968,3.7678755174715968,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2037,10.406602594456437,10.406602594456437,3.767875517471594,3.767875517471594,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2038,10.406602594456434,10.406602594456434,3.767875517471594,3.767875517471594,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2039,10.40660259445645,10.40660259445645,3.767875517471596,3.767875517471596,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2040,10.406602594456434,10.406602594456434,3.767875517471585,3.767875517471585,0.9738114732624391,0.9738114732624391,0.0,0.0,0.0
heavy_ruc_net_revenue,2041,10.406602594456437,10.406602594456437,3.767875517471603,3.767875517471603,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2042,10.40660259445643,10.40660259445643,3.767875517471593,3.767875517471593,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2043,10.406602594456436,10.406602594456436,3.7678755174716034,3.7678755174716034,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2044,10.406602594456428,10.406602594456428,3.767875517471598,3.767875517471598,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2045,10.406602594456446,10.406602594456446,3.7678755174715772,3.7678755174715772,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2046,10.406602594456439,10.406602594456439,3.7678755174715803,3.7678755174715803,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2047,10.406602594456459,10.406602594456459,3.76787551747159,3.76787551747159,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
heavy_ruc_net_revenue,2048,10.40660259445645,10.40660259445645,3.767875517471585,3.767875517471585,0.9738114732624391,0.9738114732624391,0.0,0.0,0.0
heavy_ruc_net_revenue,2049,10.406602594456446,10.406602594456446,3.7678755174716025,3.7678755174716025,0.9738114732624392,0.9738114732624392,0.0,0.0,0.0
heavy_ruc_net_revenue,2050,10.406602594456448,10.406602594456448,3.767875517471589,3.767875517471589,0.9738114732624393,0.9738114732624393,0.0,0.0,0.0
light_bev_ruc_net_km,2026,16.123016580001156,16.123016580001156,4.278352974376471,4.278352974376471,0.968885519620301,0.968885519620301,0.0,0.0,0.0
light_bev_ruc_net_km,2027,21.004691649641288,21.004691649641288,5.705736276393648,5.705736276393648,0.947966259151959,0.947966259151959,0.0,0.0,0.0
light_bev_ruc_net_km,2028,20.935953904245988,20.935953904245988,7.611444748995285,7.611444748995285,0.9448646367375679,0.9448646367375679,0.0,0.0,0.0
light_bev_ruc_net_km,2029,26.923439827449123,26.923439827449123,13.731102773395712,13.731102773395712,0.9527450613715792,0.9527450613715792,0.0,0.0,0.0
light_bev_ruc_net_km,2030,32.187700547653414,32.187700547653414,19.91514090955754,19.91514090955754,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2031,32.18770054765342,32.18770054765342,19.915140909557532,19.915140909557532,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2032,32.18770054765344,32.18770054765344,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2033,32.187700547653435,32.187700547653435,19.915140909557525,19.915140909557525,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2034,32.18770054765343,32.18770054765343,19.915140909557532,19.915140909557532,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2035,32.18770054765342,32.18770054765342,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2036,32.187700547653435,32.187700547653435,19.915140909557515,19.915140909557515,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2037,32.18770054765342,32.18770054765342,19.915140909557525,19.915140909557525,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2038,32.18770054765343,32.18770054765343,19.915140909557536,19.915140909557536,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2039,32.18770054765343,32.18770054765343,19.915140909557525,19.915140909557525,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2040,32.18770054765343,32.18770054765343,19.915140909557547,19.915140909557547,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2041,32.187700547653414,32.187700547653414,19.91514090955754,19.91514090955754,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2042,32.187700547653435,32.187700547653435,19.915140909557543,19.915140909557543,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2043,32.18770054765342,32.18770054765342,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2044,32.187700547653414,32.187700547653414,19.915140909557532,19.915140909557532,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_km,2045,32.18770054765342,32.18770054765342,19.91514090955754,19.91514090955754,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2046,32.187700547653414,32.187700547653414,19.915140909557536,19.915140909557536,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2047,32.18770054765343,32.18770054765343,19.915140909557522,19.915140909557522,0.9395044965180497,0.9395044965180497,0.0,0.0,0.0
light_bev_ruc_net_km,2048,32.18770054765342,32.18770054765342,19.915140909557536,19.915140909557536,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2049,32.18770054765344,32.18770054765344,19.91514090955753,19.91514090955753,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_km,2050,32.187700547653414,32.187700547653414,19.915140909557525,19.915140909557525,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2026,16.12301658000115,16.12301658000115,4.2783529743764985,4.2783529743764985,0.9688855196203009,0.9688855196203009,0.0,0.0,0.0
light_bev_ruc_net_revenue,2027,21.00469164964129,21.00469164964129,5.705736276393656,5.705736276393656,0.947966259151959,0.947966259151959,0.0,0.0,0.0
light_bev_ruc_net_revenue,2028,20.935953904245984,20.935953904245984,7.611444748995277,7.611444748995277,0.9448646367375679,0.9448646367375679,0.0,0.0,0.0
light_bev_ruc_net_revenue,2029,26.923439827449116,26.923439827449116,13.731102773395708,13.731102773395708,0.9527450613715792,0.9527450613715792,0.0,0.0,0.0
light_bev_ruc_net_revenue,2030,32.18770054765343,32.18770054765343,19.915140909557532,19.915140909557532,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2031,32.18770054765343,32.18770054765343,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2032,32.18770054765342,32.18770054765342,19.915140909557532,19.915140909557532,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2033,32.18770054765343,32.18770054765343,19.915140909557543,19.915140909557543,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2034,32.18770054765342,32.18770054765342,19.91514090955753,19.91514090955753,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2035,32.187700547653435,32.187700547653435,19.915140909557522,19.915140909557522,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2036,32.18770054765343,32.18770054765343,19.915140909557532,19.915140909557532,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2037,32.18770054765344,32.18770054765344,19.915140909557525,19.915140909557525,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2038,32.18770054765342,32.18770054765342,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2039,32.18770054765343,32.18770054765343,19.915140909557536,19.915140909557536,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2040,32.18770054765342,32.18770054765342,19.915140909557547,19.915140909557547,0.93950449651805,0.93950449651805,0.0,0.0,0.0
light_bev_ruc_net_revenue,2041,32.18770054765342,32.18770054765342,19.91514090955754,19.91514090955754,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2042,32.18770054765343,32.18770054765343,19.915140909557525,19.915140909557525,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2043,32.18770054765343,32.18770054765343,19.915140909557536,19.915140909557536,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2044,32.187700547653435,32.187700547653435,19.91514090955754,19.91514090955754,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2045,32.187700547653435,32.187700547653435,19.91514090955753,19.91514090955753,0.93950449651805,0.93950449651805,0.0,0.0,0.0
light_bev_ruc_net_revenue,2046,32.18770054765342,32.18770054765342,19.915140909557547,19.915140909557547,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2047,32.18770054765342,32.18770054765342,19.915140909557547,19.915140909557547,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2048,32.18770054765344,32.18770054765344,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_bev_ruc_net_revenue,2049,32.187700547653435,32.187700547653435,19.915140909557547,19.915140909557547,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_bev_ruc_net_revenue,2050,32.18770054765342,32.18770054765342,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_petrol_vkt,2026,3.166685320734166,3.166685320734166,1.6510719986952511,1.6510719986952511,1.0014268881824087,1.0014268881824087,0.0,0.0,0.0
light_petrol_vkt,2027,9.569207791284306,9.569207791284306,2.0966347368447114,2.0966347368447114,1.0012579599176743,1.0012579599176743,0.0,0.0,0.0
light_petrol_vkt,2028,11.692190840297497,11.692190840297497,8.315389008273678,8.315389008273678,1.0098823863828015,1.0098823863828015,0.0,0.0,0.0
light_petrol_vkt,2029,11.647031861584646,11.647031861584646,8.412810040360512,8.412810040360512,1.0059819188018202,1.0059819188018202,0.0,0.0,0.0
light_petrol_vkt,2030,16.84031290044931,16.84031290044931,13.237826911707078,13.237826911707078,0.9482494624136744,0.9482494624136744,0.0,0.0,0.0
light_petrol_vkt,2031,16.840312900449305,16.8403129004493,13.237826911707076,13.237826911707073,0.9482494624136744,0.9482494624136744,3.552713678800501e-15,3.552713678800501e-15,0.0
light_petrol_vkt,2032,16.84031290044931,16.840312900449305,13.23782691170707,13.237826911707078,0.9482494624136745,0.9482494624136744,3.552713678800501e-15,7.105427357601002e-15,1.1102230246251565e-16
light_petrol_vkt,2033,16.840312900449295,16.840312900449316,13.237826911707073,13.237826911707065,0.9482494624136744,0.9482494624136744,2.1316282072803006e-14,7.105427357601002e-15,0.0
light_petrol_vkt,2034,16.840312900449305,16.840312900449284,13.237826911707073,13.237826911707076,0.9482494624136745,0.9482494624136745,2.1316282072803006e-14,3.552713678800501e-15,0.0
light_petrol_vkt,2035,16.840312900449295,16.840312900449295,13.237826911707078,13.237826911707057,0.9482494624136744,0.9482494624136745,0.0,2.1316282072803006e-14,1.1102230246251565e-16
light_petrol_vkt,2036,16.840312900449295,16.840312900449305,13.237826911707092,13.237826911707073,0.9482494624136745,0.9482494624136745,1.0658141036401503e-14,1.9539925233402755e-14,0.0
light_petrol_vkt,2037,16.8403129004493,16.8403129004493,13.237826911707069,13.237826911707067,0.9482494624136745,0.9482494624136745,0.0,1.7763568394002505e-15,0.0
light_petrol_vkt,2038,16.84031290044929,16.840312900449312,13.237826911707065,13.237826911707067,0.9482494624136744,0.9482494624136744,2.1316282072803006e-14,1.7763568394002505e-15,0.0
light_petrol_vkt,2039,16.840312900449316,16.840312900449323,13.237826911707065,13.237826911707073,0.9482494624136745,0.9482494624136745,7.105427357601002e-15,7.105427357601002e-15,0.0
light_petrol_vkt,2040,16.84031290044931,16.84031290044931,13.237826911707078,13.237826911707064,0.9482494624136744,0.9482494624136745,0.0,1.4210854715202004e-14,1.1102230246251565e-16
light_petrol_vkt,2041,16.840312900449312,16.840312900449312,13.237826911707076,13.237826911707078,0.9482494624136745,0.9482494624136744,0.0,1.7763568394002505e-15,1.1102230246251565e-16
light_petrol_vkt,2042,16.84031290044932,16.840312900449305,13.23782691170708,13.237826911707083,0.9482494624136744,0.9482494624136745,1.4210854715202004e-14,3.552713678800501e-15,1.1102230246251565e-16
light_petrol_vkt,2043,16.840312900449284,16.840312900449312,13.23782691170708,13.23782691170707,0.9482494624136745,0.9482494624136745,2.842170943040401e-14,8.881784197001252e-15,0.0
light_petrol_vkt,2044,16.840312900449312,16.840312900449316,13.237826911707076,13.237826911707062,0.9482494624136745,0.9482494624136745,3.552713678800501e-15,1.4210854715202004e-14,0.0
