stream,ensemble,component_model,weight,method,origin
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.07874676202508432,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_median,0.38191755640712827,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5393356815677873,prequential_convex_mape_hpo_refined,2020Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.1390880130851772,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.21688912419793832,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6440228627168845,prequential_convex_mape_hpo_refined,2021Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.18257842695564067,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.16099876912512673,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6564228039192326,prequential_convex_mape_hpo_refined,2021Q2
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.16408285488437466,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_trimmed_mean,0.19092983133519026,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6449873137804352,prequential_convex_mape_hpo_refined,2021Q3
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.2925735071723077,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.07231883527744735,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.6351076575502449,prequential_convex_mape_hpo_refined,2021Q4
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.3087631152360174,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.10499691957465132,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5862399651893313,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.3087631152360174,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.10499691957465132,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5862399651893313,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.3087631152360174,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.10499691957465132,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5862399651893313,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.3087631152360174,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.10499691957465132,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5862399651893313,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.3087631152360174,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.10499691957465132,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5862399651893313,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_static_convex_top18,0.3087631152360174,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__top8_mean,0.10499691957465132,prequential_convex_mape_hpo_refined,2022Q1
PED,PED__HPOREFINE_solver_preq_convex_top18,PED__solver_preq_convex_top18,0.5862399651893313,prequential_convex_mape_hpo_refined,2022Q1
