stream,model,n_quarterly_pairs,n_origins,quarterly_mape,quarterly_bias_pct,quarterly_p90_ape,quarterly_rmse,mape_h01,mape_h02,mape_h03,mape_h04,mape_h05,mape_h06,mape_h07,mape_h08,mape_h09,mape_h10,mape_h11,mape_h12,mape_h01_04,mape_h05_08,mape_h09_12,source_family,model_kind,feature_set,family_tag,include_target_lags,window,params_json,n_annual_pairs,annual_mape,annual_bias_pct,annual_p90_ape,governance_score
PED,PED__HPOREFINE_solver_static_convex_top18,618,57,2.4732445831169696,1.5153165651225482,9.01858854655225,221.70132995584564,1.1626321158641273,1.515491228554866,1.6938843194843152,1.869698336317768,2.134077470017479,2.4255071807157282,2.6484955111040485,2.8308763993472867,3.179678050685924,3.3967777455204144,3.659984761862245,3.8515560652067173,1.555152207045429,2.504012939508072,3.5158732389911256,posthoc_ensemble,hporefine_solver_static_convex,ensemble,hporefine_solver_static_convex,mixed,mixed,"{""base_models"": [""PED__solver_static_convex_top18"", ""PED__top8_mean"", ""PED__top8_trimmed_mean"", ""PED__top10_mean"", ""PED__top10_trimmed_mean"", ""PED__top8_median"", ""PED__top5_mean"", ""PED__solver_preq_convex_top18"", ""PED__top10_median"", ""PED__top5_trimmed_mean"", ""PED__top5_median"", ""PED__top3_trimmed_mean"", ""PED__top3_mean"", ""PED__fixedblend_schiff0.05__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__fixedblend_schiff0.10__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__fixedblend_schiff0.00__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40""], ""method"": ""static_convex_mape_hpo_refined"", ""weights"": {""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"": 0.0, ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40"": 0.0718800743374118, ""PED__fixedblend_schiff0.00__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"": 0.0, ""PED__fixedblend_schiff0.05__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"": 0.0, ""PED__fixedblend_schiff0.10__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"": 0.0, ""PED__solver_preq_convex_top18"": 0.13186097976969754, ""PED__solver_static_convex_top18"": 0.7962589458928906, ""PED__top10_mean"": 0.0, ""PED__top10_median"": 0.0, ""PED__top10_trimmed_mean"": 0.0, ""PED__top3_mean"": 0.0, ""PED__top3_trimmed_mean"": 0.0, ""PED__top5_mean"": 0.0, ""PED__top5_median"": 0.0, ""PED__top5_trimmed_mean"": 0.0, ""PED__top8_mean"": 0.0, ""PED__top8_median"": 0.0, ""PED__top8_trimmed_mean"": 0.0}}",109,2.385624944203041,1.6190818880900157,8.812882594424476,0.12028301886792453
LIGHT_RUC,LIGHT_RUC__HPOREFINE_top3_mean,450,43,9.117601800522134,1.6932533893604316,19.874767771447438,356008803.5002273,6.791452809472792,7.75971535589324,7.933468532861814,8.223513532391111,9.145011157075519,9.404095220534433,9.611385480824651,9.764285937365589,10.20608730526589,10.219613959850339,10.690254877222296,11.048395309359584,7.663241460908678,9.4741221386721,10.529558767041244,posthoc_ensemble,hporefine_topk_mean,ensemble,hporefine_topk_mean,mixed,mixed,"{""method"": ""mean"", ""models"": [""LIGHT_RUC__top10_median"", ""LIGHT_RUC__top8_median"", ""LIGHT_RUC__solver_static_convex_top18""]}",78,5.992441666172811,1.3510831817922393,15.056433162580463,0.04405286343612334
HEAVY_RUC,HEAVY_RUC__solver_static_convex_top18,450,43,3.5609226862385333,0.16584998959432037,7.019770223494011,105265220.66805413,2.8316322680203836,2.8853995003606174,3.1462047344129123,2.923245821434196,3.3820685682454945,3.4758164252850206,3.722102116348711,3.9550649505606015,4.0258760519192345,4.041722988401091,4.43686821198213,4.542459207594148,2.9449673529882197,3.6270326218291045,4.254251250779513,posthoc_ensemble,solver_static_convex,ensemble,solver_static_convex,mixed,mixed,"{""base_models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w52"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators180__ylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators600__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w52"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w52"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w52"", ""HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w52""], ""method"": ""static_convex_mape"", ""weights"": {""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w52"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"": 0.48665527218898263, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w52"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"": 0.0, ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"": 0.0, ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w52"": 0.0, ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"": 0.0, ""HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w64"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w52"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w52"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"": 0.37663602913482763, ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators180__ylag__w64"": 0.1367086986761897, ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators600__noylag__w64"": 0.0, ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"": 0.0}}",78,3.171406050511394,0.07901808542889993,7.161915441368993,0.018502202643171806
