stream,ensemble,component_model,weight,method,origin
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.6779520994113275,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.3220479005886725,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.6779520994113275,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.3220479005886725,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.6779520994113275,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.3220479005886725,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.6779520994113275,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.3220479005886725,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.6779520994113275,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.3220479005886725,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.6779520994113275,prequential_convex_mape,2016Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.423815464496669,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.5761845355033309,prequential_convex_mape,2016Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5483289362326015,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.4516710637673985,prequential_convex_mape,2016Q4
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.6086775310914201,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.39132246890857997,prequential_convex_mape,2017Q1
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949987,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.04964206128467503,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.35872489482032627,prequential_convex_mape,2017Q2
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators650__noylag__wexp,0.049642061284671656,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__wexp,0.3587248948203299,prequential_convex_mape,2017Q3
PED,PED__solver_preq_convex_top18,PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,0.5916330438949985,prequential_convex_mape,2017Q3
