case_id,history_candidate,component_label,component_model,origin,target_period,horizon,feature_order,feature_name,current_repo_feature_value,source_script_feature_value,current_vs_source_abs_delta,parent_feature_value,comparison_status,current_training_start,current_training_end,current_training_rows,source_training_start,source_training_end,source_training_rows,target_transform,inverse_transform,hyperparameters_json,stored_component_pred,replayed_component_pred,abs_delta,notes
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,1,nominal_gdp_sa_nzd__level,73696000000.0,73696000000.0,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,2,nominal_gdp_sa_nzd__log,25.023214360584685,25.023214360584685,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,3,gdp_deflator_sa__level,1250.0,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,4,gdp_deflator_sa__log,7.1308988302963465,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,5,gdp_rebasing_factor__level,1.2488,1.2488,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,6,gdp_rebasing_factor__log,0.2221830902190852,0.2221830902190852,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,7,real_gdp_sa_nzd__level,92031564800.0,92031564800.0,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,8,real_gdp_sa_nzd__log,25.24539745080377,25.24539745080377,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,9,log_real_gdp__level,25.24539745080377,25.24539745080377,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,10,log_real_gdp__log,25.24539745080377,25.24539745080377,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,11,heavy_ruc_price_nominal_nzd_per_1000km__level,299.11359867916445,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,12,real_heavy_ruc_price_nzd_per_1000km__level,382.5340101541559,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,13,log_real_heavy_ruc_price__level,5.94681756474955,5.94681756474955,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,14,log_real_heavy_ruc_price__log,5.94681756474955,5.94681756474955,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,15,real_diesel_price_cents_per_litre__level,148.60725890292935,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,16,real_diesel_price_cents_per_litre__log,5.0013069796971275,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,17,log_real_diesel_price__level,5.0013069796971275,5.0013069796971275,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,18,log_real_diesel_price__log,5.0013069796971275,5.0013069796971275,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,19,real_light_ruc_price_nzd_per_1000km__level,93.11162894157124,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,20,lagged_real_light_ruc_price_nzd_per_1000km__level,92.76838644801384,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,21,log_real_light_ruc_price__level,4.533799084555389,4.533799084555389,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,22,log_real_light_ruc_price__log,4.533799084555389,4.533799084555389,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,23,log_lagged_real_light_ruc_price__level,4.530105918477527,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,24,log_lagged_real_light_ruc_price__log,4.530105918477527,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,25,unemployment_rate__level,0.040999999999999995,0.040999999999999995,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,26,unemployment_rate__log,-3.1941832122778293,-3.1941832122778293,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,27,log_unemployment_rate__level,-3.1941832122778293,-3.1941832122778293,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,28,log_unemployment_rate__log,-3.1941832122778293,-3.1941832122778293,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,29,nominal_gdp_sa_nzd__diff1,-8243000000.0,-8243000000.0,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,30,nominal_gdp_sa_nzd__log_diff1,-0.10602654435423631,-0.10602654435423631,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,31,nominal_gdp_sa_nzd__diff4,-5635000000.0,-5635000000.0,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,32,nominal_gdp_sa_nzd__log_diff4,-0.0736804491678491,-0.0736804491678491,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,33,gdp_deflator_sa__diff1,-1.0,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,34,gdp_deflator_sa__log_diff1,-0.0007996801705649759,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,35,gdp_deflator_sa__diff4,30.0,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,36,gdp_deflator_sa__log_diff4,0.024292692569043872,,,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,37,gdp_rebasing_factor__diff1,0.0009982414068743228,0.0009982414068743228,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,38,gdp_rebasing_factor__log_diff1,0.0007996801705641987,0.0007996801705641987,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,39,gdp_rebasing_factor__diff4,-0.030708196721311642,-0.030708196721311642,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,40,gdp_rebasing_factor__log_diff4,-0.024292692569044677,-0.024292692569044677,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,41,real_gdp_sa_nzd__diff1,-10212063497.362122,-10212063497.362122,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,42,real_gdp_sa_nzd__log_diff1,-0.10522686418367044,-0.10522686418367044,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,43,real_gdp_sa_nzd__diff4,-9473099954.098373,-9473099954.098373,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C1,current_repo_model_input_history,C1,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64,2017Q3,2020Q2,11,44,real_gdp_sa_nzd__log_diff4,-0.09797314173689387,-0.09797314173689387,0.0,,parent_feature_matrix_missing,2009Q3,2017Q3,33,2009Q3,2017Q3,33,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",1093004508.951507,1056942110.9376568,36062398.01385033,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
