stream,model_id,feature_name,scenario_name,period,value,source_artifact,canonical_variable,fallback_flag,fallback_reason,source_status
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_diesel_price_cents_per_litre,current_basecase,2026Q2,213.30526315789473,scenario_inputs/scenario_input_long.parquet,real_diesel_price_cents_per_litre,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_gdp_sa_nzd,current_basecase,2026Q2,114387187443.472,scenario_inputs/scenario_input_long.parquet,real_gdp_sa_nzd,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_heavy_ruc_price_nzd_per_1000km,current_basecase,2026Q2,323.6940017349378,scenario_inputs/scenario_input_long.parquet,real_heavy_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_light_ruc_price_nzd_per_1000km,current_basecase,2026Q2,78.59008566285641,scenario_inputs/scenario_input_long.parquet,real_light_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,target_lag_1,current_basecase,2026Q2,1033410984.606,scenario_inputs/scenario_input_long.parquet,target_lag_1,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,target_lag_4,current_basecase,2026Q2,950305250.0,scenario_inputs/scenario_input_long.parquet,target_lag_4,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,trend_index,current_basecase,2026Q2,98.0,scenario_inputs/scenario_input_long.parquet,trend_index,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,unemployment_rate,current_basecase,2026Q2,0.052844999999999996,scenario_inputs/scenario_input_long.parquet,unemployment_rate,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,year,current_basecase,2026Q2,2026.0,scenario_inputs/scenario_input_long.parquet,year,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,diff_log_real_gdp,current_basecase,2026Q3,0.0056848717423712,scenario_inputs/scenario_input_long.parquet,diff_log_real_gdp,False,,committed_scenario_input
