scenario_name,series_id,time_grain,period,skeleton_value,direct_factor,transferred_base_factor,direct_value,factor_transfer_value,value_delta,factor_rel_deviation,parity,authoritative
current_basecase,total_fed_ruc_net_revenue,june_year,FY2030,5917.74370444248,1.0169254827348688,1.0169254827348688,6017.904373341399,6017.904373341399,0.0,0.0,within_tolerance,direct_replay
current_basecase,total_nltf_net_revenue,june_year,FY2025,4280.78411583783,1.0,1.0,4280.78411583783,4280.78411583783,0.0,0.0,within_tolerance,direct_replay
current_basecase,total_nltf_net_revenue,june_year,FY2026,4635.051597272895,0.9997368088520385,0.9997368088520385,4633.831692722149,4633.831692722149,0.0,0.0,within_tolerance,direct_replay
current_basecase,total_nltf_net_revenue,june_year,FY2027,5007.523990313511,1.0015094924623869,1.0015094924623869,5015.0828100321105,5015.0828100321105,0.0,0.0,within_tolerance,direct_replay
current_basecase,total_nltf_net_revenue,june_year,FY2028,5652.729515434055,1.006949386467182,1.006949386467182,5692.0125174312525,5692.0125174312525,0.0,0.0,within_tolerance,direct_replay
current_basecase,total_nltf_net_revenue,june_year,FY2029,6066.172337109564,1.011228772720778,1.011228772720778,6134.288007568039,6134.288007568039,0.0,0.0,within_tolerance,direct_replay
current_basecase,total_nltf_net_revenue,june_year,FY2030,6415.185322424164,1.0156130593061452,1.0156130593061452,6515.3459913230845,6515.3459913230845,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,ped_vkt_per_capita,june_year,FY2025,5973.14429429917,1.0,1.0,5973.14429429917,5973.14429429917,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,ped_vkt_per_capita,june_year,FY2026,6169.2392325267765,0.99985844845526,0.999858427983008,6168.365967183541,6168.365840885322,0.0001262982195839868,2.0475150686039e-08,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,june_year,FY2027,6138.803634393285,0.9990223785842303,0.9997511326679417,6132.802208493097,6137.275886710764,-4.473678217666929,0.0007289354919425284,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,june_year,FY2028,6132.178733998277,1.000413704483731,1.0003172931486728,6134.7156438355705,6134.1244322970115,0.5912115385590369,9.638075410522973e-05,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,june_year,FY2029,6124.2876876223,1.0006134829473357,1.0006545549810004,6128.044833683234,6128.296370633313,-0.2515369500788438,4.104516734604324e-05,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,june_year,FY2030,6103.089432589002,1.0009148419547025,1.000916197440531,6108.672794855236,6108.681067506472,-0.008272651235529338,1.3542450726378163e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2026Q1,1529.796629103501,0.9999067348433299,0.9999067308204628,1529.6539523812141,1529.6539462270455,6.154168659122661e-06,4.023242405892802e-09,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2026Q2,1529.2193302931837,0.9995222473281135,0.9995222060346911,1528.4887416722356,1528.488678525536,6.31466996310337e-05,4.1313161558420575e-08,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2026Q3,1537.39904953278,0.9965094208057717,0.9993743625419699,1532.0326363972545,1536.4371950994525,-4.404558702198074,0.0028667352731673867,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2026Q4,1547.2139339194275,0.9996989931753091,0.9996934978378188,1546.7482119660608,1546.7397095033243,0.00850246273648736,5.497022339540081e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2027Q1,1530.778527967581,0.9998329062234569,0.9998834345283681,1530.522744402292,1530.6000920465046,-0.07734764421275031,5.0534195453533215e-05,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2027Q2,1523.4121229734965,1.0000567756765808,1.000056800122667,1523.4986157274898,1523.4986529689538,-3.724146404238127e-05,2.4444697821479622e-08,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2027Q3,1530.2833124862275,1.0001919519319131,1.000119939729877,1530.5770533244336,1530.4668542533623,0.11019907107129256,7.20035659478313e-05,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2027Q4,1545.2370164867075,1.000525477314927,1.0002132936748973,1546.0490034850568,1545.5666057685412,0.4823977165156066,0.00031211706743339285,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2028Q1,1531.31756692736,1.0004221211632602,1.0004224468257878,1531.9639684800322,1531.9644671727817,-0.0004986927494883275,3.255250106137808e-07,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2028Q2,1525.3408380979813,1.0005144951400136,1.0005149561006312,1526.125618546047,1526.1263216681018,-0.0007031220548014971,4.607233653475262e-07,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2028Q3,1530.9014296608525,1.0005579126064394,1.0005584699606425,1531.7555388676765,1531.7563921220226,-0.0008532543461114983,5.570431111934226e-07,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2028Q4,1544.0468544800913,1.0005896310075661,1.000590271564371,1544.9572723826277,1544.9582614323474,-0.0009890497196920478,6.401789255372492e-07,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2029Q1,1529.591974816392,1.0005301255063506,1.0006923278913344,1530.4028505365513,1530.6509540029188,-0.24810346636741087,0.00016209016544144195,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2029Q2,1519.7474286649638,1.000777591861072,1.0007786085895458,1520.9291718963786,1520.9307170668624,-0.0015451704837232683,1.0159374562723755e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2029Q3,1525.1890442644317,1.0008388077357662,1.0008399617681378,1526.4683846332664,1526.4701447507964,-0.0017601175300114846,1.1530638420742534e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2029Q4,1537.55379489924,1.000882046759819,1.000883317323484,1538.9099892420784,1538.911942802063,-0.001953559984713138,1.2694423445758218e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2030Q1,1523.2558628275538,1.000941315143963,1.00094273031146,1524.6897266393637,1524.6918823015503,-0.0021556621866238856,1.4138346321468376e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2030Q2,1517.0907305977769,1.0009979388260808,1.0009995008318477,1518.6046943405277,1518.607064044998,-0.0023697044703112624,1.5604460997797887e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2030Q3,1522.4923997173985,1.000998032637669,1.0009996567139603,1524.0118968229197,1524.0143694667295,-0.0024726438098241488,1.6224543938347935e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_vkt_per_capita,quarterly,2030Q4,1535.436445480807,1.0009996153943514,1.001001301570118,1536.971291388758,1536.9738804044832,-0.0025890157253343205,1.684489084996521e-06,transfer_was_wrong,direct_replay
current_comparison_1,ped_volume,june_year,FY2025,2894.27382723066,1.0,1.0,2894.27382723066,2894.27382723066,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,ped_volume,june_year,FY2026,3064.1315559297523,1.000239816946954,1.0002396231091224,3064.866386604561,3064.8657926599444,0.0005939446164120454,1.9379139470920848e-07,transfer_was_wrong,direct_replay
current_comparison_1,ped_volume,june_year,FY2027,3007.5905901369983,1.0015378600374312,1.002261686380405,3012.215843514524,3014.3928168125453,-2.176973298021494,0.0007221929689719131,transfer_was_wrong,direct_replay
current_comparison_1,ped_volume,june_year,FY2028,3019.956879710486,1.0066568177263846,1.0065578944887672,3040.06018220026,3039.7614382882543,0.29874391200564787,9.82787360359616e-05,transfer_was_wrong,direct_replay
current_comparison_1,ped_volume,june_year,FY2029,3031.4181363759153,1.0107293549438634,1.0107688069483165,3063.9432975443574,3064.062893066173,-0.11959552181542676,3.9031679828216426e-05,transfer_was_wrong,direct_replay
current_comparison_1,ped_volume,june_year,FY2030,3036.036401927321,1.0148966991116333,1.0148959608225452,3081.263322698798,3081.2610812262515,0.002241472546756995,7.274529769674132e-07,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_km,june_year,FY2025,12273.983872,1.0,1.0,12273.983872,12273.983872,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,june_year,FY2026,12980.976058770078,0.998900340154407,0.9989021601280199,12966.701400641645,12966.725025675541,-0.02362503389667836,1.8219738484592796e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_km,june_year,FY2027,12774.050308031503,1.0010834375102098,1.0010781638859174,12787.890193292531,12787.822827750515,0.06736554201597755,5.267944584774753e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_km,june_year,FY2028,13524.331815170966,1.0126999867049566,1.01269564737907,13696.09064941706,13696.031962933916,0.05868648314390157,4.284925977371401e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_km,june_year,FY2029,14065.10473483769,1.0215365319290355,1.021532876300784,14368.018312044751,14367.966895250522,0.05141679422922607,3.5785713179414813e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_km,june_year,FY2030,14442.85599877819,1.0299556925955606,1.0299524153917812,14875.50175327954,14875.454421097273,0.047332182266472955,3.1818982415554586e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2026Q1,3363542326.568571,1.0,1.0,3363542326.568571,3363542326.568571,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2026Q2,3186509486.201508,0.9955202838120374,0.9955202838120374,3172234828.073075,3172234828.073075,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2026Q3,3064409447.4256234,0.9962836864696284,0.9962836864696283,3053021141.133557,3053021141.133557,0.0,2.220446049250313e-16,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2026Q4,3092232899.9470124,0.9991945153259743,0.9991945153259815,3089742153.737587,3089742153.7376094,-2.2411346435546875e-05,7.216449660063518e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2027Q1,3292329442.483258,1.002577948463527,1.00257794846352,3300816898.1109324,3300816898.110909,2.3365020751953125e-05,7.105427357601002e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2027Q2,3325078518.1756096,1.0057837678207358,1.0057837678207358,3344310000.3104534,3344310000.3104534,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2027Q3,3198829400.4707985,1.0087029717353198,1.0087029717353195,3226668722.3292055,3226668722.329205,4.76837158203125e-07,2.220446049250313e-16,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2027Q4,3425257530.1588864,1.011136779278348,1.0111367792783552,3463403867.243766,3463403867.24379,-2.4318695068359375e-05,6.994405055138486e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2028Q1,3434701192.375812,1.0141018294828676,1.0141018294828676,3483136762.915298,3483136762.915298,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2028Q2,3465543692.165471,1.0165450532027465,1.0165450532027394,3522881296.928791,3522881296.9287667,2.4318695068359375e-05,6.8833827526759706e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2028Q3,3330769174.248094,1.018364153210781,1.018364153210781,3391935929.6737328,3391935929.6737328,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2028Q4,3563123381.722717,1.0200377230588618,1.0200377230588618,3634520261.2702317,3634520261.2702317,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2029Q1,3570704218.0334706,1.0225718657215273,1.0225718657215273,3651301674.174213,3651301674.174213,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2029Q2,3600507960.8334093,1.0249277288286807,1.024927728828688,3690260446.9265704,3690260446.926597,-2.6702880859375e-05,7.105427357601002e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2029Q3,3458315533.129879,1.0269893179614002,1.0269893179614,3551653110.6643705,3551653110.66437,4.76837158203125e-07,2.220446049250313e-16,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2029Q4,3649440987.3148704,1.028827616238217,1.0288276162382097,3754645671.5812035,3754645671.5811768,2.6702880859375e-05,7.105427357601002e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2030Q1,3652847490.3889103,1.030898523827682,1.0308985238276747,3765715085.6095805,3765715085.609554,2.6702880859375e-05,7.105427357601002e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2030Q2,3682251987.944531,1.032924389171836,1.0329243891718287,3803487885.4243836,3803487885.4243565,2.7179718017578125e-05,7.105427357601002e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2030Q3,3535791342.764149,1.032924389171836,1.032924389171829,3652205112.9637246,3652205112.9637,2.47955322265625e-05,6.8833827526759706e-15,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_km,quarterly,2030Q4,3769392809.5161967,1.0329243891718287,1.032924389171829,3893497765.3182006,3893497765.3182015,-9.5367431640625e-07,2.220446049250313e-16,within_tolerance,direct_replay
current_comparison_1,light_bev_ruc_net_km,june_year,FY2025,820.641429,1.0,1.0,820.641429,820.641429,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_bev_ruc_net_km,june_year,FY2026,1255.570552512948,0.9989003401544071,0.99890216012802,1254.1898519930407,1254.1921370983155,-0.0022851052747228096,1.8219738484592796e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_km,june_year,FY2027,1526.2493016934734,1.0010834375102098,1.0010781638859174,1527.9028974368596,1527.894848571466,0.008048865393675442,5.267944584774753e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_km,june_year,FY2028,2044.4002183770822,1.0126999867049566,1.01269564737907,2070.364073970082,2070.355202651291,0.008871318790625082,4.284925977371401e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_km,june_year,FY2029,2683.182140681946,1.0215365319290355,1.021532876300784,2740.9685785261604,2740.958769809723,0.009808716437419207,3.5785713179414813e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_km,june_year,FY2030,3411.1071741336104,1.0299556925955604,1.0299524153917814,3513.2892520524674,3513.278073159146,0.011178893321357464,3.1818982411113694e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_km,june_year,FY2025,435.117435,1.0,1.0,435.117435,435.117435,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,phev_ruc_net_km,june_year,FY2026,657.5138506671009,0.9989003401544071,0.9989021601280199,656.7908090876011,656.7920057454594,-0.0011966578582587317,1.8219738483482573e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_km,june_year,FY2027,836.8426071609274,1.0010834375102098,1.0010781638859174,837.7492738316673,837.7448606381653,0.004413193502045942,5.267944584774753e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_km,june_year,FY2028,1139.0711927565417,1.0126999867049569,1.01269564737907,1153.5373817605491,1153.5324389594355,0.004942801113656969,4.284925977593446e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_km,june_year,FY2029,1488.5068273268612,1.0215365319290355,1.021532876300784,1520.5641021401734,1520.558660712563,0.005441427610321625,3.5785713179414813e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_km,june_year,FY2030,1864.6731226538723,1.0299556925955606,1.0299524153917814,1920.5306975072958,1920.5245865934912,0.006110913804604934,3.181898241333414e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,june_year,FY2025,3981.873439,1.0,1.0,3981.873439,3981.873439,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,heavy_ruc_net_km,june_year,FY2026,4046.923612104339,0.9994224594515148,0.9994231598779553,4044.5863496217266,4044.589184194027,-0.002834572300344007,7.008307078004705e-07,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,june_year,FY2027,4108.254858445727,1.0010353796227969,1.0010338793415579,4112.508461811418,4112.502298273729,0.006163537688735232,1.4987317311643267e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,june_year,FY2028,4141.952039873157,1.0044898652236165,1.0044887494524328,4160.5488462948715,4160.544224824142,0.0046214707299441216,1.1107851474179142e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,june_year,FY2029,4176.883426146821,1.0049854559126281,1.0050183151538887,4197.707094320063,4197.8443435402805,-0.13724922021719976,3.269516661053018e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,june_year,FY2030,4210.8479002766635,1.0059486507934035,1.0059497449551762,4235.8967639795455,4235.901371328348,-0.004607348802892375,1.087690292944643e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2026Q1,1020820013.7342014,1.0,1.0,1020820013.7342014,1020820013.7342014,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2026Q2,982720972.3701376,0.9976216418003417,0.9976229069754112,980383709.887525,980384953.2015995,-1243.3140745162964,1.2681896742749998e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2026Q3,998640804.9871552,0.9988804298947136,0.9988814939867723,997522756.5959724,997523819.2417225,-1062.6457500457764,1.0652835847890785e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2026Q4,1068577990.631934,1.0004516356570226,1.0004514372114974,1069060598.5548129,1069060386.5002924,212.05452048778534,1.9835597986350706e-07,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2027Q1,1036857923.7237957,1.001615001577562,1.0016132592152422,1038532450.9063172,1038530644.32414,1806.5821772813797,1.739555965052375e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2027Q2,1004178139.1028426,1.0032011418355957,1.0031973599411477,1007392655.7543154,1007388858.0585862,3797.695729136467,3.7698409096620367e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2027Q3,1016505874.2660316,1.0041053113807716,1.004066627897965,1020678947.4002771,1020639625.4127673,39321.98750984669,3.8526808611827335e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2027Q4,1073108731.409134,1.0043205447901729,1.0042819614745717,1077745145.7479126,1077703741.6550546,41404.092858076096,3.841880774646533e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2028Q1,1039954659.9865216,1.004726270317404,1.0047634130239376,1044869766.8274618,1044908393.558206,-38626.73074412346,3.696661925789435e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2028Q2,1012382774.2114697,1.0048126185390143,1.0048494996842625,1017254986.3192185,1017292324.1553609,-37337.83614242077,3.6703153317829695e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2028Q3,1025119871.4576668,1.0046904694026153,1.004725969716366,1029928164.8487519,1029964556.9258207,-36392.077068805695,3.533332950544921e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2028Q4,1081989075.023676,1.0047175781902795,1.004750580955658,1087093443.0861282,1087129151.7177134,-35708.631585121155,3.284672435532876e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2029Q1,1048800790.433174,1.0051584521563128,1.0051904104467047,1054210979.1321266,1054244497.0123504,-33517.88022387028,3.179327026969769e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2029Q2,1020973689.232304,1.0053878156496754,1.0054186955312716,1026474507.2530566,1026506034.799693,-31527.546636343002,3.071345473626419e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2029Q3,1033696651.5590376,1.0055908800633697,1.0056188774058046,1039475925.559811,1039504866.3189385,-28940.759127497673,2.7840907787179958e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2029Q4,1090777613.559407,1.0058150146033948,1.0058391200588337,1097120501.311311,1097146795.0024686,-26293.691157579422,2.3965517902513334e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2030Q1,1057235557.764396,1.0061120909075714,1.0060894129920215,1063697477.6041689,1063673501.7054735,23975.898695349693,2.254065618534362e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2030Q2,1029138077.3938231,1.0062817441628462,1.00625596034522,1035602859.5042546,1035576324.3957548,26535.108499765396,2.562351791435269e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2030Q3,1042963578.5089072,1.005424000062374,1.0053966390414297,1048620613.0237933,1048592076.4754776,28536.548315763474,2.721415596762533e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_km,quarterly,2030Q4,1100580897.459659,1.005045780108327,1.0050168034010016,1106134186.6596658,1106102295.4491122,31891.210553646088,2.883206253589954e-05,transfer_was_wrong,direct_replay
current_comparison_1,gross_ped_revenue,june_year,FY2025,2026.68630478,1.0,1.0,2026.68630478,2026.68630478,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,gross_ped_revenue,june_year,FY2026,2145.6274807242507,1.0002398169469537,1.0002396231091226,2146.142038555978,2146.141622652201,0.0004159037771387375,1.9379139426511927e-07,transfer_was_wrong,direct_replay
current_comparison_1,gross_ped_revenue,june_year,FY2027,2285.2973588526575,1.0015378600374312,1.0022616863804048,2288.811826334484,2290.4659847643497,-1.6541584298656744,0.000722192968971691,transfer_was_wrong,direct_replay
current_comparison_1,gross_ped_revenue,june_year,FY2028,2567.2333744050297,1.0066568177263846,1.0065578944887672,2584.3229790395353,2584.0690200024196,0.2539590371156919,9.82787360359616e-05,transfer_was_wrong,direct_replay
current_comparison_1,gross_ped_revenue,june_year,FY2029,2728.6119090598595,1.0107293549438634,1.0107688069483167,2757.8881547362153,2757.995803945403,-0.10764920918791177,3.903167982832745e-05,transfer_was_wrong,direct_replay
current_comparison_1,gross_ped_revenue,june_year,FY2030,2854.1755922217985,1.0148966991116333,1.0148959608225452,2896.693387230894,2896.691280024199,0.002107206695200148,7.274529769674132e-07,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_revenue,june_year,FY2025,830.974453217391,1.0,1.0,830.974453217391,830.974453217391,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_ruc_net_revenue,june_year,FY2026,879.3607689037508,0.998900340154407,0.9989021601280199,878.3937711763975,878.3953715897932,-0.0016004133956357691,1.8219738484592796e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_revenue,june_year,FY2027,931.6403976349983,1.0010834375102098,1.0010781638859176,932.6497717878228,932.6448586663903,0.004913121432537082,5.267944584552708e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_revenue,june_year,FY2028,1099.6924709137568,1.0126999867049566,1.01269564737907,1113.6585506739025,1113.653778749896,0.004771924006490735,4.284925977371401e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_revenue,june_year,FY2029,1211.3412392466093,1.0215365319290353,1.021532876300784,1237.429328522601,1237.424900309345,0.00442821325600562,3.5785713177194367e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_ruc_net_revenue,june_year,FY2030,1299.194773882275,1.0299556925955606,1.0299524153917812,1338.1130531504514,1338.108795424428,0.004257726023297437,3.1818982415554586e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_revenue,june_year,FY2025,55.4022559304348,1.0,1.0,55.4022559304348,55.4022559304348,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,light_bev_ruc_net_revenue,june_year,FY2026,84.5763022773266,0.9989003401544071,0.99890216012802,84.4832971138235,84.48345104046193,-0.00015392663843272203,1.8219738484592796e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_revenue,june_year,FY2027,111.28407300561993,1.0010834375102098,1.0010781638859176,111.40464234460315,111.40405547421241,0.0005868703907339068,5.267944584552708e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_revenue,june_year,FY2028,166.3119577649756,1.0126999867049566,1.01269564737907,168.4241174174661,168.42339573568253,0.000721681783574013,4.284925977371401e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_revenue,june_year,FY2029,231.11589368763856,1.0215365319290355,1.021532876300784,236.09332851134997,236.09248363755964,0.000844873790327938,3.5785713179414813e-06,transfer_was_wrong,direct_replay
current_comparison_1,light_bev_ruc_net_revenue,june_year,FY2030,306.8802569209305,1.0299556925955606,1.0299524153917814,316.07306756090054,316.0720618517628,0.0010057091377575489,3.181898241333414e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_revenue,june_year,FY2025,15.1075641391304,1.0,1.0,15.1075641391304,15.1075641391304,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,phev_ruc_net_revenue,june_year,FY2026,22.672004128981893,0.9989003401544071,0.99890216012802,22.647072636422134,22.647113898871403,-4.1262449268941737e-05,1.8219738484592796e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_revenue,june_year,FY2027,30.62456685531553,1.0010834375102098,1.0010781638859174,30.657746659780504,30.657585157320792,0.00016150245971147115,5.267944584774753e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_revenue,june_year,FY2028,45.69384089742881,1.0126999867049569,1.01269564737907,46.274152069324565,46.273953788857895,0.00019828046666958699,4.284925977593446e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_revenue,june_year,FY2029,63.224327490708355,1.0215365319290355,1.021532876300784,64.58596023840379,64.58572911376604,0.00023112463775021297,3.5785713179414813e-06,transfer_was_wrong,direct_replay
current_comparison_1,phev_ruc_net_revenue,june_year,FY2030,82.72622308653878,1.0299556925955604,1.0299524153917812,85.20434439491089,85.20407328421994,0.0002711106909458749,3.181898241333414e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_revenue,june_year,FY2025,1109.95026251304,1.0,1.0,1109.95026251304,1109.95026251304,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,heavy_ruc_net_revenue,june_year,FY2026,1129.8282984461619,0.9994224594515146,0.9994231598779552,1129.175776790983,1129.1765681525965,-0.0007913616134374024,7.008307078004705e-07,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_revenue,june_year,FY2027,1233.804126742114,1.0010353796227969,1.001033879341558,1235.0815823934654,1235.0797313402818,0.0018510531836000155,1.498731730942282e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_revenue,june_year,FY2028,1382.731904343121,1.0044898652236165,1.0044887494524328,1388.9401842340162,1388.9386414216026,0.0015428124136178667,1.1107851474179142e-06,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_revenue,june_year,FY2029,1476.5576771954145,1.0049854559126281,1.005018315153889,1483.9189903975248,1483.9675089624752,-0.04851856495042739,3.2695166610752224e-05,transfer_was_wrong,direct_replay
current_comparison_1,heavy_ruc_net_revenue,june_year,FY2030,1554.703706125548,1.0059486507934035,1.0059497449551762,1563.952095560499,1563.9537966578623,-0.0017010973633659887,1.087690292944643e-06,transfer_was_wrong,direct_replay
