scenario_name,scenario_role,series_id,stream,annual_period,value_status,forecast_quarter,committed_forecast_value,scenario_input_status,mismatch_status,mismatch_reason,workbook_sha256,manifest_workbook_sha256,required_feature_count,missing_required_feature_count,replay_forecast_value,promoted_forecast_value,replay_abs_delta,replay_tolerance,replay_status,replay_reason,source_artifact
current_basecase,basecase,ped_vkt_per_capita,PED,FY2028,current_finalist_forecast,2027Q4,6138.046444659734,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1546.534628746646,1546.534628746646,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2028,current_finalist_forecast,2028Q1,6138.046444659734,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1532.9252976404525,1532.9252976404523,2.2737367544323206e-13,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2028,current_finalist_forecast,2028Q2,6138.046444659734,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1527.1988871945018,1527.1988871945018,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2029,current_finalist_forecast,2028Q3,6133.5092934732065,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1532.9817988397829,1532.9817988397829,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2029,current_finalist_forecast,2028Q4,6133.5092934732065,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1546.3376916124976,1546.3376916124976,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2029,current_finalist_forecast,2029Q1,6133.5092934732065,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1532.0090305007263,1532.0090305007263,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2029,current_finalist_forecast,2029Q2,6133.5092934732065,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1522.1807725201995,1522.1807725201995,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2030,current_finalist_forecast,2029Q3,6114.208933600386,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1527.7729389588642,1527.7729389588642,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2030,current_finalist_forecast,2029Q4,6114.208933600386,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1540.3025977253524,1540.3025977253524,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,ped_vkt_per_capita,PED,FY2030,current_finalist_forecast,2030Q1,6114.208933600386,matched_committed_scenario_input,pass,,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,20,0,1526.0933810060255,1526.0933810060255,0.0,1e-06,pass,,scenario_inputs/scenario_input_long.parquet
