source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status
MBU26 official,2031,FY2031,Totals,Total gross revenues,total_gross_revenue,7038.80736574222,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AG66,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2030Q3; 2030Q4; 2031Q1; 2031Q2,,2030Q3; 2030Q4; 2031Q1; 2031Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2031,FY2031,Totals,Total admin fees,total_admin_fees,112.560817019159,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AG67,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2030Q3; 2030Q4; 2031Q1; 2031Q2,,2030Q3; 2030Q4; 2031Q1; 2031Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2031,FY2031,Totals,Total revenues net of admin fees,total_revenue_net_admin,6926.24654872306,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AG68,total_gross_revenue - total_admin_fees,LT_FORECAST,MBU26 official source row,,,,,,,,2030Q3; 2030Q4; 2031Q1; 2031Q2,,2030Q3; 2030Q4; 2031Q1; 2031Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2031,FY2031,Totals,Total refunds,total_refunds,225.211641742994,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AG69,ruc_refunds + fed_refunds + mvr_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2030Q3; 2030Q4; 2031Q1; 2031Q2,,2030Q3; 2030Q4; 2031Q1; 2031Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2031,FY2031,Totals,Total NLTF revenue,total_nltf_net_revenue,6701.03490698007,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AG70,total_revenue_net_admin - total_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2030Q3; 2030Q4; 2031Q1; 2031Q2,,2030Q3; 2030Q4; 2031Q1; 2031Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,Light RUC net km,light_ruc_net_km,14040.9690145148,million km,bridge_input,mbu26_annual_spine.csv,AH10,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,Heavy RUC net km,heavy_ruc_net_km,4481.82351757535,million km,bridge_input,mbu26_annual_spine.csv,AH11,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,4398.02707007662,million km,bridge_input,mbu26_annual_spine.csv,AH12,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,127.653005544349,million km,bridge_input,mbu26_annual_spine.csv,AH13,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,PHEV RUC net km,phev_ruc_net_km,2294.23844446945,million km,bridge_input,mbu26_annual_spine.csv,AH14,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,PED volume,ped_volume,2768.73980830655,million litres,bridge_input,mbu26_annual_spine.csv,AH15,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,Light petrol VKT,light_petrol_vkt,32257.3015633196,million km,bridge_input,mbu26_annual_spine.csv,AH16,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,PED VKT per capita,ped_vkt_per_capita,5666.7678369261,km/person,bridge_input,mbu26_annual_spine.csv,AH17,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Key volumes,TUC GTK,tuc_gtk,8179315222.66,tonne-km,bridge_input,mbu26_annual_spine.csv,AH18,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,Light RUC net revenue,light_ruc_net_revenue,1370.60919035186,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH33,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,1795.7546379045,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH34,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,429.313412445529,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH35,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,51.1473679964819,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH36,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,110.444638716759,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH37,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,RUC refunds,ruc_refunds,124.681962600044,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AH38,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,Gross RUC,gross_ruc_revenue,3881.95121001517,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH39,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,RUC admin,ruc_admin_revenue,43.0819602396266,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AH40,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,RUC net admin,ruc_revenue_net_admin,3838.86924977555,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH41,gross_ruc_revenue - ruc_admin_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,RUC,RUC net admin/refunds,total_ruc_net_revenue,3714.1872871755,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH42,ruc_revenue_net_admin - ruc_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,FED,Gross PED,gross_ped_revenue,2824.50474695834,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH45,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,FED,LPG,gross_lpg_revenue,43.5842216228547,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH46,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH47,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,FED,Gross FED,gross_fed_revenue,2868.08896858119,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH48,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,FED,FED refunds,fed_refunds,107.812549264829,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AH49,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,FED,Net FED,net_fed_revenue,2760.27641931636,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH50,gross_fed_revenue - fed_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,MR1,mr1_revenue,511.356724878703,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH53,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,MR2,mr2_revenue,32.2751359910549,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH54,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,MR13,coo_revenue,0.0,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AH55,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,Gross MVR,gross_mvr_revenue,543.631860869758,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH56,mr1_revenue + mr2_revenue + coo_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,MVR admin,mvr_admin_revenue,70.5207338808813,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AH57,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,473.111126988877,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH58,mr1_revenue + mr2_revenue - mvr_admin_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,MVR refunds,mvr_refunds,1.96713368876597,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AH59,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,MVR,MVR net admin/refunds/COO,net_mvr_revenue,471.143993300111,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH60,mvr_revenue_net_admin_coo - mvr_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,TUC,TUC net revenue,tuc_net_revenue,17.5578996928248,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AH63,,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Totals,Total gross revenues,total_gross_revenue,7311.22993915895,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH66,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Totals,Total admin fees,total_admin_fees,113.602694120508,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH67,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Totals,Total revenues net of admin fees,total_revenue_net_admin,7197.62724503844,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH68,total_gross_revenue - total_admin_fees,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Totals,Total refunds,total_refunds,234.461645553639,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH69,ruc_refunds + fed_refunds + mvr_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2032,FY2032,Totals,Total NLTF revenue,total_nltf_net_revenue,6963.1655994848,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AH70,total_revenue_net_admin - total_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2031Q3; 2031Q4; 2032Q1; 2032Q2,,2031Q3; 2031Q4; 2032Q1; 2032Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,Light RUC net km,light_ruc_net_km,13782.7022644857,million km,bridge_input,mbu26_annual_spine.csv,AI10,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,Heavy RUC net km,heavy_ruc_net_km,4477.84081853272,million km,bridge_input,mbu26_annual_spine.csv,AI11,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,5198.25079890367,million km,bridge_input,mbu26_annual_spine.csv,AI12,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,151.986120839442,million km,bridge_input,mbu26_annual_spine.csv,AI13,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,PHEV RUC net km,phev_ruc_net_km,2610.75237942357,million km,bridge_input,mbu26_annual_spine.csv,AI14,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,PED volume,ped_volume,2697.10434120833,million litres,bridge_input,mbu26_annual_spine.csv,AI15,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,Light petrol VKT,light_petrol_vkt,31744.9327751708,million km,bridge_input,mbu26_annual_spine.csv,AI16,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,PED VKT per capita,ped_vkt_per_capita,5523.87123261316,km/person,bridge_input,mbu26_annual_spine.csv,AI17,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,Key volumes,TUC GTK,tuc_gtk,8179315222.66,tonne-km,bridge_input,mbu26_annual_spine.csv,AI18,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,Light RUC net revenue,light_ruc_net_revenue,1398.18623122075,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI33,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,1864.48336002065,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI34,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,527.336552294783,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI35,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,63.2839809951267,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI36,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,130.602887780664,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI37,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,RUC refunds,ruc_refunds,131.773399789263,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AI38,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,Gross RUC,gross_ruc_revenue,4115.66641210124,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AI39,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,RUC admin,ruc_admin_revenue,44.5188744826643,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AI40,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,RUC net admin,ruc_revenue_net_admin,4071.14753761857,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AI41,gross_ruc_revenue - ruc_admin_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,RUC,RUC net admin/refunds,total_ruc_net_revenue,3939.37413782931,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AI42,ruc_revenue_net_admin - ruc_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,FED,Gross PED,gross_ped_revenue,2859.3269619482,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI45,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,FED,LPG,gross_lpg_revenue,43.7384421166535,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI46,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AI47,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,FED,Gross FED,gross_fed_revenue,2903.06540406486,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AI48,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,FED,FED refunds,fed_refunds,109.549632988318,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AI49,,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2033,FY2033,FED,Net FED,net_fed_revenue,2793.51577107654,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AI50,gross_fed_revenue - fed_refunds,LT_FORECAST,MBU26 official source row,,,,,,,,2032Q3; 2032Q4; 2033Q1; 2033Q2,,2032Q3; 2032Q4; 2033Q1; 2033Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
