FY,period,source_path,scenario_name,scenario_role,lambda_mode,lambda_value,lambda_raw_unconstrained,lambda_lower_bound,lambda_upper_bound,lambda_binding_constraints,lambda_smoothness_penalty,current_P_t_light_petrol_km,current_L_t_total_light_ruc_km,current_U_t_light_mobility_km,mbu_light_petrol_vkt,mbu_conventional_light_km,mbu_light_bev_km,mbu_phev_km,mbu_total_light_mobility_km,p_PED,p_Lconv,p_BEV,p_PHEV,p_EV,target_PED_light_petrol_km,target_conventional_light_km,target_BEV_km,target_PHEV_km,target_EV_total_km,current_PED_light_petrol_km,current_conventional_light_km,current_BEV_km,current_PHEV_km,component_sum_km,component_sum_residual_km,current_PED_prop,current_Lconv_prop,current_BEV_prop,current_PHEV_prop,ped_prop_residual,lconv_prop_residual,bev_prop_residual,phev_prop_residual,weighted_sse,ped_litres_per_100km,ped_rate,conventional_light_rate,light_bev_rate,phev_rate,current_PED_volume,current_PED_revenue,current_light_ruc_net_revenue,current_light_bev_ruc_net_revenue,current_phev_ruc_net_revenue,old_light_only_PED_revenue,old_light_only_light_ruc_net_revenue,old_light_only_light_bev_ruc_net_revenue,old_light_only_phev_ruc_net_revenue,source_file,source_cells,source_formula,availability_status,assumption_status,extrapolated_model_extension,notes
2031,FY2031,Current finalist Base case,current_basecase,basecase,fixed_ped_only,0.0,0.22165928846245372,0.0,1.0,lambda_lower_bound,25.0,34466.49970363683,14432.072431448823,48898.572135085655,32608.0056469469,14246.1931200422,3699.27203826942,1982.30123651121,52535.77204176972,0.6206819540221316,0.2711712908437979,0.07041434615880837,0.03773240897526237,0.10814675513407074,30350.461301697116,13259.888926289743,3443.1609849913825,1845.0609221074205,5288.221907098803,29178.277796538026,14432.072431448823,3443.1609849913825,1845.0609221074205,48898.57213508565,7.275957614183426e-12,0.59671022122959,0.2951430236363392,0.07041434615880837,0.03773240897526237,-0.0239717327925415,0.023971732792541334,0.0,0.0,0.0011492879461540112,8.6704364524934,0.9801272010486018,0.09379000000000014,0.09379000000000001,0.046255000000000095,2529.8840342808207,2479.608157497206,1353.584073345587,322.9340687823418,85.34329295207891,2929.0081622176162,1353.584073345587,322.9340687823418,85.34329295207891,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q2; AG16; AG10; AG12; AG14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2031,FY2031,Current finalist Base case,current_basecase,basecase,mbu_ratio,0.30405371332652664,0.22165928846245372,0.0,1.0,,25.0,34466.49970363683,14432.072431448823,48898.572135085655,32608.0056469469,14246.1931200422,3699.27203826942,1982.30123651121,52535.77204176972,0.6206819540221316,0.2711712908437979,0.07041434615880837,0.03773240897526237,0.10814675513407074,30350.461301697116,13259.888926289743,3443.1609849913825,1845.0609221074205,5288.221907098803,30786.181304286103,12824.168923700745,3443.1609849913825,1845.0609221074205,48898.57213508565,7.275957614183426e-12,0.6295926437123188,0.2622606011536104,0.07041434615880837,0.03773240897526237,0.008910689690187268,-0.00891068969018749,0.0,0.0,0.0001588007815096233,8.6704364524934,0.9801272010486018,0.09379000000000014,0.09379000000000001,0.046255000000000095,2669.29628613753,2616.249897701405,1202.7788033538945,322.9340687823418,85.34329295207891,2929.0081622176162,1353.584073345587,322.9340687823418,85.34329295207891,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q2; AG16; AG10; AG12; AG14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2032,FY2032,Current finalist Base case,current_basecase,basecase,optimized,0.2901023158510433,0.26552039102188707,0.0,1.0,,25.0,34753.76044808717,14788.609655277314,49542.37010336448,32257.3015633196,14040.9690145148,4398.02707007662,2294.23844446945,52990.53609238047,0.608737030081828,0.2649712580759068,0.08299646303651971,0.04329524880574551,0.12629171184226523,30158.27523993684,13127.304134350681,4111.84148902547,2144.9492400514932,6256.7907290769635,30312.079199310767,12973.500174976749,4111.84148902547,2144.9492400514932,49542.37010336448,0.0,0.6118415234488799,0.2618667647088548,0.08299646303651972,0.04329524880574551,0.003104493367051875,-0.0031044933670520414,1.3877787807814457e-17,0.0,1.9275758132139208e-05,8.583296413903813,1.0201409097685845,0.09761499999999984,0.09761499999999995,0.04813999999999986,2601.775606894125,2654.1777346306835,1266.4082195803533,401.377406951221,103.2578564160786,3043.0989761368414,1443.5901314998928,401.377406951221,103.2578564160786,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; AH16; AH10; AH12; AH14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2032,FY2032,Current finalist Base case,current_basecase,basecase,fixed_light_only,1.0,0.26552039102188707,0.0,1.0,lambda_upper_bound,25.0,34753.76044808717,14788.609655277314,49542.37010336448,32257.3015633196,14040.9690145148,4398.02707007662,2294.23844446945,52990.53609238047,0.608737030081828,0.2649712580759068,0.08299646303651971,0.04329524880574551,0.12629171184226523,30158.27523993684,13127.304134350681,4111.84148902547,2144.9492400514932,6256.7907290769635,34753.76044808717,8531.81892620035,4111.84148902547,2144.9492400514932,49542.37010336448,0.0,0.7014957172129114,0.17221257094482334,0.08299646303651972,0.04329524880574551,0.09275868713108337,-0.09275868713108348,1.3877787807814457e-17,0.0,0.017208348076564444,8.583296413903813,1.0201409097685845,0.09761499999999984,0.09761499999999995,0.04813999999999986,2983.0182742373877,3043.0989761368414,832.8335044810459,401.377406951221,103.2578564160786,3043.0989761368414,1443.5901314998928,401.377406951221,103.2578564160786,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; AH16; AH10; AH12; AH14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2032,FY2032,Current finalist Base case,current_basecase,basecase,fixed_ped_only,0.0,0.26552039102188707,0.0,1.0,lambda_lower_bound,25.0,34753.76044808717,14788.609655277314,49542.37010336448,32257.3015633196,14040.9690145148,4398.02707007662,2294.23844446945,52990.53609238047,0.608737030081828,0.2649712580759068,0.08299646303651971,0.04329524880574551,0.12629171184226523,30158.27523993684,13127.304134350681,4111.84148902547,2144.9492400514932,6256.7907290769635,28496.9697190102,14788.609655277314,4111.84148902547,2144.9492400514932,49542.37010336448,0.0,0.5752040053706461,0.29850428278708857,0.08299646303651972,0.04329524880574551,-0.033533024711181914,0.03353302471118175,1.3877787807814457e-17,0.0,0.0022489274925614625,8.583296413903813,1.0201409097685845,0.09761499999999984,0.09761499999999995,0.04813999999999986,2445.9793799630584,2495.2436299507126,1443.5901314998928,401.377406951221,103.2578564160786,3043.0989761368414,1443.5901314998928,401.377406951221,103.2578564160786,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; AH16; AH10; AH12; AH14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2032,FY2032,Current finalist Base case,current_basecase,basecase,mbu_ratio,0.30327199783650244,0.26552039102188707,0.0,1.0,,25.0,34753.76044808717,14788.609655277314,49542.37010336448,32257.3015633196,14040.9690145148,4398.02707007662,2294.23844446945,52990.53609238047,0.608737030081828,0.2649712580759068,0.08299646303651971,0.04329524880574551,0.12629171184226523,30158.27523993684,13127.304134350681,4111.84148902547,2144.9492400514932,6256.7907290769635,30394.479143462282,12891.100230825237,4111.84148902547,2144.9492400514932,49542.37010336448,0.0,0.6135047451312419,0.26020354302649296,0.08299646303651972,0.04329524880574551,0.004767715049413868,-0.004767715049413868,1.3877787807814457e-17,0.0,4.5462213584814954e-05,8.583296413903813,1.0201409097685845,0.09761499999999984,0.09761499999999995,0.04813999999999986,2608.8482383455407,2661.392815313989,1258.3647490320034,401.377406951221,103.2578564160786,3043.0989761368414,1443.5901314998928,401.377406951221,103.2578564160786,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2031Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q2; AH16; AH10; AH12; AH14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2033,FY2033,Current finalist Base case,current_basecase,basecase,optimized,0.302710479516374,0.29895300195793656,0.0,1.0,,25.0,34991.71122800446,15152.560046001963,50144.27127400642,31744.9327751708,13782.7022644857,5198.25079890367,2610.75237942357,53336.63821798374,0.5951806082233962,0.25840965469470717,0.09746116314377973,0.04894857393811693,0.14640973708189664,29844.89787578212,12957.763824833724,4887.119003361888,2454.490570028696,7341.609573390583,29872.48380899694,12930.177891618898,4887.119003361888,2454.490570028696,50144.27127400642,0.0,0.5957307395248181,0.25785952339328516,0.09746116314377974,0.04894857393811692,0.0005501313014218967,-0.0005501313014220077,1.3877787807814457e-17,-6.938893903907228e-18,6.052888976084217e-07,8.496172791765561,1.0601469577062015,0.10144499999999985,0.10144500000000004,0.050024999999999965,2538.0178416045705,2690.6718933811453,1311.7018962152772,495.77378729604686,122.78589076568542,3151.770522481453,1537.151453866667,495.77378729604686,122.78589076568542,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; AI16; AI10; AI12; AI14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2033,FY2033,Current finalist Base case,current_basecase,basecase,fixed_light_only,1.0,0.29895300195793656,0.0,1.0,lambda_upper_bound,25.0,34991.71122800446,15152.560046001963,50144.27127400642,31744.9327751708,13782.7022644857,5198.25079890367,2610.75237942357,53336.63821798374,0.5951806082233962,0.25840965469470717,0.09746116314377973,0.04894857393811693,0.14640973708189664,29844.89787578212,12957.763824833724,4887.119003361888,2454.490570028696,7341.609573390583,34991.71122800446,7810.95047261138,4887.119003361888,2454.490570028696,50144.27127400642,0.0,0.6978207148887876,0.15576954802931572,0.09746116314377974,0.04894857393811692,0.10264010666539136,-0.10264010666539145,1.3877787807814457e-17,-6.938893903907228e-18,0.02106998299256585,8.496172791765561,1.0601469577062015,0.10144499999999985,0.10144500000000004,0.050024999999999965,2972.9562487268895,3151.770522481453,792.3818706940604,495.77378729604686,122.78589076568542,3151.770522481453,1537.151453866667,495.77378729604686,122.78589076568542,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; AI16; AI10; AI12; AI14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2033,FY2033,Current finalist Base case,current_basecase,basecase,fixed_ped_only,0.0,0.29895300195793656,0.0,1.0,lambda_lower_bound,25.0,34991.71122800446,15152.560046001963,50144.27127400642,31744.9327751708,13782.7022644857,5198.25079890367,2610.75237942357,53336.63821798374,0.5951806082233962,0.25840965469470717,0.09746116314377973,0.04894857393811693,0.14640973708189664,29844.89787578212,12957.763824833724,4887.119003361888,2454.490570028696,7341.609573390583,27650.101654613878,15152.560046001963,4887.119003361888,2454.490570028696,50144.27127400642,0.0,0.551410977806891,0.3021792851112124,0.09746116314377974,0.04894857393811692,-0.04376963041650528,0.04376963041650522,1.3877787807814457e-17,-6.938893903907228e-18,0.0038315610935949233,8.496172791765561,1.0601469577062015,0.10144499999999985,0.10144500000000004,0.050024999999999965,2349.2004136748237,2490.4976715995144,1537.151453866667,495.77378729604686,122.78589076568542,3151.770522481453,1537.151453866667,495.77378729604686,122.78589076568542,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; AI16; AI10; AI12; AI14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2033,FY2033,Current finalist Base case,current_basecase,basecase,mbu_ratio,0.302732664512013,0.29895300195793656,0.0,1.0,,25.0,34991.71122800446,15152.560046001963,50144.27127400642,31744.9327751708,13782.7022644857,5198.25079890367,2610.75237942357,53336.63821798374,0.5951806082233962,0.25840965469470717,0.09746116314377973,0.04894857393811693,0.14640973708189664,29844.89787578212,12957.763824833724,4887.119003361888,2454.490570028696,7341.609573390583,29872.64668257331,12930.01501804253,4887.119003361888,2454.490570028696,50144.27127400642,0.0,0.5957339876241968,0.25785627529390653,0.09746116314377974,0.04894857393811692,0.0005533794008005799,-0.0005533794008006354,1.3877787807814457e-17,-6.938893903907228e-18,6.124575224608791e-07,8.496172791765561,1.0601469577062015,0.10144499999999985,0.10144500000000004,0.050024999999999965,2538.0316796250513,2690.6865637164587,1311.6853735053226,495.77378729604686,122.78589076568542,3151.770522481453,1537.151453866667,495.77378729604686,122.78589076568542,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2032Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q2; AI16; AI10; AI12; AI14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2034,FY2034,Current finalist Base case,current_basecase,basecase,optimized,0.31445546566984234,0.3245391358715429,0.0,1.0,,25.0,35223.48238658495,15525.473104397175,50748.95549098212,31150.8714407203,13486.5281007032,6169.96962436653,2923.8213822621,53731.19054805214,0.5797539775870383,0.2509999864723287,0.11483031664538845,0.05441571929524451,0.16924603594063298,29421.908804284452,12737.987141721323,5827.518628452202,2761.540916524141,8589.059544976344,29335.299560490144,12824.596385515635,5827.518628452202,2761.540916524141,50748.95549098213,-7.275957614183426e-12,0.5780473563776678,0.2527066076816992,0.11483031664538845,0.05441571929524451,-0.0017066212093704847,0.0017066212093705402,0.0,0.0,5.825111904546541e-06,8.409038557513078,1.1001419629388474,0.10527500000000004,0.10527499999999991,0.051915000000000024,2466.816651003581,2713.848512645313,1350.109384485159,613.4920236103051,143.36539668135083,3258.5723247144765,1634.4441810654132,613.4920236103051,143.36539668135083,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; AJ16; AJ10; AJ12; AJ14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2034,FY2034,Current finalist Base case,current_basecase,basecase,fixed_light_only,1.0,0.3245391358715429,0.0,1.0,lambda_upper_bound,25.0,35223.48238658495,15525.473104397175,50748.95549098212,31150.8714407203,13486.5281007032,6169.96962436653,2923.8213822621,53731.19054805214,0.5797539775870383,0.2509999864723287,0.11483031664538845,0.05441571929524451,0.16924603594063298,29421.908804284452,12737.987141721323,5827.518628452202,2761.540916524141,8589.059544976344,35223.48238658495,6936.413559420831,5827.518628452202,2761.540916524141,50748.95549098213,-7.275957614183426e-12,0.6940730512738141,0.13668091278555286,0.11483031664538845,0.05441571929524451,0.11431907368677585,-0.11431907368677582,0.0,0.0,0.02613770121720497,8.409038557513078,1.1001419629388474,0.10527500000000004,0.10527499999999991,0.051915000000000024,2961.956215186756,3258.5723247144765,730.2309374680282,613.4920236103051,143.36539668135083,3258.5723247144765,1634.4441810654132,613.4920236103051,143.36539668135083,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; AJ16; AJ10; AJ12; AJ14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2034,FY2034,Current finalist Base case,current_basecase,basecase,fixed_ped_only,0.0,0.3245391358715429,0.0,1.0,lambda_lower_bound,25.0,35223.48238658495,15525.473104397175,50748.95549098212,31150.8714407203,13486.5281007032,6169.96962436653,2923.8213822621,53731.19054805214,0.5797539775870383,0.2509999864723287,0.11483031664538845,0.05441571929524451,0.16924603594063298,29421.908804284452,12737.987141721323,5827.518628452202,2761.540916524141,8589.059544976344,26634.422841608604,15525.473104397175,5827.518628452202,2761.540916524141,50748.95549098213,-7.275957614183426e-12,0.5248270153331812,0.3059269487261858,0.11483031664538845,0.05441571929524451,-0.05492696225385707,0.054926962253857126,0.0,0.0,0.006033942364873285,8.409038557513078,1.1001419629388474,0.10527500000000004,0.10527499999999991,0.051915000000000024,2239.698886321938,2463.9867291901674,1634.4441810654132,613.4920236103051,143.36539668135083,3258.5723247144765,1634.4441810654132,613.4920236103051,143.36539668135083,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; AJ16; AJ10; AJ12; AJ14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2034,FY2034,Current finalist Base case,current_basecase,basecase,mbu_ratio,0.30213516556195674,0.3245391358715429,0.0,1.0,,25.0,35223.48238658495,15525.473104397175,50748.95549098212,31150.8714407203,13486.5281007032,6169.96962436653,2923.8213822621,53731.19054805214,0.5797539775870383,0.2509999864723287,0.11483031664538845,0.05441571929524451,0.16924603594063298,29421.908804284452,12737.987141721323,5827.518628452202,2761.540916524141,8589.059544976344,29229.479769251535,12930.416176754243,5827.518628452202,2761.540916524141,50748.95549098213,-7.275957614183426e-12,0.5759621944228092,0.2547917696365578,0.11483031664538845,0.05441571929524451,-0.0037917831642291233,0.0037917831642291233,0.0,0.0,2.8755239129062846e-05,8.409038557513078,1.1001419629388474,0.10527500000000004,0.10527499999999991,0.051915000000000024,2457.9182239568463,2704.0589796470504,1361.2495630078033,613.4920236103051,143.36539668135083,3258.5723247144765,1634.4441810654132,613.4920236103051,143.36539668135083,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2033Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2034Q2; AJ16; AJ10; AJ12; AJ14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
