scenario_name,fy,series_id,transition_schedule_id,long_run_shape_vintage_id,anchor_fy,current_fy2030_anchor_level,current_growth_index,structural_growth_index,transition_weight_w,model_weight,hybrid_growth_index,hybrid_level,recomputed_hybrid_index,official_level_same_fy,official_level_anchor_fy,hybrid_over_official_ratio,anchor_over_official_anchor_ratio,official_level_substituted,construction
current_basecase,2041,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,1.826981658110125,1.747823962007463,0.8245925925925925,0.17540740740740746,1.7614564627086413,33980.53508630097,1.7614564627086413,33561.9610642059,19202.14037211065,1.0124716795092612,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2041,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.0719828328734138,0.9400390195950553,0.8245925925925925,0.17540740740740746,0.9619477017397821,4045.366422424095,0.9619477017397821,4215.74340431015,4484.64725020264,0.9595855426798835,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2042,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0486484135639298,0.6362127127332404,0.8960000000000001,0.10399999999999987,0.6701518321451629,22642.330497169532,0.670151832145163,20925.6409713513,32890.9507033464,1.0820376077448957,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2042,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,1.9452061624533632,1.8568541285445173,0.8960000000000001,0.10399999999999987,1.865852565068415,35994.45680063865,1.865852565068415,35655.57362684501,19202.14037211065,1.0095043534382655,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2042,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.077855745130777,0.9299330231316383,0.8960000000000001,0.10399999999999987,0.9443195987563728,3971.2333528495824,0.944319598756373,4170.42157505993,4484.64725020264,0.9522378688520273,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2043,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0512970102193386,0.5806720229248143,0.9514074074074073,0.04859259259259274,0.5976649761758952,20193.226770476493,0.5976649761758952,19098.8548808325,32890.9507033464,1.0573003929540457,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2043,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.060195990976197,1.9647903017097512,0.9514074074074073,0.04859259259259274,1.9693224896346864,37990.511472744765,1.9693224896346866,37728.17917519228,19202.14037211065,1.006953219139846,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2043,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.084050395559964,0.9189300477394867,0.9514074074074073,0.04859259259259274,0.9263386787127837,3895.6165495066657,0.9263386787127836,4121.07711172347,4484.64725020264,0.9452908654450014,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2044,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0539596084980263,0.527903379303868,0.9872592592592591,0.012740740740740941,0.5325741688439426,17994.01235182754,0.5325741688439427,17363.2440248135,32890.9507033464,1.0363277925549292,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2044,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.1648466713356007,2.0627277408210074,0.9872592592592591,0.012740740740740941,2.0639980216992933,39816.91212881805,2.063998021699293,39608.787628691665,19202.14037211065,1.005254503169282,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
