engine,source_path,series_id,FY,value,unit,formula,value_status,forecast_segment,baseline_segment,source_basis,baseline_block,scenario_name,scenario_role,time_grain,period,june_year,row_type,official_vintage_id
official,,coo_revenue,2001,5.9269999999999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2002,6.1539999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2003,6.3789999999999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2004,6.7160000000000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2005,6.7619999999999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2006,6.9279999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2007,7.056,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2008,7.0359999999999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2009,6.6399999999999997,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2010,6.6230000000000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2011,6.5860000000000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2012,6.6210000000000004,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2013,6.8708100695652101,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2014,6.9186600956521698,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2015,7.1702620521739098,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2016,7.5533094956521696,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2017,7.6633716608695597,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2018,7.7860971826086898,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2019,7.8632394869565196,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2020,7.4982293130434803,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2021,8.3008999217391306,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2022,7.4458383217391297,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2023,7.6338024956521799,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2024,1.9597767478260899,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2025,-9.6452173913043394e-05,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2026,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2027,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2028,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2029,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2030,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2031,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2032,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2033,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2034,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2035,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2036,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2037,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2038,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2039,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2040,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2041,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2042,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2043,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2044,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2045,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2046,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2047,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2048,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2049,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2050,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2051,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2052,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2053,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2054,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,coo_revenue,2055,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2001,19.0924444444444,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2002,22.415111111111099,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2003,25.138666666666701,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2004,25.3991111111111,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2005,32.950222222222202,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2006,32.359999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2007,33.287999999999997,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2008,34.524999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2009,34.680999999999997,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2010,32.515999999999998,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2011,35.636000000000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2012,35.092298,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2013,36.250906890000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2014,42.323920029999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2015,50.752345149999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2016,58.676431870000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2017,56.243154840000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2018,65.169757869999998,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2019,66.087428349999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2020,67.880418509999998,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2021,67.592491219999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2022,59.976478899999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2023,68.051078559999993,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2024,67.002762610000005,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2025,69.900777309999995,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2026,72.386806202604305,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2027,80.652960689651806,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2028,91.467302251742197,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2029,97.673704116389402,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2030,102.477188461442,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2031,105.428538617792,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2032,107.880660403128,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2033,109.618818619908,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2034,110.874936585782,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2035,111.445970529907,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2036,111.176191918272,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2037,110.04291397211701,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2038,107.91350867559299,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2039,104.840874026332,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2040,100.944261351029,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2041,96.332229147411198,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2042,90.542268838391806,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2043,84.333605798978596,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2044,78.183034745357702,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2045,72.2614752287827,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2046,66.678733997397302,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2047,61.441732649260402,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2048,56.625431852433003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2049,52.135943214204303,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2050,47.9565731676092,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2051,44.195562209439402,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2052,41.016527415586502,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2053,38.189606024080099,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2054,35.3579907166122,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,fed_refunds,2055,32.296349507985703,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2001,0.52500000000000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2002,0.38900000000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2003,0.32800000000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2004,0.26800000000000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2005,0.218,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2006,0.16500000000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2007,0.126,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2008,0.14699999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2009,0.14499999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2010,0.108,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2011,0.096000000000000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2012,0.17699999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2013,0.15598234,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2014,0.083253720000000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2015,0.074154239999999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2016,0.064202629999999997,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2017,0.050615309999999997,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2018,0.01576777,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2019,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2020,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2021,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2022,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2023,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2024,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2025,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2026,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2027,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2028,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2029,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2030,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2031,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2032,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2033,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2034,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2035,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2036,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2037,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2038,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2039,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2040,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2041,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2042,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2043,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2044,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2045,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2046,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2047,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2048,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2049,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2050,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2051,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2052,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2053,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2054,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_cng_revenue,2055,0,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2001,989.55858409999996,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2002,986.29632300000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2003,1149.000059,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2004,1165.821743,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2005,1235.665162,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2006,1314.7950579999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2007,1404.516351,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2008,1425.9724200000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2009,1368.768,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2010,1469.838,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2011,1483.1220000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2012,1521.5450000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2013,1570.37289115,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2014,1657.7345002500001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2015,1798.42981184,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2016,1941.4223866,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2017,1968.9131500599999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2018,1968.9846146499999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2019,2053.2032765600002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2020,1950.4119900000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2021,2216.10859858,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2022,1812.8388425099999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2023,1397.4770721499999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2024,2073.9325576599999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2025,2067.6279239099999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2026,2080.28445921602,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2027,2204.1339310899202,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2028,2481.5131112020899,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2029,2634.92252480253,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2030,2751.1632045520701,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2031,2816.2651241454,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2032,2869.9008986925301,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2033,2904.89882338403,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2034,2927.5414778067602,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2035,2932.5659126335299,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2036,2916.0128365897899,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2037,2877.4406082791802,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2038,2813.5345495163401,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2039,2725.8298827926401,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2040,2617.5545744392498,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2041,2491.61811317507,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2042,2336.1609148713201,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2043,2170.8797424361301,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2044,2008.03087462747,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2045,1851.92623705248,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2046,1705.2847718273699,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2047,1568.1845330102301,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2048,1442.4433531658101,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2049,1325.5787322569799,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2050,1217.09176378912,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2051,1119.6570750547401,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2052,1037.3357073224199,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2053,964.23144013246304,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2054,891.29151711731004,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_fed_revenue,2055,812.83246482294805,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2001,23.4714621,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2002,26.795999999999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2003,28.786000000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2004,28.5,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2005,30.108000000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2006,32.039000000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2007,34.695,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2008,34.380000000000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2009,33.737000000000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2010,30.529,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2011,27.209,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2012,29.687000000000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2013,32.435733620000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2014,31.64969001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2015,36.42896451,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2016,35.333287069999997,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2017,35.08583453,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2018,35.064191350000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2019,37.184689730000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2020,35.741704339999998,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2021,39.870023430000003,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2022,46.360077410000002,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2023,48.432029559999997,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2024,40.163423510000001,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2025,40.941619129999999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2026,42.045162640190597,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2027,42.632689820341199,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2028,42.853376862187297,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2029,43.056546656110697,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2030,43.244777847093602,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2031,43.420118325279901,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2032,43.584221622854699,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2033,43.738442116653502,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2034,43.883903123062701,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2035,44.0215466525324,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2036,44.152170450739099,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2037,44.276456036518603,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2038,44.394990241688397,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2039,44.508281980459699,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2040,44.616775462817202,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2041,44.720860720169398,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2042,44.820882073830902,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2043,44.917145010764301,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2044,45.009921813095801,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2045,45.099456203028097,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2046,45.1859672028516,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2047,45.269652364037498,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2048,45.350690485262,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2049,45.429243913463999,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2050,45.505460502418799,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2051,45.579475288238498,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2052,45.651411929521203,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2053,45.721383950738797,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2054,45.789495820270197,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
official,,gross_lpg_revenue,2055,45.855843888785103,,,,,,,official_vintage_official_annual,,,,,,,BEFU26
