candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_basecase,basecase,2039,total_ruc_net_revenue,5972.560302260023,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2039,net_fed_revenue,3577.850365088783,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2039,net_mvr_revenue,449.51528277587994,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2039,total_nltf_net_revenue,10017.48384981751,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2040,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2040,total_ruc_net_revenue,6457.642073519177,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2040,net_fed_revenue,3665.6488265930584,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2040,net_mvr_revenue,447.23463984016297,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2040,total_nltf_net_revenue,10588.083439645223,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2041,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2041,total_ruc_net_revenue,6982.068333956024,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2041,net_fed_revenue,3751.578760745287,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2041,net_mvr_revenue,445.10163109253966,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2041,total_nltf_net_revenue,11196.306625486675,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2042,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2042,total_ruc_net_revenue,7542.653220488002,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2042,net_fed_revenue,3833.893287542992,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2042,net_mvr_revenue,443.1025550242281,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2042,total_nltf_net_revenue,11837.206962748047,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2043,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2043,total_ruc_net_revenue,8119.993306062913,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2043,net_fed_revenue,3914.44671237399,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2043,net_mvr_revenue,441.22511139198986,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2043,total_nltf_net_revenue,12493.22302952172,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2044,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2044,total_ruc_net_revenue,8694.334690502412,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2044,net_fed_revenue,3992.7543872179203,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2044,net_mvr_revenue,439.4582527608978,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2044,total_nltf_net_revenue,13144.105230174055,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2045,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2045,total_ruc_net_revenue,9272.937913906948,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2045,net_fed_revenue,4071.2224058062566,$m nominal ex GST,unblended_current,BEFU26,Base_EV
