candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_basecase,basecase,2037,total_ruc_net_revenue,5140.946136566404,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2037,net_fed_revenue,3399.0705993929064,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2037,net_mvr_revenue,454.58229627546916,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2037,total_nltf_net_revenue,9012.156931927606,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,ped_vkt_per_capita,6002.086926143315,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,light_petrol_vkt,34977.26685985149,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,ped_volume,2819.379388158471,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,heavy_ruc_net_km,4431.545497042672,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,light_ruc_net_km,11684.693617102424,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,light_bev_ruc_net_km,13229.119505540864,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,phev_ruc_net_km,4061.1951029100005,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,total_ruc_net_revenue,5534.111683357262,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,net_fed_revenue,3488.9306239591924,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,net_mvr_revenue,451.95882835361306,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2038,total_nltf_net_revenue,9492.559035362892,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,ped_vkt_per_capita,5984.160351818519,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,light_petrol_vkt,35099.47281712303,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,ped_volume,2798.6585485297164,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,heavy_ruc_net_km,4456.807344134446,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,light_ruc_net_km,11178.367305618745,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,light_bev_ruc_net_km,15546.413601962127,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,phev_ruc_net_km,4172.0982884819505,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,total_ruc_net_revenue,5972.560302260023,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,net_fed_revenue,3577.850365088783,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,net_mvr_revenue,449.51528277587994,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2039,total_nltf_net_revenue,10017.48384981751,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,ped_vkt_per_capita,5966.328426179405,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,light_petrol_vkt,35222.348422918076,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,ped_volume,2777.7748731801385,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,heavy_ruc_net_km,4482.507180988519,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,light_ruc_net_km,10641.233920367154,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,light_bev_ruc_net_km,18159.061349485328,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,phev_ruc_net_km,4215.639650276694,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
