june_year,S0_raw_light_ruc_model_km,S0_raw_ped_light_petrol_vkt_km,S1_lambda_value,S1_migration_total_km,S1_taken_from_light_ruc_km,S1_taken_from_ped_km,S1_pack_conventional_km,S1_pack_class_sum_km,conventional_minus_raw_km,class_sum_minus_raw_km,universe_U_t_km,mbu26_universe_km,mbu26_universe_ev_phev_km,deductions_sum_km,deductions_close_to_migration_total,universe_gap_km,lambda_role,lambda_is_current_vs_mot_weight,workbook_validates_lambda,workbook_validates_composition_path,status,deduction_closure_source_precision,deduction_closure_tolerance
2025,13529.742736,,0.329034,1220.290506,401.516579,818.773928,12273.983872,13529.742736,-1255.758864,0.0,43957.329984,45234.971898,1255.758864,1220.290507,9.99999883788405e-07,1277.6419139999998,allocation weight between PED and Light RUC,False,False,True,retired; not restored by the anchored structural shape transition,1e-06,1.0000075721659874e-06
2026,12968.092014,32943.02353,0.338868,1816.442641,615.534189,1200.908452,12352.557824,14169.000465,-615.534189,1200.908452,45911.115544,46576.628611,1842.773221,1816.4426409999999,2.2737367544323206e-13,665.5130669999999,allocation weight between PED and Light RUC,False,False,True,retired; not restored by the anchored structural shape transition,1e-06,1.0000075721659874e-06
2027,12697.507968,32190.968993,0.3487,2304.886775,803.71292,1501.173855,11893.795048,14198.681823,-803.71292,1501.173855,44888.476961,47493.528297,2438.648239,2304.886775,0.0,2605.051335999997,allocation weight between PED and Light RUC,False,False,True,retired; not restored by the anchored structural shape transition,1e-06,1.0000075721659874e-06
2028,13372.42368,32150.162716,0.358501,2890.482035,1036.239497,1854.242539,12336.184184,15226.666219,-1036.239497,1854.242539,45522.586396,48877.685923,3103.515953,2890.4820360000003,1.0000003385357559e-06,3355.0995269999985,allocation weight between PED and Light RUC,False,False,True,retired; not restored by the anchored structural shape transition,1e-06,1.0000075721659874e-06
2029,13833.483861,32289.342791,0.368213,3563.497659,1312.124833,2251.372826,12521.359028,16084.856687,-1312.124833,2251.372826,46122.826652,50431.382496,3896.381174,3563.4976589999997,4.547473508864641e-13,4308.555843999995,allocation weight between PED and Light RUC,False,False,True,retired; not restored by the anchored structural shape transition,1e-06,1.0000075721659874e-06
2030,14129.750868,32439.899727,0.377758,4262.75049,1610.28896,2652.46153,12519.461907,16782.212397,-1610.28896,2652.46153,46569.650595,52035.365296,4763.054394,4262.75049,0.0,5465.714701000004,allocation weight between PED and Light RUC,False,False,True,retired; not restored by the anchored structural shape transition,1e-06,1.0000075721659874e-06
