scenario_name,fed_path,series_id,FY,value_before,value_after,abs_change,pct_change
current_basecase,Current planned path,current_light_ruc_total_modelled_km,2050,22939.46963786919,22994.053162683846,54.58352481465408,0.23794588835892658
current_basecase,Current planned path,fed_refunds,2025,69.90077731,69.90077731,0.0,0.0
current_basecase,Current planned path,fed_refunds,2026,73.2675246956005,73.2675246956005,0.0,0.0
current_basecase,Current planned path,fed_refunds,2027,82.1049619039565,82.1049619039565,0.0,0.0
current_basecase,Current planned path,fed_refunds,2028,92.1117150014535,92.1117150014535,0.0,0.0
current_basecase,Current planned path,fed_refunds,2029,97.8305167947018,97.8305167947018,0.0,0.0
current_basecase,Current planned path,fed_refunds,2030,102.412992390514,102.412992390514,0.0,0.0
current_basecase,Current planned path,fed_refunds,2031,105.362124293893,105.362124293893,0.0,0.0
current_basecase,Current planned path,fed_refunds,2032,107.812549264829,107.812549264829,0.0,0.0
current_basecase,Current planned path,fed_refunds,2033,109.549632988318,109.549632988318,0.0,0.0
current_basecase,Current planned path,fed_refunds,2034,110.804945861663,110.804945861663,0.0,0.0
current_basecase,Current planned path,fed_refunds,2035,111.375622629096,111.375622629096,0.0,0.0
current_basecase,Current planned path,fed_refunds,2036,111.106023147159,111.106023147159,0.0,0.0
current_basecase,Current planned path,fed_refunds,2037,109.973477960174,109.973477960174,0.0,0.0
current_basecase,Current planned path,fed_refunds,2038,107.845443219883,107.845443219883,0.0,0.0
current_basecase,Current planned path,fed_refunds,2039,104.774784081152,104.774784081152,0.0,0.0
current_basecase,Current planned path,fed_refunds,2040,100.880671835815,100.880671835815,0.0,0.0
current_basecase,Current planned path,fed_refunds,2041,96.271610099118,96.271610099118,0.0,0.0
current_basecase,Current planned path,fed_refunds,2042,90.490830519218,90.490830519218,0.0,0.0
current_basecase,Current planned path,fed_refunds,2043,84.2908865071801,84.2908865071801,0.0,0.0
current_basecase,Current planned path,fed_refunds,2044,78.1482839177903,78.1482839177903,0.0,0.0
current_basecase,Current planned path,fed_refunds,2045,72.2338726712677,72.2338726712677,0.0,0.0
current_basecase,Current planned path,fed_refunds,2046,66.6574579420091,66.6574579420091,0.0,0.0
current_basecase,Current planned path,fed_refunds,2047,61.4260147944455,61.4260147944455,0.0,0.0
current_basecase,Current planned path,fed_refunds,2048,56.6145468983273,56.6145468983273,0.0,0.0
current_basecase,Current planned path,fed_refunds,2049,52.1292517277664,52.1292517277664,0.0,0.0
current_basecase,Current planned path,fed_refunds,2050,47.9534944692059,47.9534944692059,0.0,0.0
current_basecase,Current planned path,gross_cng_revenue,2025,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2026,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2027,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2028,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2029,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2030,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2031,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2032,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2033,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2034,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2035,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2036,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2037,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2038,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2039,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2040,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2041,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2042,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2043,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2044,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2045,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2046,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2047,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2048,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2049,0.0,0.0,0.0,
current_basecase,Current planned path,gross_cng_revenue,2050,0.0,0.0,0.0,
current_basecase,Current planned path,gross_fed_revenue,2025,2067.62792391,2067.62792391,0.0,0.0
current_basecase,Current planned path,gross_fed_revenue,2026,2098.6848333040116,2099.412075468602,0.7272421645902796,0.0346522809451748
current_basecase,Current planned path,gross_fed_revenue,2027,2200.9951396938836,2201.861070452128,0.8659307582443034,0.0393426928859433
current_basecase,Current planned path,gross_fed_revenue,2028,2432.0827436933846,2433.2276444081817,1.1449007147971315,0.047074908029587595
current_basecase,Current planned path,gross_fed_revenue,2029,2541.508310432986,2542.881033380119,1.3727229471328428,0.054012136867613775
current_basecase,Current planned path,gross_fed_revenue,2030,2613.2491685279874,2614.7331432470246,1.4839747190371781,0.05678657576587248
current_basecase,Current planned path,gross_fed_revenue,2031,2676.4171041596737,2678.1412744716554,1.724170311981652,0.06442083744353433
current_basecase,Current planned path,gross_fed_revenue,2032,2721.713480315159,2723.633292634812,1.9198123196529195,0.07053690013801953
current_basecase,Current planned path,gross_fed_revenue,2033,2753.180798582544,2755.2411315518525,2.060332969308547,0.07483464109474013
current_basecase,Current planned path,gross_fed_revenue,2034,2772.2159972912,2774.3961409100343,2.180143618834336,0.0786426317777766
current_basecase,Current planned path,gross_fed_revenue,2035,2775.964678157256,2778.238451923074,2.2737737658180777,0.0819093190813745
current_basecase,Current planned path,gross_fed_revenue,2036,2765.4286696789036,2767.7576374070386,2.3289677281350123,0.08421724102561759
current_basecase,Current planned path,gross_fed_revenue,2037,2737.695934301966,2740.043740274705,2.3478059727390246,0.08575846365267177
current_basecase,Current planned path,gross_fed_revenue,2038,2690.5639909349047,2692.895660068762,2.3316691338573037,0.08666098043804958
current_basecase,Current planned path,gross_fed_revenue,2039,2619.30968453581,2621.5977318675864,2.288047331776397,0.08735306654592397
current_basecase,Current planned path,gross_fed_revenue,2040,2526.0152819044592,2528.2272810676186,2.211999163159362,0.08756871658716378
current_basecase,Current planned path,gross_fed_revenue,2041,2416.4429473239948,2418.543559246787,2.100611922792268,0.08692992007605714
current_basecase,Current planned path,gross_fed_revenue,2042,2283.8826777543213,2285.8558596188414,1.9731818645200292,0.08639593809872075
current_basecase,Current planned path,gross_fed_revenue,2043,2141.7096348680793,2143.53969275601,1.8300578879307068,0.08544845940534937
current_basecase,Current planned path,gross_fed_revenue,2044,2000.0603394020766,2001.738441477823,1.6781020757464375,0.08390257247179406
current_basecase,Current planned path,gross_fed_revenue,2045,1861.1096152876244,1862.6420447157059,1.5324294280815138,0.08233955783655898
current_basecase,Current planned path,gross_fed_revenue,2046,1720.0761408725234,1721.4771719538503,1.4010310813268916,0.08145168972672376
current_basecase,Current planned path,gross_fed_revenue,2047,1579.2666034213735,1580.5481256538646,1.2815222324911701,0.08114666831520653
current_basecase,Current planned path,gross_fed_revenue,2048,1441.1014577437388,1442.2773963801167,1.1759386363778503,0.08159998937333388
current_basecase,Current planned path,gross_fed_revenue,2049,1310.755550357531,1311.8343922028819,1.0788418453507802,0.08230686835974164
current_basecase,Current planned path,gross_fed_revenue,2050,1189.917791460177,1190.9048596552534,0.9870681950762901,0.08295263775029657
current_basecase,Current planned path,gross_lpg_revenue,2025,40.94161913,40.94161913,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2026,42.0451626401906,42.0451626401906,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2027,42.6326898203412,42.6326898203412,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2028,42.8533768621873,42.8533768621873,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2029,43.0565466561107,43.0565466561107,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2030,43.2447778470936,43.2447778470936,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2031,43.4201183252799,43.4201183252799,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2032,43.5842216228547,43.5842216228547,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2033,43.7384421166535,43.7384421166535,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2034,43.8839031230627,43.8839031230627,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2035,44.0215466525324,44.0215466525324,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2036,44.1521704507391,44.1521704507391,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2037,44.2764560365186,44.2764560365186,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2038,44.3949902416884,44.3949902416884,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2039,44.5082819804597,44.5082819804597,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2040,44.6167754628172,44.6167754628172,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2041,44.7208607201694,44.7208607201694,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2042,44.8208820738309,44.8208820738309,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2043,44.9171450107643,44.9171450107643,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2044,45.0099218130958,45.0099218130958,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2045,45.0994562030281,45.0994562030281,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2046,45.1859672028516,45.1859672028516,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2047,45.2696523640375,45.2696523640375,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2048,45.350690485262,45.350690485262,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2049,45.429243913464,45.429243913464,0.0,0.0
current_basecase,Current planned path,gross_lpg_revenue,2050,45.5054605024188,45.5054605024188,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2025,359.5931046430431,359.5931046430431,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2026,499.5565306356284,499.5565306356284,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2027,570.3439955500369,570.3439955500369,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2028,564.0759078180181,564.0759078180181,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2029,558.3078428659381,558.3078428659381,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2030,553.0031767675906,553.0031767675906,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2031,548.1236653539303,548.1236653539303,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2032,543.6318608697579,543.6318608697579,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2033,539.4923403662387,539.4923403662387,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2034,535.6722565897716,535.6722565897716,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2035,532.1415118475148,532.1415118475148,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2036,528.8727287182977,528.8727287182977,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2037,525.84111683754,525.84111683754,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2038,523.0242916225482,523.0242916225482,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2039,520.4020758793362,520.4020758793362,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2040,517.9563010223371,517.9563010223371,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2041,515.6706165952565,515.6706165952565,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2042,513.5303122637637,513.5303122637637,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2043,511.52215393912184,511.52215393912184,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2044,509.63423431789107,509.63423431789107,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2045,507.8558373928368,507.8558373928368,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2046,506.17731612325764,506.17731612325764,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2047,504.5899822904554,504.5899822904554,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2048,503.0860075150547,503.0860075150547,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2049,501.658334426522,501.658334426522,0.0,0.0
current_basecase,Current planned path,gross_mvr_revenue,2050,500.30059702186173,500.30059702186173,0.0,0.0
current_basecase,Current planned path,gross_ped_revenue,2025,2026.68630478,2026.68630478,0.0,0.0
current_basecase,Current planned path,gross_ped_revenue,2026,2056.639670663821,2057.3669128284114,0.7272421645902796,0.03536069905505362
current_basecase,Current planned path,gross_ped_revenue,2027,2158.3624498735426,2159.228380631787,0.8659307582443034,0.04011980278358891
current_basecase,Current planned path,gross_ped_revenue,2028,2389.2293668311972,2390.3742675459944,1.1449007147971315,0.04791924671157034
current_basecase,Current planned path,gross_ped_revenue,2029,2498.4517637768754,2499.8244867240082,1.3727229471328428,0.05494294374759976
current_basecase,Current planned path,gross_ped_revenue,2030,2570.0043906808937,2571.488365399931,1.4839747190371781,0.0577421083177222
current_basecase,Current planned path,gross_ped_revenue,2031,2632.996985834394,2634.7211561463755,1.724170311981652,0.06548318593821953
current_basecase,Current planned path,gross_ped_revenue,2032,2678.129258692304,2680.049071011957,1.9198123196529195,0.07168482676561844
current_basecase,Current planned path,gross_ped_revenue,2033,2709.4423564658905,2711.502689435199,2.060332969308547,0.07604269433493241
current_basecase,Current planned path,gross_ped_revenue,2034,2728.3320941681372,2730.5122377869716,2.180143618834336,0.07990756050168656
current_basecase,Current planned path,gross_ped_revenue,2035,2731.9431315047236,2734.2169052705417,2.2737737658180777,0.08322917631765302
current_basecase,Current planned path,gross_ped_revenue,2036,2721.2764992281645,2723.6054669562996,2.3289677281350123,0.08558364902631457
current_basecase,Current planned path,gross_ped_revenue,2037,2693.4194782654477,2695.7672842381867,2.3478059727390246,0.08716822580680983
current_basecase,Current planned path,gross_ped_revenue,2038,2646.1690006932163,2648.5006698270736,2.3316691338573037,0.08811489867980755
current_basecase,Current planned path,gross_ped_revenue,2039,2574.8014025553503,2577.0894498871266,2.288047331776397,0.08886306064248818
current_basecase,Current planned path,gross_ped_revenue,2040,2481.398506441642,2483.6105056048013,2.211999163159362,0.08914324552936875
current_basecase,Current planned path,gross_ped_revenue,2041,2371.7220866038256,2373.822698526618,2.100611922792268,0.08856905851900329
current_basecase,Current planned path,gross_ped_revenue,2042,2239.0617956804904,2241.0349775450104,1.9731818645200292,0.08812538663857397
current_basecase,Current planned path,gross_ped_revenue,2043,2096.792489857315,2098.622547745246,1.8300578879307068,0.08727892229598937
current_basecase,Current planned path,gross_ped_revenue,2044,1955.0504175889807,1956.7285196647272,1.6781020757464375,0.08583420972927731
current_basecase,Current planned path,gross_ped_revenue,2045,1816.0101590845964,1817.5425885126779,1.5324294280815138,0.08438440833689893
current_basecase,Current planned path,gross_ped_revenue,2046,1674.8901736696719,1676.2912047509988,1.4010310813268916,0.08364913134914649
current_basecase,Current planned path,gross_ped_revenue,2047,1533.996951057336,1535.2784732898272,1.2815222324911701,0.08354138067926778
current_basecase,Current planned path,gross_ped_revenue,2048,1395.7507672584768,1396.9267058948546,1.1759386363778503,0.0842513336881498
current_basecase,Current planned path,gross_ped_revenue,2049,1265.326306444067,1266.4051482894179,1.0788418453507802,0.08526194704531496
current_basecase,Current planned path,gross_ped_revenue,2050,1144.4123309577583,1145.3993991528346,0.9870681950762901,0.08625109747377617
current_basecase,Current planned path,gross_ruc_revenue,2025,2073.990762589996,2073.990762589996,0.0,0.0
current_basecase,Current planned path,gross_ruc_revenue,2026,2143.3408808007393,2143.2354542653584,-0.10542653538095692,-0.004918794594239727
current_basecase,Current planned path,gross_ruc_revenue,2027,2331.01971154019,2332.671305173749,1.6515936335586048,0.07085283858313392
current_basecase,Current planned path,gross_ruc_revenue,2028,2726.980987359551,2728.3508274412434,1.3698400816924732,0.0502328431346654
current_basecase,Current planned path,gross_ruc_revenue,2029,2990.7192494585115,2992.0962117380436,1.3769622795321084,0.04604117487060733
current_basecase,Current planned path,gross_ruc_revenue,2030,3214.695904796844,3217.4717344403684,2.775829643524503,0.08634812516426571
current_basecase,Current planned path,gross_ruc_revenue,2031,3449.08654102956,3450.8975399911,1.8109989615400082,0.0525066257397943
current_basecase,Current planned path,gross_ruc_revenue,2032,3689.4935048525404,3690.8234718343065,1.3299669817661197,0.036047413554649285
current_basecase,Current planned path,gross_ruc_revenue,2033,3944.717327834169,3946.0811203362664,1.3637925020975672,0.03457262938651049
current_basecase,Current planned path,gross_ruc_revenue,2034,4220.570801183449,4221.996207555274,1.4254063718253747,0.03377283403054607
current_basecase,Current planned path,gross_ruc_revenue,2035,4518.93998244446,4520.462292714257,1.5223102697973445,0.03368733100486701
current_basecase,Current planned path,gross_ruc_revenue,2036,4841.888047557099,4843.558773710489,1.6707261533902056,0.034505674996619246
current_basecase,Current planned path,gross_ruc_revenue,2037,5193.080652447894,5194.947410541459,1.866758093565295,0.03594702679391951
current_basecase,Current planned path,gross_ruc_revenue,2038,5578.579518255191,5580.693326652949,2.113808397757566,0.0378915168429597
current_basecase,Current planned path,gross_ruc_revenue,2039,6003.70347678562,6006.107159693581,2.4036829079605013,0.04003666932010826
current_basecase,Current planned path,gross_ruc_revenue,2040,6470.255600761171,6473.002185998703,2.74658523753169,0.042449408601548555
current_basecase,Current planned path,gross_ruc_revenue,2041,6972.486510338175,6975.634639056765,3.14812871858976,0.04515073229502844
current_basecase,Current planned path,gross_ruc_revenue,2042,7516.3956744725465,7519.973370516046,3.5776960434996,0.047598559182432346
current_basecase,Current planned path,gross_ruc_revenue,2043,8088.131171205562,8092.172214410478,4.041043204915695,0.04996263190317875
current_basecase,Current planned path,gross_ruc_revenue,2044,8675.198880229522,8679.729386708788,4.530506479266478,0.05222366128794287
current_basecase,Current planned path,gross_ruc_revenue,2045,9279.185422601378,9284.213287329141,5.02786472776279,0.05418433298591473
current_basecase,Current planned path,gross_ruc_revenue,2046,9905.061829731683,9910.585099382242,5.523269650559087,0.05576209160027733
current_basecase,Current planned path,gross_ruc_revenue,2047,10544.492159671398,10550.511318257019,6.019158585620971,0.05708343744274308
current_basecase,Current planned path,gross_ruc_revenue,2048,11201.16752931218,11207.6803581789,6.512828866720156,0.05814419657305209
current_basecase,Current planned path,gross_ruc_revenue,2049,11865.019521397411,11872.030401770493,7.010880373081818,0.05908865434598212
current_basecase,Current planned path,gross_ruc_revenue,2050,12531.55161938419,12539.0690126192,7.517393235009877,0.05998772908042561
current_basecase,Current planned path,heavy_bev_ruc_net_km,2025,0.0,0.0,0.0,
current_basecase,Current planned path,heavy_bev_ruc_net_km,2026,0.0,0.0,0.0,
current_basecase,Current planned path,heavy_bev_ruc_net_km,2027,0.0,0.0,0.0,
current_basecase,Current planned path,heavy_bev_ruc_net_km,2028,60.5044362657779,60.5044362657779,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2029,73.7781618539809,73.7781618539809,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2030,88.9568688458184,88.9568688458184,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2031,106.53370251036,106.53370251036,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2032,127.653005544349,127.653005544349,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2033,151.986120839442,151.986120839442,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2034,178.04024478685,178.04024478685,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2035,205.343859461655,205.343859461655,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2036,235.604382962282,235.604382962282,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2037,268.170316374363,268.170316374363,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2038,303.047625648449,303.047625648449,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2039,340.179175199459,340.179175199459,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2040,378.858667428341,378.858667428341,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2041,419.191239873399,419.191239873399,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2042,473.099677684064,473.099677684064,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2043,532.22886177439,532.22886177439,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2044,597.841435231306,597.841435231306,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2045,669.871523096138,669.871523096138,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2046,748.576862526381,748.576862526381,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2047,833.62655925199,833.62655925199,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2048,924.931722907332,924.931722907332,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2049,1021.87987712656,1021.87987712656,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_km,2050,1122.35014741051,1122.35014741051,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2025,0.0,0.0,0.0,
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2026,0.0,0.0,0.0,
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2027,0.0,0.0,0.0,
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2028,20.2030363135059,20.2030363135059,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2029,26.0839002326657,26.0839002326657,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2030,32.8477686056627,32.8477686056627,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2031,41.0117467869006,41.0117467869006,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2032,51.1473679964819,51.1473679964819,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2033,63.2839809951267,63.2839809951267,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2034,76.9285191687259,76.9285191687259,0.0,0.0
current_basecase,Current planned path,heavy_bev_ruc_net_revenue,2035,91.9519535476318,91.9519535476318,0.0,0.0
