bridge_vintage_id,long_run_transition_schedule_id,long_run_shape_vintage_id,engine,policy_state,FY,output_series_id,expression,draws_checked,max_abs_residual,closes
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2036,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2037,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2038,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2039,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2040,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2041,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2042,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2043,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2044,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2045,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2046,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2047,total_fed_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2048,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2048,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2048,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2048,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2048,net_fed_revenue,gross_fed_revenue - fed_refunds,10000,0.0,True
,growth_handover_fy2035,PREBU26,ensemble,delayed_12m,2048,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,10000,0.0,True
