scenario_name,role,workbook_filename,workbook_sha256,stream,sheet,period,canonical_period,diff_log_real_gdp,diff_log_target_lag_1_lag_4,gdp_heavy_ruc_price_interaction,gdp_light_ruc_price_interaction,gdp_petrol_interaction,horizon,lagged_real_light_ruc_price_nzd_per_1000km,lead_real_heavy_ruc_price_nzd_per_1000km,log_lagged_real_light_ruc_price,log_lead_real_heavy_ruc_price,log_population,log_real_diesel_price,log_real_gdp,log_real_gdp_per_capita,log_real_heavy_ruc_price,log_real_light_ruc_price,log_real_petrol_price,log_target_lag_1,log_target_lag_4,log_unemployment_rate,population,post_2011_x_log_trend,post_2020_dummy,q2_dummy,q3_dummy,q4_dummy,quarter,real_diesel_price_cents_per_litre,real_gdp_per_capita_nzd,real_gdp_sa_nzd,real_heavy_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,real_petrol_price_cents_per_litre,target_lag_1,target_lag_4,trend_index,unemployment_rate,year,source_artifact
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2026Q1,2026Q1,0.0056848717423712,,147.14368400885812,,,1,78.61958460542789,323.6940017349378,4.364620836405956,5.779798630439033,,5.368775830196598,25.457170040005757,,5.7800487555224285,4.364620836405956,,20.785666276828888,20.74519086330062,-2.931818947810338,,,1,0,0,0,1,214.6,,113738755825.49698,323.774975850523,78.61958460542789,,1064388483,1022167146,97,0.0533,2026,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2026Q2,2026Q2,0.005684871742374753,,147.17017394598966,,,2,78.61958460542789,323.61304787047715,4.364620836405956,5.779548505355637,,5.36272430008097,25.46285491174813,,5.779798630439033,4.36424555487439,,20.756130803338955,20.67229380673747,-2.9403921785208267,,,1,1,0,0,2,213.30526315789473,,114387187443.472,323.6940017349378,78.59008566285641,,1033410984.606,950305250,98,0.052844999999999996,2026,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2026Q3,2026Q3,0.0056848717423712,,147.1966610392631,,,3,78.59008566285641,323.5321142520765,4.36424555487439,5.779298380272241,,5.35663592587234,25.468539783490503,,5.779548505355637,4.363870273342823,,20.683233746775805,20.702036217841545,-2.9460044538828134,,,1,0,1,0,3,212.01052631578946,,115039315809.84328,323.61304787047715,78.56059778861626,,960758607.7499999,978994143,99,0.05254925,2026,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2026Q4,2026Q4,0.0056848717423712,,147.22314528867852,,,4,78.56059778861626,323.45120087467245,4.363870273342823,5.779048255188845,,5.350510256178423,25.474224655232874,,5.779298380272241,4.363494991811256,,20.71297615787988,20.785666276828888,-2.94966939648192,,,1,0,0,1,4,210.7157894736842,,115695161999.99998,323.5321142520765,78.53112097855451,,989763078.573,1064388483,100,0.0523570125,2026,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2027Q1,2027Q1,0.0059291316543301775,,147.25103828405392,,,5,78.53112097855451,323.3703077332028,4.363494991811256,5.778798130105449,,5.344346831260488,25.480153786887204,,5.779048255188845,4.3631197102796895,,20.79660621686722,20.756130803338955,-2.965551177113574,,,1,0,0,0,1,209.42105263157893,,116383171481.10623,323.45120087467245,78.50165522851975,,1076096756.3129997,1033410984.606,101,0.051532058125,2027,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2027Q2,2027Q2,0.0059291316543301775,,147.27892831338025,,,6,78.50165522851975,323.28943482260667,4.3631197102796895,5.778548005022053,,5.33814518282631,25.486082918541534,,5.778798130105449,4.3627444287481225,,20.767070743377293,20.683233746775805,-2.9760112617206156,,,1,1,0,0,2,208.1263157894737,,117075272378.29169,323.3703077332028,78.47220053436213,,1044778505.4366659,960758607.7499999,102,0.05099583778125,2027,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2027Q3,2027Q3,0.005929131654326625,,147.30681537665743,,,7,78.47220053436213,323.20858213782446,4.3627444287481225,5.778297879938657,,5.331904833816655,25.49201205019586,,5.778548005022053,4.362369147216556,,20.69417368681414,20.71297615787988,-2.982869464169872,,,1,0,1,0,3,206.83157894736843,,117771489022.15932,323.28943482260667,78.44275689193334,,971326952.4352499,989763078.573,103,0.0506472945578125,2027,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2027Q4,2027Q4,0.0059291316543301775,,147.33469947388554,,,8,78.44275689193334,323.1277496737978,4.362369147216556,5.778047754855262,,5.325625298185076,25.49794118185019,,5.778297879938657,4.3619938656849895,,20.723916097918213,20.79660621686722,-2.987352651607006,,,1,0,0,1,4,205.53684210526316,,118471845887.99997,323.20858213782446,78.41332429708669,,1000650472.4373028,1076096756.3129997,104,0.05042074146257813,2027,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2028Q1,2028Q1,0.0051956347956334525,,147.35834242518698,,,9,78.41332429708669,323.04693742546965,4.3619938656849895,5.777797629771865,,5.3193060806707315,25.503136816645824,,5.778047754855262,4.3616185841534225,,20.807546156905556,20.767070743377293,-3.004299226312374,,,1,0,0,0,1,204.2421052631579,,119088984157.04677,323.1277496737978,78.38390274567698,,1087933820.6324427,1044778505.4366659,105,0.049573481950675784,2028,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2028Q2,2028Q2,0.0051956347956299,,147.38198277737118,,,10,78.38390274567698,322.9661453877841,4.3616185841534225,5.77754750468847,,5.312946676563996,25.508332451441454,,5.777797629771865,4.3612433026218556,,20.778010683415626,20.69417368681414,-3.0154705322559123,,,1,1,0,0,2,202.94736842105263,,119709337195.30956,323.04693742546965,78.35449223356058,,1056271068.9964691,971326952.4352499,106,0.04902276326793926,2028,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2028Q3,2028Q3,0.0051956347956334525,,147.40562053043828,,,11,78.35449223356058,322.8853735556866,4.3612433026218556,5.7772973796050735,,5.30654657146456,25.513528086237088,,5.77754750468847,4.360868021090289,,20.705113626852473,20.723916097918213,-3.0227993824855055,,,1,0,1,0,3,201.65263157894736,,120332921749.02112,322.9661453877841,78.32509275659545,,982011548.9120375,1000650472.4373028,107,0.04866479612416052,2028,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2028Q4,2028Q4,0.0051956347956334525,,147.42925568438818,,,12,78.32509275659545,322.804621924124,4.360868021090289,5.777047254521678,,5.300105241031748,25.51872372103272,,5.7772973796050735,4.3604927395587225,,20.73485603795655,20.807546156905556,-3.0275921010221944,,,1,0,0,1,4,200.3578947368421,,120959754651.64796,322.8853735556866,78.29570431064106,,1011657627.6341131,1087933820.6324427,108,0.048432117480704334,2028,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2029Q1,2029Q1,0.0047054385601441595,,147.4500563524045,,,13,78.29570431064106,322.72389048804416,4.3604927395587225,5.7767971294382825,,5.293622150726732,25.523429159592865,,5.777047254521678,4.360117458027156,,20.81848609694389,20.778010683415626,-3.0343509396348636,,,1,0,0,0,1,199.06315789473683,,121530264542.38603,322.804621924124,78.26632689155846,,1099901092.6593995,1056271068.9964691,109,0.04810587636245782,2029,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2029Q2,2029Q2,0.004705438560147712,,147.47085466652442,,,14,78.26632689155846,322.6431792423963,4.360117458027156,5.776547004354886,,5.287096755546345,25.528134598153013,,5.7767971294382825,4.359742176495589,,20.78895062345396,20.705113626852473,-3.038768809286599,,,1,1,0,0,2,197.76842105263157,,122103465258.15402,322.72389048804416,78.23696049521024,,1067890050.7554302,982011548.9120375,110,0.047893819635597586,2029,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2029Q3,2029Q3,0.004705438560147712,,147.4916506267479,,,15,78.23696049521024,322.56248818213095,4.359742176495589,5.776296879271491,,5.280528499748144,25.53284003671316,,5.776547004354886,4.359366894964022,,20.716053566890807,20.73485603795655,-3.0416509264351013,,,1,0,1,0,3,196.4736842105263,,122679369490.29955,322.6431792423963,78.20760511746056,,992813675.9500699,1011657627.6341131,111,0.04775598276313843,2029,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2029Q4,2029Q4,0.004705438560147712,,147.51244423307497,,,16,78.20760511746056,322.4818173021999,4.359366894964022,5.776046754188094,,5.273916816566387,25.53754547527331,,5.776296879271491,4.358991613432456,,20.745795977994884,20.81848609694389,-3.0435287668610376,,,1,0,0,1,4,195.17894736842106,,123257989990.02931,322.56248818213095,78.17826075417511,,1022785861.5380882,1099901092.6593995,112,0.04766638879603998,2029,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2030Q1,2030Q1,0.0044599795320827695,,147.53181770268327,,,17,78.17826075417511,322.4011665975561,4.358991613432456,5.775796629104699,,5.267261127918562,25.54200545480539,,5.776046754188094,4.358616331900889,,20.829426036982223,20.78895062345396,-3.0484338703461034,,,1,0,0,0,1,193.8842105263158,,123808945815.12796,322.4818173021999,78.14892740122113,,1112000004.6786528,1067890050.7554302,113,0.047433152717425986,2030,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2030Q2,2030Q2,0.0044599795320827695,,147.5511889411861,,,18,78.14892740122113,322.3205360631539,4.358616331900889,5.775546504021302,,5.260560844102076,25.546465434337474,,5.775796629104699,4.358241050369322,,20.799890563492294,20.716053566890807,-3.0516351385208353,,,1,1,0,0,2,192.58947368421053,,124362364379.73123,322.4011665975561,78.11960505446744,,1079636841.3137398,992813675.9500699,114,0.04728154926632689,2030,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2030Q3,2030Q3,0.0044599795320827695,,147.57055794858337,,,19,78.11960505446744,322.2399256939488,4.358241050369322,5.775296378937907,,5.2538153634807205,25.550925413869557,,5.775546504021302,4.357865768837755,,20.726993506929144,20.745795977994884,-3.0537214719104067,,,1,0,1,0,3,191.29473684210527,,124918256692.13707,322.3205360631539,78.09029370978438,,1003734626.3855206,1022785861.5380882,115,0.047183007023112476,2030,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2030Q4,2030Q4,0.0044599795320827695,,147.58992472487517,,,20,78.09029370978438,322.15933548489767,4.357865768837755,5.775046253854511,,5.247024072160486,25.55538539340164,,5.775296378937907,4.357490487306188,,20.75673591803322,20.829426036982223,-3.055079926535546,,,1,0,0,1,4,190,,125476633809.84982,322.2399256939488,78.06099336304385,,1034036506.0150071,1112000004.6786528,116,0.04711895456502311,2030,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2031Q1,2031Q1,0.00433715958365255,,147.6085799791784,,,21,78.06099336304385,322.0787654309585,4.357490487306188,5.774796128771115,,5.246695070677012,25.559722552985292,,5.775046253854511,4.357115205774621,,20.840365977020557,20.799890563492294,-3.059688127839879,,,1,0,0,0,1,189.9375,,126022027870.29257,322.15933548489767,78.0317040101193,,1124232004.730118,1079636841.3137398,117,0.04690232046726502,2031,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2031Q2,2031Q2,0.00433715958365255,,147.62723306381676,,,22,78.0317040101193,321.99821552709074,4.357115205774621,5.774546003687719,,5.246365960915937,25.564059712568945,,5.774796128771115,4.356739924243055,,20.808850304863764,20.726993506929144,-3.0626948866170065,,,1,1,0,0,2,189.875,,126569792528.92667,322.0787654309585,78.00242564688574,,1089353572.8855634,1003734626.3855206,118,0.04676150830372226,2031,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2031Q3,2031Q3,0.00433715958365255,,147.64588397879035,,,23,78.00242564688574,321.9176857682549,4.356739924243055,5.774295878604323,,5.246036742805967,25.568396872152597,,5.774546003687719,4.356364642711488,,20.735953248300614,20.75673591803322,-3.064654139045796,,,1,0,1,0,3,189.8125,,127119938089.74365,321.99821552709074,77.9731582692197,,1012768238.0229901,1034036506.0150071,119,0.04666998039741947,2031,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2031Q4,2031Q4,0.00433715958365255,,147.66453272409913,,,24,77.9731582692197,321.83717614941276,4.356364642711488,5.7740457535209275,,5.2457074162757396,25.57273403173625,,5.774295878604323,4.355989361179921,,20.765695659404688,20.840365977020557,-3.065929714708284,,,1,0,0,1,4,189.75,,127672474901.52219,321.9176857682549,77.94390187299929,,1043342834.5691421,1124232004.730118,120,0.046610487258322654,2031,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2032Q1,2032Q1,0.004337159583656103,,147.68317929974316,,,25,77.94390187299929,321.7566866655276,4.355989361179921,5.773795628437531,,5.245377981253817,25.577071191319906,,5.7740457535209275,4.355614079648354,,20.84932571839203,20.808850304863764,-3.070524427320836,,,1,0,0,0,1,189.6875,,128227413358.02269,321.83717614941276,77.91465645410413,,1134350092.7726889,1089353572.8855634,121,0.046396816717909725,2032,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2032Q2,2032Q2,0.00433715958365255,,147.70182370572232,,,26,77.91465645410413,321.6762173115637,4.355614079648354,5.773545503354136,,5.2450484376686966,25.58140835090356,,5.773795628437531,4.355238798116788,,20.817810046235238,20.735953248300614,-3.073522351526758,,,1,1,0,0,2,189.625,,128784763898.18288,321.7566866655276,77.88542200841542,,1099157755.0415332,1012768238.0229901,122,0.046257930866641324,2032,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2032Q3,2032Q3,0.00433715958365255,,147.7204659420367,,,27,77.88542200841542,321.59576808248664,4.355238798116788,5.77329537827074,,5.2447187854488,25.58574551048721,,5.773545503354136,4.354863516585221,,20.744912989672088,20.765695659404688,-3.075475832938307,,,1,0,1,0,3,189.5625,,129344537006.31416,321.6762173115637,77.85619853181588,,1021883152.1651969,1043342834.5691421,123,0.04616765506331686,2032,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2032Q4,2032Q4,0.00433715958365255,,147.73910600868626,,,28,77.85619853181588,321.5153389732634,4.354863516585221,5.773045253187344,,5.244389024522481,25.590082670070863,,5.77329537827074,4.354488235053654,,20.77465540077616,20.84932571839203,-3.076747645303519,,,1,0,0,1,4,189.5,,129906743212.29881,321.59576808248664,77.82698602018979,,1052732920.0802642,1134350092.7726889,124,0.04610897579115596,2032,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2033Q1,2033Q1,0.00433715958365255,,147.75774390567102,,,29,77.82698602018979,321.43492997886204,4.354488235053654,5.772795128103948,,5.2440591548180215,25.594419829654516,,5.773045253187344,4.354112953522087,,20.8582854597635,20.817810046235238,-3.0852011929724137,,,1,0,0,0,1,189.4375,,130471393091.78807,321.5153389732634,77.79778446942298,,1144559243.607643,1099157755.0415332,125,0.04572083426425137,2033,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2033Q2,2033Q2,0.004337159583656103,,147.77637963299102,,,30,77.79778446942298,321.35454109425206,4.354112953522087,5.772545003020552,,5.243729176263634,25.598756989238172,,5.772795128103948,4.353737671990521,,20.826769787606707,20.744912989672088,-3.0907345707802265,,,1,1,0,0,2,189.375,,131038497266.40106,321.43492997886204,77.7685938754028,,1109050174.836907,1021883152.1651969,126,0.04546854227176339,2033,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2033Q3,2033Q3,0.00433715958365255,,147.79501319064616,,,31,77.7685938754028,321.27417231440415,4.353737671990521,5.772294877937156,,5.243399088787456,25.603094148821825,,5.772545003020552,4.353362390458954,,20.753872731043558,20.77465540077616,-3.0943477553693453,,,1,0,1,0,3,189.3125,,131608066403.92464,321.35454109425206,77.73941423401816,,1031080100.5346835,1052732920.0802642,127,0.04530455247664621,2033,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2033Q4,2033Q4,0.00433715958365255,,147.8136445786365,,,32,77.73941423401816,321.1938236342901,4.353362390458954,5.77204475285376,,5.243068892317559,25.607431308405477,,5.772294877937156,4.352987108927387,,20.78361514214763,20.8582854597635,-3.0967033456009636,,,1,0,0,1,4,189.25,,132180111218.51402,321.27417231440415,77.71024554115951,,1062207516.3609864,1144559243.607643,128,0.04519795910982003,2033,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2034Q1,2034Q1,0.00433715958365255,,147.83227379696203,,,33,77.71024554115951,321.1134950488832,4.352987108927387,5.7717946277703644,,5.242738586781938,25.61176846798913,,5.77204475285376,4.35261182739582,,20.867245201134974,20.826769787606707,-3.0982374601823253,,,1,0,0,0,1,189.1875,,132754642470.89433,321.1938236342901,77.68108779271884,,1154860276.8001115,1109050174.836907,129,0.04512867342138302,2034,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2034Q2,2034Q2,0.00433715958365255,,147.8509008456228,,,34,77.68108779271884,321.03318655315786,4.35261182739582,5.771544502686969,,5.24240817210852,25.616105627572782,,5.7717946277703644,4.352236545864253,,20.83572952897818,20.753872731043558,-3.0992358982148636,,,1,1,0,0,2,189.125,,133331670968.56306,321.1134950488832,77.6519409845897,,1119031626.4104388,1031080100.5346835,130,0.045083637723898964,2034,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2034Q3,2034Q3,0.004337159583656103,,147.86952572461874,,,35,77.6519409845897,320.95289814208974,4.352236545864253,5.771294377603573,,5.242077648225161,25.62044278715644,,5.771544502686969,4.351861264332687,,20.76283247241503,20.78361514214763,-3.0998854179216435,,,1,0,1,0,3,189.0625,,133911207565.9933,321.03318655315786,77.62280511266714,,1040359821.4394954,1062207516.3609864,131,0.045054364520534324,2034,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2034Q4,2034Q4,0.00433715958365255,,147.88814843394985,,,36,77.62280511266714,320.8726298106558,4.351861264332687,5.771044252520177,,5.241747015059643,25.62477994674009,,5.771294377603573,4.35148598280112,,20.792574883519105,20.867245201134974,-3.1003078320746895,,,1,0,0,1,4,189,,134493263164.838,320.95289814208974,77.59368017284777,,1071767384.0082351,1154860276.8001115,132,0.04503533693834731,2034,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2035Q1,2035Q1,0.00433715958365255,,147.90676897361618,,,37,77.59368017284777,320.79238155383433,4.35148598280112,5.770794127436781,,5.241416272539677,25.629117106323744,,5.771044252520177,4.351110701269553,,20.876204942506444,20.83572952897818,-3.100582496990248,,,1,0,0,0,1,188.9375,,135077848714.13496,320.8726298106558,77.56456616102977,,1165254019.2913122,1119031626.4104388,133,0.04502296900992575,2035,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2035Q2,2035Q2,0.00433715958365255,,147.9253873436177,,,38,77.56456616102977,320.7121533666047,4.351110701269553,5.770544002353385,,5.241085420592904,25.633454265907396,,5.770794127436781,4.350735419737986,,20.84468927034965,20.76283247241503,-3.1007610696490193,,,1,1,0,0,2,188.875,,135664975210.5129,320.79238155383433,77.53546307311282,,1129102911.0481327,1040359821.4394954,134,0.04501492985645174,2035,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2035Q3,2035Q3,0.00433715958365255,,147.9440035439544,,,39,77.53546307311282,320.63194524394765,4.350735419737986,5.770293877269989,,5.240754459146891,25.63779142549105,,5.770544002353385,4.350360138206419,,20.7717922137865,20.792574883519105,-3.1008771589796065,,,1,0,1,0,3,188.8125,,136254653698.39816,320.7121533666047,77.50637090499814,,1049723059.8324509,1071767384.0082351,135,0.04500970440669363,2035,scenario_inputs/scenario_input_long.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,HEAVY_RUC,Heavy RUC Inputs,2035Q4,2035Q4,0.00433715958365255,,147.9626175746263,,,40,77.50637090499814,320.5517571808452,4.350360138206419,5.770043752186593,,5.240423388129134,25.6421285850747,,5.770293877269989,4.349984856674853,,20.801534624890575,20.876204942506444,-3.100952624272029,,,1,0,0,1,4,188.75,,136846895270.22264,320.63194524394765,77.47728965258851,,1081413290.4643092,1165254019.2913122,136,0.04500630786435086,2035,scenario_inputs/scenario_input_long.parquet
