series_id,source_label,source_row,source_cell,FY,period_status,published_pct_change,recomputed_pct_change,detected_workbook_unit,residual,relative_residual,status
heavy_ruc_net_km,Heavy RUC net km (m km),17,R17,2017,ACTUAL,0.0338938245639879,0.03389382456398815,fraction,-2.498001805406602e-16,7.37007946887382e-15,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,S17,2018,ACTUAL,0.0466884173359861,0.046688417335986054,fraction,4.85722573273506e-17,1.040349193629927e-15,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,T17,2019,ACTUAL,0.0122007177099159,0.012200717709915931,fraction,-3.122502256758253e-17,2.559277520387584e-15,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,U17,2020,ACTUAL,-0.0500218962395356,-0.05002189623953557,fraction,-3.469446951953614e-17,6.935856520392131e-16,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,V17,2021,ACTUAL,0.070773584298611,0.07077358429861103,fraction,-2.7755575615628914e-17,3.921742256054373e-16,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,W17,2022,ACTUAL,0.00717018217835941,0.007170182178359408,fraction,2.6020852139652106e-18,3.6290364027550935e-16,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,X17,2023,ACTUAL,-0.00435921862160071,-0.004359218621600602,fraction,-1.0755285551056204e-16,2.4672507815419262e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,Y17,2024,ACTUAL,-0.0599326574662384,-0.05993265746623855,fraction,1.457167719820518e-16,2.4313417449265857e-15,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,Z17,2025,ACTUAL,0.019983205778296,0.019983205778296043,fraction,-4.163336342344337e-17,2.0834176400596236e-15,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AA17,2026,ST_FORECAST,0.0295699534280236,0.02956995342802249,fraction,1.1102230246251565e-15,3.754564670950865e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AB17,2027,ST_FORECAST,0.0329265679321946,0.03292656793219573,fraction,-1.124100812432971e-15,3.4139628969159e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AC17,2028,ST_FORECAST,0.0193748509373057,0.019374850937304622,fraction,1.078998002057574e-15,5.569064792029215e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AD17,2029,ST_FORECAST,0.0204452988468315,0.020445298846833326,fraction,-1.824929096727601e-15,8.925910598808662e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AE17,2030,ST_FORECAST,0.018103391522406,0.018103391522405143,fraction,8.569533971325427e-16,4.733662176349436e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AF17,2031,LT_FORECAST,0.00135310374201847,0.0013531037420180247,fraction,4.451734120225481e-16,3.290016856790408e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AG17,2032,LT_FORECAST,0.000237693188765986,0.0002376931887659861,fraction,-1.0842021724855044e-19,4.561351455270029e-16,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AH17,2033,LT_FORECAST,-0.000888633616876744,-0.0008886336168760778,fraction,-6.662422349923425e-16,7.497378248354649e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AI17,2034,LT_FORECAST,-0.00391484117445562,-0.003914841174456618,fraction,9.983333604246525e-16,2.5501248095032147e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AJ17,2035,LT_FORECAST,-0.00650338833443109,-0.0065033883344296495,fraction,-1.4406878467987383e-15,2.2152880509558058e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AK17,2036,LT_FORECAST,-0.00684224180226722,-0.006842241802268001,fraction,7.806255641895632e-16,1.140891518815966e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AL17,2037,LT_FORECAST,-0.00762042869006951,-0.007620428690069292,fraction,-2.177077962350893e-16,2.856896968523561e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AM17,2038,LT_FORECAST,-0.00821842863894184,-0.008218428638941178,fraction,-6.626643678231403e-16,8.063151691592893e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AN17,2039,LT_FORECAST,-0.00909465906244156,-0.009094659062441224,fraction,-3.365363543395006e-16,3.7003735052511817e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AO17,2040,LT_FORECAST,-0.00980530062543117,-0.009805300625431612,fraction,4.423544863740858e-16,4.511381173023587e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AP17,2041,LT_FORECAST,-0.0102766853311942,-0.01027668533119419,fraction,-8.673617379884035e-18,8.440092403681808e-16,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AQ17,2042,LT_FORECAST,-0.0107506138072535,-0.01075061380725495,fraction,1.4502288259166107e-15,1.3489730464859017e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AR17,2043,LT_FORECAST,-0.0118320084548662,-0.011832008454864873,fraction,-1.3270634591222574e-15,1.1215876528355753e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AS17,2044,LT_FORECAST,-0.0125456192838865,-0.01254561928388609,fraction,-4.111294638065033e-16,3.2770758820536534e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AT17,2045,LT_FORECAST,-0.0132043756089938,-0.013204375608995678,fraction,1.8769708010069053e-15,1.4214763776699832e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AU17,2046,LT_FORECAST,-0.0145886365809828,-0.014588636580982528,fraction,-2.723515857283587e-16,1.866874839307404e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AV17,2047,LT_FORECAST,-0.015642652393395,-0.01564265239339313,fraction,-1.870031907102998e-15,1.195469834701965e-13,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AW17,2048,LT_FORECAST,-0.016713189923193,-0.01671318992319304,fraction,3.8163916471489756e-17,2.2834609459280634e-15,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AX17,2049,LT_FORECAST,-0.0178307306156429,-0.017830730615644108,fraction,1.2073675392798577e-15,6.771273512598258e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AY17,2050,LT_FORECAST,-0.0183819672140261,-0.018381967214026185,fraction,8.326672684688674e-17,4.529804991891774e-15,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,AZ17,2051,LT_FORECAST,-0.0192393020188225,-0.019239302018821403,fraction,-1.096345236817342e-15,5.698466793362934e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,BA17,2052,LT_FORECAST,-0.0203255502875461,-0.02032555028754679,fraction,6.904199434387692e-16,3.3968081241164767e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,BB17,2053,LT_FORECAST,-0.0213450340323011,-0.021345034032300036,fraction,-1.0651202142497596e-15,4.990014129928222e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,BC17,2054,LT_FORECAST,-0.0217746749815022,-0.021774674981502762,fraction,5.620504062164855e-16,2.58121146099282e-14,reconciled
heavy_ruc_net_km,Heavy RUC net km (m km),17,BD17,2055,LT_FORECAST,-0.0248545042657342,-0.02485450426573399,fraction,-2.1163626406917047e-16,8.515006447380476e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,B18,2001,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,C18,2002,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,D18,2003,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,E18,2004,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,F18,2005,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,G18,2006,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,H18,2007,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,I18,2008,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,J18,2009,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,K18,2010,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,L18,2011,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,M18,2012,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,N18,2013,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,O18,2014,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,P18,2015,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,Q18,2016,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,R18,2017,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,S18,2018,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,T18,2019,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,U18,2020,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,V18,2021,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,W18,2022,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,X18,2023,ACTUAL,,,fraction,,,not_computable
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,Y18,2024,ACTUAL,,,fraction,,,not_computable
