engine,bridge_vintage,scenario_name,trace_name,series_id,june_year,baseline_value,refreshed_value,delta,pct_delta
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2040,10123.416609821035,10123.290900112235,-0.12570970880005916,-0.0012417715643363361
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2041,10733.76772117331,10733.647094701311,-0.12062647199854837,-0.001123803636635456
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2042,11376.650305564732,11376.546508030997,-0.1037975337349053,-0.0009123734222905152
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2043,12034.527430848077,12034.440018436902,-0.0874124111742276,-0.000726346852225901
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2044,12687.161494307544,12687.089077720331,-0.07241658721250133,-0.0005707863594626197
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2045,13344.219031132923,13344.160319713204,-0.05871141971874749,-0.0004399764390989834
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2046,14022.922020601864,14022.875739409952,-0.046281191911475617,-0.0003300395726616843
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2047,14716.237636378552,14716.202592585065,-0.035043793486693176,-0.00023813011418125573
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2048,15432.460831516031,15432.435890446124,-0.024941069907072233,-0.00016161434122118624
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2049,16138.42198758748,16138.4061394499,-0.015848137580178445,-9.820128382048566e-05
ensemble,BEFU26,current_basecase,Current finalist Base case,total_fed_ruc_net_revenue,2050,16816.449913229386,16816.442102136516,-0.007811092869815184,-4.644911922623009e-05
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2025,4280.78411583783,4280.78411583783,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2026,4628.169745560249,4599.805745017675,-28.364000542574104,-0.6128556665360723
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2027,5023.94602090211,5015.326872163112,-8.619148738997865,-0.1715613325290106
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2028,5652.929508913845,5654.245826975987,1.3163180621422725,0.0232855913038829
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2029,6066.171925264326,6066.511686292191,0.3397610278652792,0.0056009132621224625
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2030,6415.185306413028,6415.09982192275,-0.08548449027784955,-0.0013325334529681286
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2031,6743.367862833624,6743.220732718314,-0.1471301153096647,-0.002181849163540061
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2032,7071.845435277777,7071.7012177241895,-0.14421755358762312,-0.0020393199329300435
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2033,7409.152782837649,7409.007715732197,-0.14506710545265378,-0.001957944581581353
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2034,7769.357053083935,7769.212729083933,-0.14432400000259804,-0.0018576054494150284
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2035,8154.726818401909,8154.583621780351,-0.14319662155867263,-0.0017559953232956372
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2036,8567.67422114732,8567.53290376147,-0.14131738584910636,-0.0016494252956105301
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2037,9012.295625905395,9012.156931927606,-0.13869397778944403,-0.0015389417252445103
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2038,9492.694187496454,9492.559035362892,-0.13515213356185996,-0.0014237489472680902
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2039,10017.614667284068,10017.48384981751,-0.13081746655734605,-0.0013058744112465718
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2040,10588.209149354025,10588.083439645225,-0.12570970880005916,-0.001187261292507889
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2041,11196.427251958676,11196.306625486675,-0.12062647200036736,-0.0010773657461067793
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2042,11837.310760281784,11837.206962748049,-0.1037975337349053,-0.0008768675236877403
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2043,12493.31044193289,12493.22302952172,-0.08741241117058962,-0.0006996737300083107
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2044,13144.177646761264,13144.105230174056,-0.07241658720704436,-0.0005509404175230991
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2045,13799.56898256235,13799.510271142628,-0.05871141972238547,-0.0004254583588558122
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2046,14476.697502659485,14476.65122146757,-0.046281191915113595,-0.00031969440479509483
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2047,15168.522350327254,15168.487306533769,-0.035043793484874186,-0.000231029711896216
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2048,15883.331249311415,15883.30630824151,-0.024941069905253244,-0.00015702669366877623
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2049,16587.948068658206,16587.93222052063,-0.015848137576540466,-9.554007229190956e-05
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2050,17264.695746041147,17264.68793494828,-0.007811092866177205,-4.5243153896693e-05
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2025,1979.16866774783,1979.16866774783,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2026,2073.4998730636125,2073.8323474108515,0.3324743472389855,0.01603445225910489
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2027,2279.2065835079384,2280.545090691793,1.3385071838547447,0.05872689178506327
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2028,2659.6949380932087,2660.225385516815,0.530447423606347,0.019943919733390023
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2029,2941.6335786661207,2941.7656172699285,0.13203860380781407,0.004488614923538056
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2030,3195.252696742604,3195.2112632783583,-0.04143346424552874,-0.0012967194828680695
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2031,3419.3844003439503,3419.3066983587264,-0.07770198522393912,-0.0022723969032590547
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2032,3650.8018657366783,3650.72503790828,-0.07682782839856372,-0.00210440969474691
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2033,3895.987267802448,3895.9115599583274,-0.07570784412064313,-0.001943226168789472
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2034,4164.748550578652,4164.674175545195,-0.07437503345681762,-0.0017858229027172341
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2035,4460.272520146569,4460.199681583746,-0.07283856282356282,-0.001633051848167548
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2036,4784.267928581673,4784.196777296488,-0.07115128518489655,-0.0014871927376774194
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2037,5141.015393052026,5140.946136566404,-0.06925648562264541,-0.0013471363208957532
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2038,5534.178773944051,5534.111683357262,-0.06709058678825386,-0.001212295256960778
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2039,5972.625013630662,5972.560302260023,-0.06471137063908827,-0.0010834661558595201
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2040,6457.70426367954,6457.642073519177,-0.06219016036357061,-0.0009630382226289073
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2041,6982.128036149723,6982.068333956024,-0.05970219369919505,-0.0008550715969413485
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2042,7542.704860656269,7542.653220488002,-0.05164016826711304,-0.0006846372650277606
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2043,8120.037396420734,8119.993306062913,-0.044090357821005455,-0.0005429822015406017
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2044,8694.371735797502,8694.334690502412,-0.0370452950901381,-0.0004260836345150829
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2045,9272.968417389187,9272.937913906948,-0.03050348223951005,-0.00032895056756915313
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2046,9875.596413198304,9875.572005670983,-0.024407527320363442,-0.0002471499066906364
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2047,10498.880530627615,10498.86179330227,-0.018737325344773126,-0.0001784697453229618
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2048,11146.593847159402,11146.580373704452,-0.013473454950144514,-0.00012087508646040863
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2049,11786.593203185686,11786.584602840112,-0.00860034557445033,-7.296718760197666e-05
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2050,12401.095993024595,12401.091879942142,-0.0041130824538413435,-3.316708826506046e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2025,2067.62792391,2067.62792391,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2026,2187.672643364441,2189.351699701888,1.6790563374470366,0.07675080376124288
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2027,2327.9300486729985,2328.627669387601,0.6976207146026354,0.029967425997198826
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2028,2610.086751267217,2610.23002567214,0.14327440492297683,0.005489258349494169
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2029,2771.66845571597,2771.7203487085226,0.051892992552438955,0.0018722655101630506
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2030,2897.420370068892,2897.441040284465,0.020670215572863526,0.0007134006437723791
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2031,3032.24948952332,3032.24637592618,-0.0031135971398725815,-0.0001026827492470631
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2032,3163.215550314274,3163.2163013539403,0.0007510396662837593,2.3742917747389725e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2033,3290.2724610298737,3290.2722788478377,-0.0001821820360419224,-5.536989358774817e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2034,3417.73826892178,3417.738313082731,4.416095089254668e-05,1.2921103787879717e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2035,3544.7085669312405,3544.708556102419,-1.082882135960972e-05,-3.0549257167803084e-07
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2036,3670.307292563204,3670.307295432039,2.8688350539596286e-06,7.816334778759471e-08
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2037,3795.457174402715,3795.4571728001583,-1.6025564946176019e-06,-4.2223016121102556e-08
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2038,3920.3069865062735,3920.306990771134,4.2648607632145286e-06,1.0878894887298907e-07
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2039,4044.812292411431,4044.8122746531526,-1.7758278318069642e-05,-4.390383788979868e-07
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2040,4168.876523499631,4168.876601028648,7.75290172896348e-05,1.8597100886200344e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2041,4289.270890977897,4289.270550326,-0.00034065189629473025,-7.941953421763626e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2042,4395.205959897449,4395.205153598896,-0.0008062985534706968,-1.8344954953817675e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2043,4517.137841901835,4517.137160117422,-0.0006817844123361283,-1.5093283317851531e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2044,4647.376711124809,4647.376001821172,-0.0007093036365404259,-1.5262451929978202e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2045,4763.590145464712,4763.589448487802,-0.0006969769101488055,-1.463133663613732e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2046,4889.874240635987,4889.873546135812,-0.0006945001750864321,-1.4202822831617528e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2047,5010.719649289373,5010.71895891008,-0.0006903792927914765,-1.3778046690147333e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2048,5128.332249607586,5128.331560390878,-0.0006892167084515677,-1.3439392670088912e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2049,5245.843384870012,5245.842721109494,-0.0006637605183641426,-1.2653075390671239e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2050,5362.4744861727,5362.473740810453,-0.0007453622474713484,-1.3899595222192424e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2025,2026.68630478,2026.68630478,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2026,2145.6274807242507,2147.3065370616973,1.679056337446582,0.07825479271358983
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2027,2285.297358852657,2285.99497956726,0.6976207146030902,0.03052647446078236
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2028,2567.2333744050297,2567.3766488099523,0.14327440492252208,0.005580887439020876
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2029,2728.6119090598595,2728.663802052412,0.051892992552438955,0.0019018092085627022
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2030,2854.1755922217985,2854.196262437372,0.020670215573318274,0.0007242096677460475
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2031,2988.82937119804,2988.8262576009,-0.0031135971398725815,-0.0001041744694386662
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2032,3119.631328691419,3119.632079731085,0.0007510396658290119,2.4074628912771172e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2033,3246.5340189132203,3246.533836731184,-0.00018218203649666975,-5.6115856305628775e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2034,3373.854365798717,3373.8544099596684,4.416095134729403e-05,1.3089169406646717e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2035,3500.687020278708,3500.687009449887,-1.082882135960972e-05,-3.093341763168414e-07
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2036,3626.1551221124646,3626.1551249813,2.8688355087069795e-06,7.911507952907711e-08
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2037,3751.180718366196,3751.18071676364,-1.602556039870251e-06,-4.272137655282667e-08
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2038,3875.911996264586,3875.912000529446,4.264859853719827e-06,1.1003500228668993e-07
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2039,4000.304010430971,4000.303992672693,-1.7758278318069642e-05,-4.4392321862948767e-07
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2040,4124.259748036814,4124.259825565831,7.75290172896348e-05,1.8798286729282588e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2041,4244.550030257728,4244.549689605831,-0.00034065189720422495,-8.025630391345407e-06
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2042,4350.385077823618,4350.384271525065,-0.0008062985534706968,-1.8533958236958335e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2043,4472.220696891071,4472.220015106658,-0.000681784413245623,-1.5244874067140184e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2044,4602.366789311714,4602.366080008076,-0.0007093036374499206,-1.541171466596641e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2045,4718.490689261684,4718.4899922847735,-0.0006969769101488055,-1.4771183330614212e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2046,4844.688273433136,4844.687578932961,-0.0006945001750864321,-1.4335291269303528e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2047,4965.449996925335,4965.449306546042,-0.0006903792927914765,-1.3903660156057709e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2048,5082.981559122324,5082.980869905616,-0.0006892167084515677,-1.3559299801405818e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2049,5200.414140956548,5200.41347719603,-0.0006637605183641426,-1.2763608827547196e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2050,5316.969025670281,5316.968280308034,-0.0007453622465618537,-1.4018555364216929e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2025,3981.873439,3981.873439,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2026,4066.201179575919,4066.201179575919,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2027,4110.916527916741,4110.916527916741,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2028,4142.561582204216,4142.561582204216,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2029,4176.882628191386,4176.882628191386,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2030,4210.847871284816,4210.847871284816,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2031,4251.317533865848,4251.317533865848,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2032,4286.184029077132,4286.184029077132,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2033,4316.994420679974,4316.994420679974,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2034,4347.787481007596,4347.787481007596,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2035,4377.46921593617,4377.46921593617,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2036,4404.846171567302,4404.846171567302,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2037,4429.15476033063,4429.15476033063,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2038,4456.090001769831,4456.090001769831,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2039,4483.818222825168,4483.818222825168,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2040,4512.061830816224,4512.061830816224,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2041,4540.272085151839,4540.272085151839,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2042,4567.631427397976,4567.631427397976,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2043,4596.42299892358,4596.42299892358,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2044,4625.868394364349,4625.868394364349,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2045,4655.854465755007,4655.854465755007,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2046,4686.388698561367,4686.388698561367,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2047,4717.482803278485,4717.482803278485,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2048,4749.148957314288,4749.148957314288,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2049,4781.399686941462,4781.399686941462,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2050,4814.247874228561,4814.247874228561,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2025,1109.95026251304,1109.95026251304,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2026,1135.2102486241813,1135.2113778801254,0.0011292559440789773,9.947548883104074e-05
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2027,1234.6034877580475,1234.6266726365643,0.023184878516758545,0.0018779210286260118
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2028,1382.935391399487,1382.9791411249637,0.04374972547680045,0.0031635408095621233
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2029,1476.5573951125543,1476.568849565277,0.011454452722773567,0.0007757539775079601
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2030,1554.703695421354,1554.7111877059028,0.00749228454878903,0.00048191076993346177
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2031,1636.6084544246648,1636.608454424667,2.0463630789890885e-12,1.250368146062443e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2032,1717.3667858504766,1717.366785850484,7.275957614183426e-12,4.236694033057252e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2033,1797.5101368827238,1797.5101368827295,5.6843418860808015e-12,3.1623420471712584e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2034,1878.6137537311636,1878.6137537311704,6.821210263296962e-12,3.6309806897501835e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2035,1960.208827550137,1960.208827550136,-9.094947017729282e-13,-4.639784746350785e-14
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2036,2041.668224752305,2041.6682247522983,-6.59383658785373e-12,-3.229631782437959e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2037,2122.5173984718426,2122.517398471842,-4.547473508864641e-13,-2.142490569047257e-14
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2038,2205.430344125933,2205.4303441259285,-4.547473508864641e-12,-2.0619438382974268e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2039,2289.594518212328,2289.594518212325,-2.7284841053187847e-12,-1.191688783151496e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2040,2374.901184340971,2374.901184340964,-7.275957614183426e-12,-3.0636885703530796e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2041,2461.077185116978,2461.0771851169816,3.637978807091713e-12,1.4782058966260318e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2042,2547.6421049455,2547.6421049455,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2043,2635.8877150777103,2635.887715077711,9.094947017729282e-13,3.4504303676156966e-14
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2044,2725.446011249612,2725.446011249611,-1.3642420526593924e-12,-5.005573572282541e-14
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2045,2816.256528518221,2816.2565285182245,3.637978807091713e-12,1.2917782063716485e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2046,2908.3493943836866,2908.3493943837,1.3642420526593924e-11,4.690777714994905e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2047,3001.7578951401183,3001.757895140116,-2.2737367544323206e-12,-7.574684014701943e-14
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2048,3096.5163574032813,3096.5163574032767,-4.547473508864641e-12,-1.4685772603759545e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2049,3192.660105962997,3192.6601059629834,-1.3642420526593924e-11,-4.273057598932531e-13
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2050,3290.2254959233983,3290.2254959234,1.8189894035458565e-12,5.528464252069018e-14
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2025,820.641429,820.641429,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2026,1239.3665623439847,1239.3665623439847,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2027,1548.6994354135409,1548.6994354135409,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2028,2044.4002183770824,2044.4002183770824,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2029,2683.182140681946,2683.182140681946,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2030,3411.1071741336104,3411.1071741336104,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2031,4105.374022787737,4105.374022787737,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2032,4880.987863529462,4880.987863529462,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2033,5774.015153057696,5774.015153057696,0.0,0.0
