series_id,section,unit,FY,official_vintage,comparison_vintage,befu26_value,mbu26_value,befu26_period_status,mbu26_period_status,delta,pct_delta,note
heavy_ruc_net_km,Key volumes,million km,2008,BEFU26,MBU26,3397.553935,3397.553935,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2009,BEFU26,MBU26,3226.564126,3226.564126,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2010,BEFU26,MBU26,3220.971628,3220.971628,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2011,BEFU26,MBU26,3388.443183,3388.443183,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2012,BEFU26,MBU26,3430.029183,3430.029183,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2013,BEFU26,MBU26,3552.310017,3552.310017,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2014,BEFU26,MBU26,3646.506756,3646.506756,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2015,BEFU26,MBU26,3698.793648,3698.793648,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2016,BEFU26,MBU26,3716.710068,3716.710068,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2017,BEFU26,MBU26,3842.683587,3842.683587,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2018,BEFU26,MBU26,4022.092402,4022.092402,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2019,BEFU26,MBU26,4071.164816,4071.164816,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2020,BEFU26,MBU26,3867.517432,3867.517432,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2021,BEFU26,MBU26,4141.235503,4141.235503,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2022,BEFU26,MBU26,4170.928916,4170.928916,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2023,BEFU26,MBU26,4152.746925,4152.746925,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2024,BEFU26,MBU26,3903.861766,3903.861766,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2025,BEFU26,MBU26,3981.873439,3981.873439,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2026,BEFU26,MBU26,4099.61725114751,4106.65708028096,ST_FORECAST,ST_FORECAST,-7.039829133450439,-0.17142481088215927,
heavy_ruc_net_km,Key volumes,million km,2027,BEFU26,MBU26,4234.60357706342,4256.14265648045,ST_FORECAST,ST_FORECAST,-21.539079417029825,-0.5060704293883145,
heavy_ruc_net_km,Key volumes,million km,2028,BEFU26,MBU26,4316.6483901476,4323.42005434382,ST_FORECAST,ST_FORECAST,-6.771664196219717,-0.15662748729252207,
heavy_ruc_net_km,Key volumes,million km,2029,BEFU26,MBU26,4404.90355650087,4400.67521803142,ST_FORECAST,ST_FORECAST,4.2283384694501365,0.09608385668010339,
heavy_ruc_net_km,Key volumes,million km,2030,BEFU26,MBU26,4484.64725020264,4474.70373343995,ST_FORECAST,ST_FORECAST,9.943516762689796,0.2222162036869795,
heavy_ruc_net_km,Key volumes,million km,2031,BEFU26,MBU26,4490.71544317852,4480.75847180609,LT_FORECAST,LT_FORECAST,9.956971372430417,0.2222162036869841,
heavy_ruc_net_km,Key volumes,million km,2032,BEFU26,MBU26,4491.78285565205,4481.82351757535,LT_FORECAST,LT_FORECAST,9.959338076700078,0.22221620368684317,
heavy_ruc_net_km,Key volumes,million km,2033,BEFU26,MBU26,4487.79130640681,4477.84081853272,LT_FORECAST,LT_FORECAST,9.950487874089958,0.22221620368699244,
heavy_ruc_net_km,Key volumes,million km,2034,BEFU26,MBU26,4470.22231621812,4460.31078292367,LT_FORECAST,LT_FORECAST,9.911533294450237,0.22221620368689576,
heavy_ruc_net_km,Key volumes,million km,2035,BEFU26,MBU26,4441.15072455452,4431.30364981007,LT_FORECAST,LT_FORECAST,9.847074744449856,0.2222162036869649,
heavy_ruc_net_km,Key volumes,million km,2036,BEFU26,MBU26,4410.7632974168,4400.9835987388,LT_FORECAST,LT_FORECAST,9.779698678000386,0.22221620368689804,
heavy_ruc_net_km,Key volumes,million km,2037,BEFU26,MBU26,4377.15139024006,4367.44621705844,LT_FORECAST,LT_FORECAST,9.705173181620012,0.22221620368702866,
heavy_ruc_net_km,Key volumes,million km,2038,BEFU26,MBU26,4341.17808389753,4331.55267198913,LT_FORECAST,LT_FORECAST,9.625411908399656,0.22221620368706,
heavy_ruc_net_km,Key volumes,million km,2039,BEFU26,MBU26,4301.69654929514,4292.15867722638,LT_FORECAST,LT_FORECAST,9.537872068760407,0.2222162036871349,
heavy_ruc_net_km,Key volumes,million km,2040,BEFU26,MBU26,4259.51712142992,4250.07277106412,LT_FORECAST,LT_FORECAST,9.444350365799437,0.22221620368713801,
heavy_ruc_net_km,Key volumes,million km,2041,BEFU26,MBU26,4215.74340431015,4206.39611056122,LT_FORECAST,LT_FORECAST,9.347293748930497,0.2222162036870887,
heavy_ruc_net_km,Key volumes,million km,2042,BEFU26,MBU26,4170.42157505993,4162.09923825426,LT_FORECAST,LT_FORECAST,8.322336805669693,0.19995527086856277,
heavy_ruc_net_km,Key volumes,million km,2043,BEFU26,MBU26,4121.07711172347,4113.76682105405,LT_FORECAST,LT_FORECAST,7.310290669420283,0.17770308788545297,
heavy_ruc_net_km,Key volumes,million km,2044,BEFU26,MBU26,4069.37564724025,4063.0592295997,LT_FORECAST,LT_FORECAST,6.3164176405502985,0.15545964957967406,
heavy_ruc_net_km,Key volumes,million km,2045,BEFU26,MBU26,4015.64208269999,4010.29936334635,LT_FORECAST,LT_FORECAST,5.34271935363995,0.13322495079723368,
heavy_ruc_net_km,Key volumes,million km,2046,BEFU26,MBU26,3957.05933971618,3952.67191395642,LT_FORECAST,LT_FORECAST,4.387425759759935,0.11099898638863626,
heavy_ruc_net_km,Key volumes,million km,2047,BEFU26,MBU26,3895.16043596497,3891.70531183723,LT_FORECAST,LT_FORECAST,3.455124127739964,0.08878175120892796,
heavy_ruc_net_km,Key volumes,million km,2048,BEFU26,MBU26,3830.05987981738,3827.51178120883,LT_FORECAST,LT_FORECAST,2.5480986085499353,0.06657324011541456,
heavy_ruc_net_km,Key volumes,million km,2049,BEFU26,MBU26,3761.76711385857,3760.09862845001,LT_FORECAST,LT_FORECAST,1.6684854085601728,0.04437344797117614,
heavy_ruc_net_km,Key volumes,million km,2050,BEFU26,MBU26,3692.61843410482,3691.79950549205,LT_FORECAST,LT_FORECAST,0.8189286127703781,0.02218236964255809,
heavy_ruc_net_km,Key volumes,million km,2051,BEFU26,MBU26,3621.57503281081,3621.57503281081,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2052,BEFU26,MBU26,3547.96452736129,3547.96452736129,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2053,BEFU26,MBU26,3472.23310377937,3472.23310377937,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2054,BEFU26,MBU26,3396.62635648456,3396.62635648456,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2055,BEFU26,MBU26,3312.20489221821,3312.20489221821,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2001,BEFU26,MBU26,425.368969368889,425.368969368889,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2002,BEFU26,MBU26,449.607653208889,449.607653208889,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2003,BEFU26,MBU26,473.877708346667,473.877708346667,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2004,BEFU26,MBU26,502.392775591111,502.392775591111,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2005,BEFU26,MBU26,523.815090355556,523.815090355556,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2006,BEFU26,MBU26,519.311999804444,519.311999804444,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2007,BEFU26,MBU26,558.27035768,558.27035768,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2008,BEFU26,MBU26,606.84671616,606.84671616,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2009,BEFU26,MBU26,612.732848284444,612.732848284444,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2010,BEFU26,MBU26,629.751489608889,629.751489608889,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2011,BEFU26,MBU26,708.153527022802,708.153527022802,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2012,BEFU26,MBU26,727.486875530435,727.486875530435,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2013,BEFU26,MBU26,724.602065443478,724.602065443478,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2014,BEFU26,MBU26,793.566297356522,793.566297356522,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2015,BEFU26,MBU26,817.000645878261,817.000645878261,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2016,BEFU26,MBU26,856.897472313044,856.897472313044,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2017,BEFU26,MBU26,899.402333852174,899.402333852174,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2018,BEFU26,MBU26,947.845460278261,947.845460278261,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2019,BEFU26,MBU26,981.944894852174,981.944894852174,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2020,BEFU26,MBU26,991.399212782609,991.399212782609,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2021,BEFU26,MBU26,1126.70502478261,1126.70502478261,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2022,BEFU26,MBU26,1041.49321244348,1041.49321244348,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2023,BEFU26,MBU26,757.306974069565,757.306974069565,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2024,BEFU26,MBU26,1078.53586094783,1078.53586094783,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2025,BEFU26,MBU26,1109.95026251304,1109.95026251304,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2026,BEFU26,MBU26,1144.54055343658,1146.5048086003,ST_FORECAST,ST_FORECAST,-1.964255163720054,-0.17132550591899365,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2027,BEFU26,MBU26,1271.77345703347,1278.2182592137,ST_FORECAST,ST_FORECAST,-6.444802180229999,-0.504202011962694,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2028,BEFU26,MBU26,1441.09738978661,1443.31242551064,ST_FORECAST,ST_FORECAST,-2.215035724030031,-0.1534689014574483,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2029,BEFU26,MBU26,1557.17647725352,1555.66965009176,ST_FORECAST,ST_FORECAST,1.5068271617599294,0.09686035603195384,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2030,BEFU26,MBU26,1655.80221986912,1652.12295550638,ST_FORECAST,ST_FORECAST,3.679264362740014,0.2226991853407369,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2031,BEFU26,MBU26,1728.76827058322,1724.93518509883,LT_FORECAST,LT_FORECAST,3.8330854843900397,0.22221620368712133,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2032,BEFU26,MBU26,1799.74509568839,1795.7546379045,LT_FORECAST,LT_FORECAST,3.9904577838899513,0.22221620368729728,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2033,BEFU26,MBU26,1868.62654416167,1864.48336002065,LT_FORECAST,LT_FORECAST,4.143184141019901,0.2222162036873321,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2034,BEFU26,MBU26,1931.51600950311,1927.23338463957,LT_FORECAST,LT_FORECAST,4.282624863539922,0.22221620368727976,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2035,BEFU26,MBU26,1988.72508870189,1984.3156178667,LT_FORECAST,LT_FORECAST,4.40947083518995,0.22221620368691591,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2036,BEFU26,MBU26,2044.41084216917,2039.87790293343,LT_FORECAST,LT_FORECAST,4.532939235740059,0.2222162036865786,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2037,BEFU26,MBU26,2097.59660347389,2092.94573890766,LT_FORECAST,LT_FORECAST,4.650864566229757,0.22221620368701545,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2038,BEFU26,MBU26,2148.55756317298,2143.79370618422,LT_FORECAST,LT_FORECAST,4.763856988759926,0.22221620368683737,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2039,BEFU26,MBU26,2196.59681744932,2191.72644614549,LT_FORECAST,LT_FORECAST,4.87037130382987,0.2222162036870621,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2040,BEFU26,MBU26,2241.97553927903,2237.00455268575,LT_FORECAST,LT_FORECAST,4.970986593280031,0.22221620368683917,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2041,BEFU26,MBU26,2285.16479102334,2280.09804371026,LT_FORECAST,LT_FORECAST,5.066747313080214,0.22221620368725087,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2042,BEFU26,MBU26,2326.09433770543,2321.4524711287,LT_FORECAST,LT_FORECAST,4.641866576730081,0.19995527086855178,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2043,BEFU26,MBU26,2363.2934858745,2359.10129003576,LT_FORECAST,LT_FORECAST,4.19219583874019,0.17770308788549913,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2044,BEFU26,MBU26,2397.57439696277,2393.8529215994,LT_FORECAST,LT_FORECAST,3.7214753633702458,0.1554596495796335,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2045,BEFU26,MBU26,2429.00166119399,2425.76993039776,LT_FORECAST,LT_FORECAST,3.23173079622984,0.13322495079737115,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2046,BEFU26,MBU26,2455.73124093117,2453.00842644178,LT_FORECAST,LT_FORECAST,2.722814489389748,0.11099898638910653,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2047,BEFU26,MBU26,2478.51006120669,2476.31154844859,LT_FORECAST,LT_FORECAST,2.198512758099696,0.08878175120885191,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2048,BEFU26,MBU26,2497.25649253913,2495.59509402488,LT_FORECAST,LT_FORECAST,1.6613985142498677,0.06657324011526143,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2049,BEFU26,MBU26,2511.82594610121,2510.71185668179,LT_FORECAST,LT_FORECAST,1.1140894194199973,0.044373447970744107,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2050,BEFU26,MBU26,2523.66467951243,2523.10499503596,LT_FORECAST,LT_FORECAST,0.5596844764700108,0.022182369642609105,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2051,BEFU26,MBU26,2531.98796843935,2531.98796843935,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2052,BEFU26,MBU26,2536.24470256158,2536.24470256158,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2053,BEFU26,MBU26,2536.65725513153,2536.65725513153,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2054,BEFU26,MBU26,2508.10286789176,2508.10286789176,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2055,BEFU26,MBU26,2445.76521446285,2445.76521446285,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2001,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2002,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2003,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2004,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2005,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2006,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2007,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2008,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2009,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2010,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2011,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2012,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2013,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2014,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2015,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2016,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2017,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2018,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2019,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2020,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2021,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2022,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2023,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2024,BEFU26,MBU26,413.518791,413.518791,ACTUAL,ACTUAL,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2025,BEFU26,MBU26,820.641429,820.641429,ACTUAL,ACTUAL,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2026,BEFU26,MBU26,1209.37911079624,1209.37911079624,ST_FORECAST,ST_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2027,BEFU26,MBU26,1572.19480045545,1572.19480045545,ST_FORECAST,ST_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2028,BEFU26,MBU26,1989.37597979678,1989.37597979678,ST_FORECAST,ST_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2029,BEFU26,MBU26,2502.17964433063,2502.17964433063,ST_FORECAST,ST_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2030,BEFU26,MBU26,3074.13637597232,3074.13637597232,ST_FORECAST,ST_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2031,BEFU26,MBU26,3699.27203826942,3699.27203826942,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2032,BEFU26,MBU26,4398.02707007662,4398.02707007662,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2033,BEFU26,MBU26,5198.25079890367,5198.25079890367,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2034,BEFU26,MBU26,6169.96962436653,6169.96962436653,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2035,BEFU26,MBU26,7342.70646637953,7342.70646637953,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2036,BEFU26,MBU26,8722.42544877532,8722.42544877532,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2037,BEFU26,MBU26,10347.7667235734,10347.7667235734,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2038,BEFU26,MBU26,12209.6897667792,12209.6897667792,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2039,BEFU26,MBU26,14357.6989741182,14357.6989741182,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2040,BEFU26,MBU26,16789.7058132265,16789.7058132265,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2041,BEFU26,MBU26,19398.2307000633,19398.2307000633,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2042,BEFU26,MBU26,22141.1732104773,22141.1732104773,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2043,BEFU26,MBU26,24856.2856440604,24856.2856440604,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2044,BEFU26,MBU26,27364.0603386263,27364.0603386263,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2045,BEFU26,MBU26,29735.4698936684,29735.4698936684,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2046,BEFU26,MBU26,32156.3592151348,32156.3592151348,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2047,BEFU26,MBU26,34537.073453697,34537.073453697,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2048,BEFU26,MBU26,36975.108256259,36975.108256259,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2049,BEFU26,MBU26,39221.4923959718,39221.4923959718,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2050,BEFU26,MBU26,41168.8006989255,41168.8006989255,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2051,BEFU26,MBU26,43031.5853713679,43031.5853713679,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2052,BEFU26,MBU26,44609.5202451729,44609.5202451729,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2053,BEFU26,MBU26,46073.9897836358,46073.9897836358,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2054,BEFU26,MBU26,47383.266321173,47383.266321173,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2055,BEFU26,MBU26,48685.1167264313,48685.1167264313,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2001,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2002,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2003,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2004,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2005,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2006,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2007,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2008,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2009,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2010,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2011,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2012,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2013,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2014,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2015,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2016,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2017,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2018,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2019,BEFU26,MBU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
