engine,series_id,FY,current_value,official_value,gap_current_minus_official,pct_gap,official_vintage,bridge_vintage
ensemble,total_ruc_net_revenue,2039,5972.560302260023,5754.79088020908,217.76942205094292,3.7841413629791365,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2040,6457.642073519177,6172.04947998307,285.5925935361065,4.627192222977608,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2041,6982.068333956024,6622.26096084438,359.80737311164376,5.433301031763721,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2042,7542.653220488002,7106.97558395094,435.6776365370624,6.130281881380246,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2043,8119.993306062913,7607.27821472589,512.7150913370224,6.739796769158874,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2044,8694.334690502412,8100.26994903558,594.064741466832,7.33388819390595,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2045,9272.937913906948,8595.45325447825,677.4846594286973,7.881895687999075,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2046,9875.572005670983,9116.75090348642,758.8211021845636,8.323372111597081,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2047,10498.86179330227,9652.15829945767,846.7034938446013,8.772167504672769,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2048,11146.580373704452,10217.277018448,929.303355256452,9.095411170496117,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2049,11786.584602840112,10770.8765218363,1015.7080810038115,9.430133925912335,BEFU26,BEFU26
ensemble,total_ruc_net_revenue,2050,12401.091879942142,11293.1026795033,1107.989200438842,9.811202748114695,BEFU26,BEFU26
ensemble,net_fed_revenue,2026,2114.6925455991745,2007.89765301342,106.7948925857545,5.31874184052551,BEFU26,BEFU26
ensemble,net_fed_revenue,2027,2233.1768916064866,2123.48097040027,109.69592120621655,5.1658537437017475,BEFU26,BEFU26
ensemble,net_fed_revenue,2028,2486.21203148976,2390.04580895035,96.16622253941023,4.023614199329681,BEFU26,BEFU26
ensemble,net_fed_revenue,2029,2622.34505933574,2537.24882068614,85.09623864960031,3.35387834081594,BEFU26,BEFU26
ensemble,net_fed_revenue,2030,2722.446940662707,2648.68601609063,73.76092457207733,2.7848119453941895,BEFU26,BEFU26
ensemble,net_fed_revenue,2031,2831.025796484392,2710.83658552761,120.18921095678161,4.433657550530261,BEFU26,BEFU26
ensemble,net_fed_revenue,2032,2932.2742868229734,2762.0202382894,170.2540485335735,6.16411299864395,BEFU26,BEFU26
ensemble,net_fed_revenue,2033,3028.249224742949,2795.28000476412,232.9692199788292,8.334378651933596,BEFU26,BEFU26
ensemble,net_fed_revenue,2034,3123.247535784626,2816.66654122098,306.5809945636461,10.88453283613573,BEFU26,BEFU26
ensemble,net_fed_revenue,2035,3216.3789631134214,2821.11994210362,395.2590210098015,14.010713089889732,BEFU26,BEFU26
ensemble,net_fed_revenue,2036,3308.373565361861,2804.83664467152,503.53692069034105,17.952450872564498,BEFU26,BEFU26
ensemble,net_fed_revenue,2037,3399.0705993929064,2767.39769430706,631.6729050858462,22.82551967089115,BEFU26,BEFU26
ensemble,net_fed_revenue,2038,3488.9306239591924,2705.62104084074,783.3095831184523,28.951193507685318,BEFU26,BEFU26
ensemble,net_fed_revenue,2039,3577.850365088783,2620.98900876631,956.8613563224731,36.50764475249991,BEFU26,BEFU26
ensemble,net_fed_revenue,2040,3665.6488265930575,2516.61031308823,1149.0385135048273,45.65818186188697,BEFU26,BEFU26
ensemble,net_fed_revenue,2041,3751.578760745287,2395.28588402766,1356.2928767176272,56.623423774243946,BEFU26,BEFU26
ensemble,net_fed_revenue,2042,3833.893287542992,2245.61864603293,1588.2746415100619,70.72770990372206,BEFU26,BEFU26
ensemble,net_fed_revenue,2043,3914.44671237399,2086.54613663715,1827.90057573684,87.604129314046,BEFU26,BEFU26
ensemble,net_fed_revenue,2044,3992.75438721792,1929.84783988212,2062.9065473357996,106.89477712718569,BEFU26,BEFU26
ensemble,net_fed_revenue,2045,4071.2224058062566,1779.6647618237,2291.5576439825563,128.76344428117446,BEFU26,BEFU26
ensemble,net_fed_revenue,2046,4147.303733738967,1638.60603782997,2508.697695908997,153.09950274754888,BEFU26,BEFU26
ensemble,net_fed_revenue,2047,4217.340799282794,1506.74280036097,2710.597998921824,179.89785637418984,BEFU26,BEFU26
ensemble,net_fed_revenue,2048,4285.855516741673,1385.81792131338,2900.0375954282927,209.2654129252306,BEFU26,BEFU26
ensemble,net_fed_revenue,2049,4351.821536609788,1273.44278904278,3078.3787475670083,241.73671358106006,BEFU26,BEFU26
ensemble,net_fed_revenue,2050,4415.350222194375,1169.13519062151,3246.2150315728654,277.65950914942385,BEFU26,BEFU26
ensemble,net_mvr_revenue,2026,393.8747745212369,393.874774521237,-1.1368683772161603e-13,-2.886370112424812e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2027,484.0469901720066,484.046990172007,-3.979039320256561e-13,-8.220357529426228e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2028,490.25051027658566,490.250510276586,-3.410605131648481e-13,-6.956861971901489e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2029,484.84310999369575,484.843109993696,-2.2737367544323206e-13,-4.689634043602031e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2030,479.8837182888595,479.88371828886,-5.115907697472721e-13,-1.0660723634706158e-13,BEFU26,BEFU26
ensemble,net_mvr_revenue,2031,475.3303381823711,475.330338182372,-8.526512829121202e-13,-1.7938078309341575e-13,BEFU26,BEFU26
ensemble,net_mvr_revenue,2032,471.1439933001107,471.143993300111,-2.8421709430404007e-13,-6.03248897037298e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2033,467.289031338095,467.289031338095,0.0,0.0,BEFU26,BEFU26
ensemble,net_mvr_revenue,2034,463.73311806128567,463.733118061286,-3.410605131648481e-13,-7.354672329436135e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2035,460.4470773903571,460.447077390357,1.1368683772161603e-13,2.4690533028453738e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2036,457.4046614102953,457.404661410295,3.410605131648481e-13,7.456428452505747e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2037,454.5822962754692,454.582296275469,2.2737367544323206e-13,5.0018154535751554e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2038,451.95882835361306,451.958828353613,5.684341886080802e-14,1.2577123245468208e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2039,449.51528277588,449.51528277588,0.0,0.0,BEFU26,BEFU26
ensemble,net_mvr_revenue,2040,447.23463984016297,447.234639840163,-5.684341886080802e-14,-1.2709976776647546e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2041,445.10163109253966,445.101631092539,6.821210263296962e-13,1.5325062383064592e-13,BEFU26,BEFU26
ensemble,net_mvr_revenue,2042,443.1025550242281,443.102555024228,5.684341886080802e-14,1.2828501712814525e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2043,441.22511139198986,441.22511139199,-1.7053025658242404e-13,-3.8649263647853165e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2044,439.4582527608978,439.458252760898,-2.2737367544323206e-13,-5.17395393111305e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2045,437.7920517365987,437.792051736599,-2.8421709430404007e-13,-6.492056974918346e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2046,436.21758236479513,436.217582364795,1.1368683772161603e-13,2.6061956766002915e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2047,434.7268142558745,434.726814255875,-5.115907697472721e-13,-1.1768097871371603e-13,BEFU26,BEFU26
ensemble,net_mvr_revenue,2048,433.3125181025614,433.312518102561,3.979039320256561e-13,9.182839530416613e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2049,431.96818137790393,431.968181377904,-5.684341886080802e-14,-1.3159168038601204e-14,BEFU26,BEFU26
ensemble,net_mvr_revenue,2050,430.68793311893774,430.687933118938,-2.8421709430404007e-13,-6.599142266322822e-14,BEFU26,BEFU26
ensemble,tuc_net_revenue,2026,17.4060774864124,17.4060774864124,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2027,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2028,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2029,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2030,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2031,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2032,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2033,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2034,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2035,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2036,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2037,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2038,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2039,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2040,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2041,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2042,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2043,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2044,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2045,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2046,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2047,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2048,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2049,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,tuc_net_revenue,2050,17.5578996928248,17.5578996928248,0.0,0.0,BEFU26,BEFU26
ensemble,gross_ped_revenue,2026,2145.0341891615885,2038.23929657583,106.79489258575859,5.239565970745939,BEFU26,BEFU26
ensemble,gross_ped_revenue,2027,2271.197162475797,2161.50124126958,109.69592120621701,5.07498765727222,BEFU26,BEFU26
ensemble,gross_ped_revenue,2028,2534.825956879315,2438.6597343399,96.16622253941523,3.9434046982961175,BEFU26,BEFU26
ensemble,gross_ped_revenue,2029,2676.9622167960188,2591.86597814642,85.09623864959894,3.283203659722242,BEFU26,BEFU26
ensemble,gross_ped_revenue,2030,2781.6793512770555,2707.91842670497,73.76092457208551,2.723897582906098,BEFU26,BEFU26
ensemble,gross_ped_revenue,2031,2893.034216776904,2772.84500582012,120.18921095678388,4.334508806100242,BEFU26,BEFU26
ensemble,gross_ped_revenue,2032,2996.5707256032465,2826.31667706967,170.25404853357668,6.023884369181743,BEFU26,BEFU26
ensemble,gross_ped_revenue,2033,3094.129601246204,2861.16038126737,232.96921997883373,8.142473295245281,BEFU26,BEFU26
ensemble,gross_ped_revenue,2034,3190.2385692473454,2883.6575746837,306.58099456364516,10.631671293262796,BEFU26,BEFU26
ensemble,gross_ped_revenue,2035,3283.803386990796,2888.544365981,395.259021009796,13.683674921695694,BEFU26,BEFU26
ensemble,gross_ped_revenue,2036,3375.3975868293937,2871.86066613905,503.5369206903438,17.53347321572193,BEFU26,BEFU26
ensemble,gross_ped_revenue,2037,3464.8370573285047,2833.16415224266,631.6729050858448,22.295669122660218,BEFU26,BEFU26
ensemble,gross_ped_revenue,2038,3552.4491423930967,2769.13955927465,783.3095831184469,28.287111080946296,BEFU26,BEFU26
ensemble,gross_ped_revenue,2039,3638.182957134655,2681.32160081218,956.8613563224753,35.68618385920731,BEFU26,BEFU26
ensemble,gross_ped_revenue,2040,3721.9763124812703,2572.93779897644,1149.0385135048305,44.65861996205032,BEFU26,BEFU26
ensemble,gross_ped_revenue,2041,3803.190129172529,2446.8972524549,1356.292876717629,55.429089854790604,BEFU26,BEFU26
ensemble,gross_ped_revenue,2042,3879.614674307553,2291.34003279749,1588.2746415100628,69.3164095584252,BEFU26,BEFU26
ensemble,gross_ped_revenue,2043,3953.863173162205,2125.96259742536,1827.900575736845,85.97990284262376,BEFU26,BEFU26
ensemble,gross_ped_revenue,2044,4025.9275001501824,1963.02095281438,2062.9065473358023,105.08836109865341,BEFU26,BEFU26
ensemble,gross_ped_revenue,2045,4098.384424832011,1806.82678084945,2291.557643982561,126.82774399133173,BEFU26,BEFU26
ensemble,gross_ped_revenue,2046,4168.796500533513,1660.09880462451,2508.6976959090025,151.11737258773783,BEFU26,BEFU26
ensemble,gross_ped_revenue,2047,4233.512879568017,1522.91488064619,2710.5979989218267,177.98749184010137,BEFU26,BEFU26
ensemble,gross_ped_revenue,2048,4297.130258108844,1397.09266268055,2900.037595428294,207.57661054951785,BEFU26,BEFU26
ensemble,gross_ped_revenue,2049,4358.528235910529,1280.14948834352,3078.3787475670088,240.47025566915238,BEFU26,BEFU26
ensemble,gross_ped_revenue,2050,4417.801334859565,1171.5863032867,3246.215031572865,277.0786089309957,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2026,867.4389604921547,860.866112388873,6.572848103281672,0.763515720817753,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2027,940.1600224373842,909.106161645825,31.05386079155926,3.415867376296302,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2028,1087.4867913007602,1076.06823624791,11.418555052850252,1.061136707525636,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2029,1191.438708351885,1195.24746648897,-3.8087581370850785,-0.3186585409190011,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2030,1271.0591011588097,1298.88572108412,-27.826619925310297,-2.142345509971786,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2031,1310.785307606494,1339.5503386194,-28.765031012906093,-2.1473646927335786,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2032,1344.6466862070968,1374.09675781729,-29.450071610193163,-2.1432312857628517,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2033,1372.0616287328764,1401.74396952058,-29.68234078770365,-2.1175294085877545,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2034,1393.5865731665017,1423.40696652025,-29.820393353748386,-2.0950012227809442,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2035,1408.761517375491,1438.61971759943,-29.858200223939093,-2.0754755310710142,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2036,1417.4484793293268,1447.41253257639,-29.964053247063248,-2.070180585885029,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2037,1418.1696974703254,1448.09842413665,-29.928726666324565,-2.0667605300494643,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2038,1408.9987798182983,1438.19799537027,-29.199215551971747,-2.030263958506929,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2039,1390.7006764920218,1418.75711076151,-28.056434269488136,-1.9775361164131189,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2040,1364.5786317782813,1391.35158166101,-26.772949882728653,-1.924240446168669,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2041,1335.34695274234,1360.97301593348,-25.62606319114002,-1.8829222101485472,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2042,1306.1424251670392,1322.35112035392,-16.208695186880732,-1.22574820994159,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2043,1275.933976544763,1282.72802806156,-6.794051516797026,-0.5296564328655153,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2044,1244.798833892293,1242.65250914631,2.1463247459830654,0.1727212338272724,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2045,1214.1502231777745,1203.42828335455,10.721939823224375,0.8909496287836134,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2046,1182.9309599906146,1163.96785902203,18.963100968584513,1.6291773713165394,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2047,1150.8233438211962,1124.10840189469,26.7149419265063,2.3765449916999235,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2048,1117.6194183943664,1083.61455460008,34.00486379428639,3.1380958893484285,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2049,1082.5341061306387,1041.95865441603,40.57545171460879,3.894151801766978,BEFU26,BEFU26
ensemble,light_ruc_net_revenue,2050,1046.428211942956,999.531369991112,46.89684195184407,4.691882952334061,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2026,1134.8364690215053,1144.54055343658,-9.704084415074703,-0.8478585040903416,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2027,1232.1435318108831,1271.77345703347,-39.62992522258696,-3.116115138542634,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2028,1380.360386338277,1441.09738978661,-60.73700344833287,-4.214635588044919,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2029,1474.7667479653394,1557.17647725352,-82.40972928818064,-5.29225367143558,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2030,1552.696507641898,1655.80221986912,-103.10571222722206,-6.226934049851187,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2031,1633.4365038662957,1728.76827058322,-95.33176671692445,-5.514432925400879,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2032,1712.627721351614,1799.74509568839,-87.11737433677604,-4.840539615608968,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2033,1791.0516357592596,1868.62654416167,-77.5749084024103,-4.151439924943005,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2034,1871.122285929598,1931.51600950311,-60.39372357351181,-3.1267524201908286,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2035,1951.6516638347684,1988.72508870189,-37.0734248671215,-1.8641804781233295,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2036,2031.675639873249,2044.41084216917,-12.735202295920999,-0.6229277419801118,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2037,2111.8127944919324,2097.59660347389,14.216191018042537,0.677737129937124,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2038,2193.282655123839,2148.55756317298,44.72509195085922,2.081633404543717,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2039,2275.8018181720886,2196.59681744932,79.20500072276855,3.6058051297161167,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2040,2359.345242177401,2241.97553927903,117.36970289837109,5.235101848440086,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2041,2443.642046765884,2285.16479102334,158.477255742544,6.935047151307407,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2042,2528.217367467518,2326.09433770543,202.1230297620882,8.689373706204536,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2043,2614.344367158924,2363.2934858745,251.05088128442367,10.62292443934555,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2044,2701.651939000061,2397.57439696277,304.07754203729064,12.6827155988358,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2045,2790.0750406731727,2429.00166119399,361.0733794791827,14.865093970404901,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2046,2879.6383230122683,2455.73124093117,423.90708208109845,17.261949313327968,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2047,2970.369333531982,2478.51006120669,491.8592723252923,19.844957663227124,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2048,3062.2964041081336,2497.25649253913,565.0399115690038,22.62642677102381,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2049,3155.448597814252,2511.82594610121,643.6226517130422,25.623696288035255,BEFU26,BEFU26
ensemble,heavy_ruc_net_revenue,2050,3249.85572883125,2523.66467951243,726.1910493188198,28.775259059342194,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2026,4591.040099101557,4493.65132567772,97.38877342383694,2.1672525606812414,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2027,4950.870566126487,4918.0416576803,32.82890844618669,0.6675199343811811,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2028,5560.678393807069,5604.76928245717,-44.09088865010108,-0.7866673261307078,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2029,5960.217287573004,6053.24769489626,-93.03040732325644,-1.536867678514034,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2030,6304.203781964763,6442.98776042894,-138.78397846417738,-2.1540313845782917,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2031,6617.671193048093,6709.89785800321,-92.22666495511658,-1.3744868686058092,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2032,6928.915212176217,6972.31061587874,-43.395403702522344,-0.62239630580562,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2033,7250.546402316871,7227.12628822106,23.420114095810277,0.32405845922439364,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2034,7593.928428745813,7484.9165618886,109.01186685721314,1.4564206020982975,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2035,7963.026332906366,7744.71947126625,218.30686164011604,2.818783332954256,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2036,8359.542069472038,8008.28444990677,351.2576195652682,4.386178110461068,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2037,8786.75198127841,8278.71151177281,508.0404695056004,6.136709423720554,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2038,9249.002322486942,8552.76610299078,696.2362194961624,8.140480063551587,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2039,9755.298377595373,8842.85307144409,912.4453061512831,10.318449246859142,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2040,10306.838989527276,9153.45233260428,1153.3866569229958,12.600564410158913,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2041,10895.649568340315,9480.2063756574,1415.4431926829147,14.930510334852931,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2042,11516.997703820822,9813.25468470092,1703.7430191199019,17.36165088812048,BEFU26,BEFU26
ar1,total_nltf_net_revenue,2043,12153.14699103849,10152.6073624479,2000.53962859059,19.70468823595123,BEFU26,BEFU26
