engine,series_id,FY,current_value,official_value,gap_current_minus_official,pct_gap,official_vintage,bridge_vintage
ensemble,net_fed_revenue,2043,2208.3646288752225,2135.08525286653,73.27937600869245,3.4321522248495127,PREBU26,BEFU26
ensemble,net_fed_revenue,2044,2001.160057836939,1969.56603525109,31.59402258584896,1.6041108559135566,PREBU26,BEFU26
ensemble,net_fed_revenue,2045,1828.8808728345537,1811.49366976958,17.38720306497362,0.9598268740947492,PREBU26,BEFU26
ensemble,net_fed_revenue,2046,1683.8254290429843,1663.48271531167,20.342713731314234,1.2228990144633287,PREBU26,BEFU26
ensemble,net_fed_revenue,2047,1548.225441984606,1525.5356761617,22.68976582290611,1.4873310521320837,PREBU26,BEFU26
ensemble,net_fed_revenue,2048,1423.873294583093,1399.34226698612,24.53102759697299,1.7530398513444112,PREBU26,BEFU26
ensemble,net_fed_revenue,2049,1308.3127500133542,1282.41443623821,25.89831377514406,2.0194964313652983,PREBU26,BEFU26
ensemble,net_fed_revenue,2050,1201.048001618395,1174.20541813714,26.842583481254906,2.2860210885281282,PREBU26,BEFU26
ensemble,net_mvr_revenue,2026,393.8747745212369,401.89206089,-8.01728636876311,-1.9948854801979987,PREBU26,BEFU26
ensemble,net_mvr_revenue,2027,484.0469901720066,490.805698879101,-6.758708707094399,-1.3770640240180374,PREBU26,BEFU26
ensemble,net_mvr_revenue,2028,490.25051027658566,497.002188355335,-6.751678078749364,-1.3584805533939033,PREBU26,BEFU26
ensemble,net_mvr_revenue,2029,484.84310999369575,491.532171523631,-6.689061529935259,-1.3608593531529756,PREBU26,BEFU26
ensemble,net_mvr_revenue,2030,479.8837182888595,486.479353601491,-6.5956353126315435,-1.3557893595695092,PREBU26,BEFU26
ensemble,net_mvr_revenue,2031,475.3303381823711,481.812242071602,-6.481903889230864,-1.3453173919702086,PREBU26,BEFU26
ensemble,net_mvr_revenue,2032,471.1439933001107,477.499705428212,-6.355712128101288,-1.3310400102554232,PREBU26,BEFU26
ensemble,net_mvr_revenue,2033,467.289031338095,473.511870917934,-6.22283957983899,-1.3141887167000914,PREBU26,BEFU26
ensemble,net_mvr_revenue,2034,463.73311806128567,469.820631961769,-6.087513900483316,-1.2957102107381864,PREBU26,BEFU26
ensemble,net_mvr_revenue,2035,460.4470773903571,466.399875277554,-5.95279788719688,-1.2763292193537525,PREBU26,BEFU26
ensemble,net_mvr_revenue,2036,457.4046614102953,463.225540663526,-5.8208792532306575,-1.2565972171769304,PREBU26,BEFU26
ensemble,net_mvr_revenue,2037,454.5822962754692,460.275583989063,-5.693287713593804,-1.2369302026085935,PREBU26,BEFU26
ensemble,net_mvr_revenue,2038,451.95882835361306,457.529886481883,-5.571058128269954,-1.217638080674442,PREBU26,BEFU26
ensemble,net_mvr_revenue,2039,449.51528277588,454.970136381676,-5.454853605796018,-1.1989476164694737,PREBU26,BEFU26
ensemble,net_mvr_revenue,2040,447.23463984016297,452.579698613323,-5.345058773160019,-1.1810204455783055,PREBU26,BEFU26
ensemble,net_mvr_revenue,2041,445.10163109253966,450.34348178916,-5.241850696620361,-1.1639672624537885,PREBU26,BEFU26
ensemble,net_mvr_revenue,2042,443.1025550242281,448.247807987066,-5.145252962837901,-1.1478590349261375,PREBU26,BEFU26
