engine,bridge_vintage,scenario_name,trace_name,series_id,june_year,baseline_value,refreshed_value,delta,pct_delta
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2027,5015.326872163112,5015.326872163112,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2028,5654.245826975987,5654.245826975987,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2029,6066.511686292191,6066.511686292191,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2030,6415.09982192275,6415.09982192275,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2031,6742.399475216947,6742.399475216947,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2032,7065.14630967794,7065.14630967794,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2033,7385.790715725851,7385.790715725851,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2034,7710.847337828421,7710.847337828421,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2035,8033.553830844928,8033.553830844928,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2036,8346.869983035005,8346.869983035005,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2037,8646.170497761272,8646.170497761272,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2038,8924.825403706618,8924.825403706618,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2039,9189.227292316784,9189.227292316784,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2040,9443.274222917991,9443.274222917991,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2041,9688.298668337027,9688.298668337027,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2042,9927.129875969404,9927.129875969404,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2043,10174.27542870776,10174.27542870776,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2044,10438.194399044613,10438.194399044613,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2045,10751.5237940901,10751.5237940901,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2046,11126.93887555816,11126.93887555816,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2047,11526.3309441999,11526.3309441999,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2048,11966.943950281116,11966.943950281116,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2049,12405.109536627602,12405.109536627602,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_nltf_net_revenue,2050,12820.212970325008,12820.212970325008,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2025,1979.16866774783,1979.16866774783,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2026,2073.8323474108515,2073.8323474108515,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2027,2280.545090691793,2280.545090691793,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2028,2660.225385516815,2660.225385516815,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2029,2941.7656172699285,2941.7656172699285,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2030,3195.2112632783583,3195.2112632783583,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2031,3419.058819902252,3419.058819902252,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2032,3648.770762040632,3648.770762040632,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2033,3889.191937134649,3889.191937134649,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2034,4147.540235896043,4147.540235896043,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2035,4424.351874807488,4424.351874807488,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2036,4719.816922750055,4719.816922750055,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2037,5036.520533603224,5036.520533603224,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2038,5375.03614336176,5375.03614336176,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2039,5744.6489631018885,5744.6489631018885,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2040,6146.487331879191,6146.487331879191,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2041,6574.312146767553,6574.312146767553,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2042,7032.874720398609,7032.874720398609,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2043,7507.127788747722,7507.127788747722,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2044,7980.018188753951,7980.018188753951,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2045,8467.292969826121,8467.292969826121,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2046,8989.337964457558,8989.337964457558,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2047,9525.820788266592,9525.820788266592,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2048,10092.200237902634,10092.200237902634,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2049,10647.27070554352,10647.27070554352,0.0,0.0
ensemble,BEFU26,current_basecase,Current finalist Base case,total_ruc_net_revenue,2050,11170.919135894848,11170.919135894848,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2025,2067.62792391,2067.62792391,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2026,2189.351699701888,2189.351699701888,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2027,2328.627669387601,2328.627669387601,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2028,2610.23002567214,2610.23002567214,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2029,2771.7203487085226,2771.7203487085226,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2030,2897.441040284465,2897.441040284465,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2031,3031.393629412543,3031.393629412543,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2032,3156.2311364795087,3156.2311364795087,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2033,3265.466417120746,3265.466417120746,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2034,3356.5247237789013,3356.5247237789013,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2035,3420.2780597921915,3420.2780597921915,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2036,3446.959379532906,3446.959379532906,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2037,3429.5132551739416,3429.5132551739416,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2038,3360.540569553502,3360.540569553502,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2039,3238.3434282975422,3238.3434282975422,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2040,3067.911461670741,3067.911461670741,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2041,2859.3195070275647,2859.3195070275647,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2042,2612.3722428766887,2612.3722428766887,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2043,2362.244825728274,2362.244825728274,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2044,2135.253401988934,2135.253401988934,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2045,1949.528405729177,1949.528405729177,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2046,1794.9609075069382,1794.9609075069382,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2047,1650.4501915871958,1650.4501915871958,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2048,1517.912277561441,1517.912277561441,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2049,1394.7305555623443,1394.7305555623443,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_fed_revenue,2050,1280.379160901386,1280.379160901386,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2025,2026.68630478,2026.68630478,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2026,2147.3065370616973,2147.3065370616973,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2027,2285.99497956726,2285.99497956726,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2028,2567.3766488099523,2567.3766488099523,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2029,2728.663802052412,2728.663802052412,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2030,2854.196262437372,2854.196262437372,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2031,2987.973511087263,2987.973511087263,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2032,3112.646914856654,3112.646914856654,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2033,3221.7279750040925,3221.7279750040925,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2034,3312.6408206558385,3312.6408206558385,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2035,3376.256513139659,3376.256513139659,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2036,3402.807209082167,3402.807209082167,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2037,3385.236799137423,3385.236799137423,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2038,3316.145579311813,3316.145579311813,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2039,3193.8351463170825,3193.8351463170825,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2040,3023.294686207924,3023.294686207924,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2041,2814.5986463073955,2814.5986463073955,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2042,2567.5513608028577,2567.5513608028577,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2043,2317.32768071751,2317.32768071751,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2044,2090.243480175838,2090.243480175838,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2045,1904.428949526149,1904.428949526149,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2046,1749.7749403040866,1749.7749403040866,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2047,1605.1805392231583,1605.1805392231583,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2048,1472.561587076179,1472.561587076179,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2049,1349.3013116488803,1349.3013116488803,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,gross_ped_revenue,2050,1234.8737003989672,1234.8737003989672,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2025,3981.873439,3981.873439,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2026,4066.201179575919,4066.201179575919,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2027,4110.916527916741,4110.916527916741,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2028,4142.561582204216,4142.561582204216,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2029,4176.882628191386,4176.882628191386,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2030,4210.847871284816,4210.847871284816,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2031,4250.872715062702,4250.872715062702,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2032,4282.823144039465,4282.823144039465,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2033,4306.145498926212,4306.145498926212,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2034,4321.006691343896,4321.006691343896,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2035,4322.711741168776,4322.711741168776,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2036,4310.282042165209,4310.282042165209,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2037,4282.514457649349,4282.514457649349,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2038,4242.96082633318,4242.96082633318,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2039,4190.349096931025,4190.349096931025,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2040,4126.481697754091,4126.481697754091,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2041,4054.7476291303897,4054.7476291303897,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2042,3979.015989234616,3979.015989234616,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2043,3901.9812162089097,3901.9812162089097,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2044,3830.24747711582,3830.24747711582,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2045,3770.476689111932,3770.476689111932,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2046,3715.470574957412,3715.470574957412,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2047,3657.350760275473,3657.350760275473,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2048,3596.2247624032534,3596.2247624032534,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2049,3532.1014474315325,3532.1014474315325,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_km,2050,3467.174474428232,3467.174474428232,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2025,1109.95026251304,1109.95026251304,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2026,1135.2113778801254,1135.2113778801254,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2027,1234.6266726365643,1234.6266726365643,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2028,1382.9791411249637,1382.9791411249637,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2029,1476.568849565277,1476.568849565277,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2030,1554.7111877059028,1554.7111877059028,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2031,1636.437214754114,1636.437214754114,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2032,1716.0201632380172,1716.0201632380172,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2033,1792.9928628428984,1792.9928628428984,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2034,1867.0421762293304,1867.0421762293304,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2035,1935.6887041366708,1935.6887041366708,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2036,1997.8372779537813,1997.8372779537813,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2037,2052.2451658224327,2052.2451658224327,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2038,2099.947386972944,2099.947386972944,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2039,2139.7389111113703,2139.7389111113703,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2040,2171.953009204376,2171.953009204376,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2041,2197.896226108275,2197.896226108275,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2042,2219.335958155503,2219.335958155503,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2043,2237.649658153243,2237.649658153243,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2044,2256.686057329709,2256.686057329709,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2045,2280.704792093477,2280.704792093477,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2046,2305.802461465701,2305.802461465701,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2047,2327.190575517084,2327.190575517084,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2048,2344.792488458358,2344.792488458358,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2049,2358.4724389862167,2358.4724389862167,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,heavy_ruc_net_revenue,2050,2369.588386930861,2369.588386930861,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2025,820.641429,820.641429,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2026,1239.3665623439847,1239.3665623439847,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2027,1548.6994354135409,1548.6994354135409,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2028,2044.4002183770824,2044.4002183770824,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2029,2683.182140681946,2683.182140681946,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2030,3411.1071741336104,3411.1071741336104,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2031,4105.1664005250805,4105.1664005250805,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2032,4879.133367126982,4879.133367126982,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2033,5766.690297783008,5766.690297783008,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2034,6829.384682552935,6829.384682552935,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2035,8100.070820245589,8100.070820245589,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2036,9586.509730381573,9586.509730381573,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2037,11313.53320737138,11313.53320737138,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2038,13276.324499382654,13276.324499382654,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2039,15511.437345696011,15511.437345696011,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2040,18008.406145332014,18008.406145332014,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2041,20658.906832785597,20658.906832785597,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2042,23366.568873625,23366.568873625,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2043,26028.304388520508,26028.304388520508,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2044,28495.115605715146,28495.115605715146,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2045,30846.58261499006,30846.58261499006,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2046,33255.91382849206,33255.91382849206,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2047,35633.09254012828,35633.09254012828,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2048,38062.77853910986,38062.77853910986,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2049,40305.117643065656,40305.117643065656,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_km,2050,42248.62615944957,42248.62615944957,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2025,55.4022559304348,55.4022559304348,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2026,83.48478769227508,83.48478769227508,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2027,112.9209892794671,112.9209892794671,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2028,166.3119577649756,166.3119577649756,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2029,231.11589368763856,231.11589368763856,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2030,306.8802569209305,306.8802569209305,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2031,385.02355670524736,385.02355670524736,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2032,476.27660363210015,476.27660363210015,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2033,585.0018972585974,585.0018972585974,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2034,718.9634724557595,718.9634724557595,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2035,883.7177264887941,883.7177264887941,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2036,1082.5566113033392,1082.5566113033392,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2037,1320.9115696266429,1320.9115696266429,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2038,1600.9255897580574,1600.9255897580574,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2039,1929.7779201780347,1929.7779201780347,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2040,2309.30796204665,2309.30796204665,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2041,2728.31853087183,2728.31853087183,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2042,3175.283044236901,3175.283044236901,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2043,3636.544547642144,3636.544547642144,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2044,4090.3313696223886,4090.3313696223886,0.0,0.0
ensemble,BEFU26,current_comparison_1,Current finalist High population/comparison,light_bev_ruc_net_revenue,2045,4546.015112884149,4546.015112884149,0.0,0.0
