stream,model,n_quarterly_pairs,n_origins,quarterly_mape,quarterly_bias_pct,quarterly_p90_ape,quarterly_rmse,mape_h01,mape_h02,mape_h03,mape_h04,mape_h05,mape_h06,mape_h07,mape_h08,mape_h09,mape_h10,mape_h11,mape_h12,mape_h01_04,mape_h05_08,mape_h09_12,source_family,model_kind,feature_set,family_tag,include_target_lags,window,params_json,n_annual_pairs,annual_mape,annual_bias_pct,annual_p90_ape,governance_score
HEAVY_RUC,HEAVY_RUC__solver_static_convex_top18,450,43,3.5609226862385333,0.16584998959432068,7.019770223494008,105265220.66805413,2.831632268020382,2.8853995003606174,3.14620473441291,2.923245821434196,3.382068568245495,3.4758164252850206,3.722102116348712,3.955064950560601,4.025876051919236,4.04172298840109,4.436868211982128,4.542459207594147,2.9449673529882188,3.6270326218291045,4.254251250779513,posthoc_ensemble,solver_static_convex,ensemble,solver_static_convex,mixed,mixed,"{""base_models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w52"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators180__ylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators600__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w52"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w52"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w52"", ""HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w52""], ""method"": ""static_convex_mape"", ""weights"": {""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w52"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"": 0.48665527218898263, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w52"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"": 0.0, ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"": 0.0, ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"": 0.0, ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w52"": 0.0, ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"": 0.0, ""HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w64"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w52"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w52"": 0.0, ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"": 0.37663602913482763, ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators180__ylag__w64"": 0.1367086986761897, ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators600__noylag__w64"": 0.0, ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"": 0.0}}",78,3.171406050511395,0.07901808542890115,7.161915441368983,0.0014264264264264265
HEAVY_RUC,HEAVY_RUC__top10_mean,450,43,3.760470850934592,0.45564063082973,7.395382370961818,86761832.91750285,2.8475952877302464,2.945291935760756,3.2293227397582753,2.9554356739379264,3.492406850007475,3.6274564738342256,3.9856303222353624,4.219894094732222,4.439005826915325,4.384994469232322,4.78552029068377,5.01359228176324,2.9925362489183422,3.8226461284126794,4.647607889510222,posthoc_ensemble,topk_mean,ensemble,topk_mean,mixed,mixed,"{""method"": ""mean"", ""models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64""]}",78,3.2426216410075246,0.3219923334652912,6.6493068458058975,0.0034534534534534536
HEAVY_RUC,HEAVY_RUC__top10_trimmed_mean,450,43,3.8077031536880073,0.544780386298977,7.513315027523908,83562526.45561038,2.8890687179421994,2.9318257290351624,3.3070815183623847,2.9912766184618556,3.5707682654738058,3.6485001396726404,4.020902862045603,4.2679999555791674,4.517677927469659,4.430084330597213,4.854602179136612,5.075093177612014,3.0277085796205045,3.8686041146219514,4.711299928323233,posthoc_ensemble,topk_trimmed_mean,ensemble,topk_trimmed_mean,mixed,mixed,"{""method"": ""trimmed_mean"", ""models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64""]}",78,3.2638540619109597,0.4147057954115881,6.513023372552015,0.004354354354354354
HEAVY_RUC,HEAVY_RUC__solver_preq_convex_top18,450,43,3.736177258353643,0.4060196441548915,6.9665995035028825,106645382.81670305,2.9666456000706125,3.013812393907444,3.2290160342638963,3.082864211021369,3.4593772412221115,3.5902855166264036,4.039416087532411,4.161395182136546,4.271920907040869,4.211717668823649,4.586403165029389,4.920202103427809,3.071344252799754,3.8038678753942676,4.488639695367481,posthoc_ensemble,solver_preq_convex,ensemble,solver_preq_convex,mixed,mixed,"{""base_models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w52"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators180__ylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_045_max_depth1_n_estimators600__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w52"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w52"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w52"", ""HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w52""], ""method"": ""prequential_convex_mape""}",78,3.331507299484962,0.3318389660869676,7.898075660878315,0.004786036036036036
HEAVY_RUC,HEAVY_RUC__top3_median,450,43,4.228284331867285,0.5760805326231416,9.080526869070601,94211021.86263573,3.261670845115795,3.39394840911908,3.514393602453479,3.4196605003223564,3.929821823858722,4.2399525525642705,4.6100366852061825,4.708659087476097,5.068463900404802,4.8143566235606405,5.19057413110612,5.407361213263183,3.3955837276509673,4.362848373154764,5.114831623060145,posthoc_ensemble,topk_median,ensemble,topk_median,mixed,mixed,"{""method"": ""median"", ""models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64""]}",78,3.2798116011056018,0.3780852690610632,6.166776277694327,0.009496996996996998
HEAVY_RUC,HEAVY_RUC__top3_mean,450,43,4.144355882666307,0.749680535269541,8.692775005600437,76535936.15631253,3.1765297723055266,3.212322153109209,3.4604364430700274,3.2257574998824015,3.779106886579453,4.0710116180935,4.484817355137644,4.623200653129008,4.995214270591425,4.845546509010825,5.25290180099468,5.501751640066888,3.2675398699538545,4.229444789068145,5.141442142087453,posthoc_ensemble,topk_mean,ensemble,topk_mean,mixed,mixed,"{""method"": ""mean"", ""models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64""]}",78,3.3621628017988154,0.5782080481801438,6.344278406861715,0.00975975975975976
HEAVY_RUC,HEAVY_RUC__top3_trimmed_mean,450,43,4.144355882666307,0.749680535269541,8.692775005600437,76535936.15631253,3.1765297723055266,3.212322153109209,3.4604364430700274,3.2257574998824015,3.779106886579453,4.0710116180935,4.484817355137644,4.623200653129008,4.995214270591425,4.845546509010825,5.25290180099468,5.501751640066888,3.2675398699538545,4.229444789068145,5.141442142087453,posthoc_ensemble,topk_trimmed_mean,ensemble,topk_trimmed_mean,mixed,mixed,"{""method"": ""trimmed_mean"", ""models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64""]}",78,3.3621628017988154,0.5782080481801438,6.344278406861715,0.00975975975975976
HEAVY_RUC,HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w64,450,43,4.481800401940133,-0.7139364138018203,8.906389373527777,58003450.913983785,3.748347831366488,3.829849227420507,3.938515385590698,4.0702392351368095,4.409344616173948,4.71382432454404,4.819006042831546,4.792821015886851,5.0730916376982345,4.989464259794615,4.841035134907745,5.065938520046988,3.893422054540721,4.6794489624706515,4.993035805334359,bespoke_sklearn,elastic_net,rich,Elastic,True,64,"{""alpha"": 0.1, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",78,3.2441429196183957,-1.0120439935307934,7.695796306071672,0.011730480480480482
HEAVY_RUC,HEAVY_RUC__top10_median,450,43,3.99216414051489,0.8676617599110487,8.273950867975659,70263341.84357803,2.9167501131602935,2.997419920189394,3.411116986831555,3.0011442450735153,3.7166709206974016,3.793899895163519,4.233656258548822,4.5417884913754545,4.8132442166629135,4.700648296288491,5.22666379591728,5.505610155065576,3.0795495463680664,4.0615206411880145,5.051529641695731,posthoc_ensemble,topk_median,ensemble,topk_median,mixed,mixed,"{""method"": ""median"", ""models"": [""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_2__ylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_2__noylag__w64"", ""HEAVY_RUC__schiff__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w64"", ""HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_005_l1_ratio0_5__noylag__w64"", ""HEAVY_RUC__schiff_no_lead__GBRLocal_learning_rate0_055_max_depth1_n_estimators450__ylag__w40"", ""HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64""]}",78,3.414275529591019,0.741973398335892,6.4509367338855395,0.012556306306306306
HEAVY_RUC,HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w52,450,43,4.494434938182383,-0.7070003867387725,8.932793774672021,58873562.80106239,3.7755847873585937,3.8828686722626773,3.9750843758028376,4.027344590947999,4.432101616419469,4.73124174965983,4.810175602964856,4.805059868861935,5.083756410941183,4.979510547976146,4.859887946066853,5.071397051785796,3.9126048809315814,4.690542625193535,4.99924068411317,bespoke_sklearn,elastic_net,rich,Elastic,True,52,"{""alpha"": 0.1, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",78,3.2940810418874715,-1.0008252114226972,7.695796306071672,0.014207957957957956
