stream,model,n_quarterly_pairs,n_origins,quarterly_mape,quarterly_bias_pct,quarterly_p90_ape,quarterly_rmse,mape_h01,mape_h02,mape_h03,mape_h04,mape_h05,mape_h06,mape_h07,mape_h08,mape_h09,mape_h10,mape_h11,mape_h12,mape_h01_04,mape_h05_08,mape_h09_12,source_family,model_kind,feature_set,family_tag,include_target_lags,window,params_json,n_annual_pairs,annual_mape,annual_bias_pct,annual_p90_ape,governance_score
PED,PED__top8_trimmed_mean,618,57,2.4939676220691056,1.5224011404670936,8.942548947776071,225.876695292233,1.1500801586877247,1.5456287601545498,1.7155819970525372,1.9026387663111624,2.18018965349628,2.4110414658459733,2.6734030928249246,2.8682438287773384,3.2051367615755755,3.40481851636881,3.676290189266187,3.8871014066898533,1.5729144639923915,2.527460787085579,3.5371072410336013,posthoc_ensemble,topk_trimmed_mean,ensemble,topk_trimmed_mean,mixed,mixed,"{""method"": ""trimmed_mean"", ""models"": [""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp"", ""PED__struct__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w64""]}",109,2.3984146548131724,1.6317135628613213,8.879032186052166,0.07135575942915393
PED,PED__fixedblend_schiff0.10__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40,618,57,2.5602005600970115,1.3989345040083176,9.032196333848164,221.38704747852185,1.1998176679722705,1.6144135393367707,1.7996672034052825,1.9759308639766722,2.2314218506683954,2.4983772644685116,2.8387666832369045,2.926718108173296,3.2389331771311487,3.4880337041636866,3.7632305033647095,3.8284213919204073,1.6416921965349471,2.617815337549443,3.5741609805870067,posthoc_ensemble,fixed_schiff_blend,ensemble,fixed_schiff_blend,mixed,mixed,"{""method"": ""fixed_schiff_challenger_blend"", ""models"": [""PED__schiff__SCHIFF_OLS__noylag__w64"", ""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40""], ""weights"": [0.1, 0.9]}",109,2.424536100943208,1.4938083173508652,8.451934967040504,0.07242609582059124
PED,PED__top5_mean,618,57,2.5053218786217952,1.5106087708130105,9.104767559272489,224.20912345597424,1.1447000560276117,1.563106878727041,1.7323472964664817,1.8865924791088031,2.1739805553462856,2.478817749528351,2.724867248951318,2.893529216435991,3.170347480625065,3.441998323317607,3.679555956034533,3.8647035372203598,1.5761937471077525,2.5618464760241695,3.5329130828948134,posthoc_ensemble,topk_mean,ensemble,topk_mean,mixed,mixed,"{""method"": ""mean"", ""models"": [""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64""]}",109,2.382438151903375,1.6138076973047175,8.504288965481186,0.07604485219164119
PED,PED__top10_mean,618,57,2.4979364529854062,1.5318605979306947,9.00160263181693,225.24722997557538,1.1456843263299206,1.543446864082489,1.7246014165355816,1.901081329456885,2.188513197253959,2.4375520754358573,2.690017088427132,2.859615856809093,3.1900214723942333,3.415219831125989,3.6935640954439646,3.878569313740084,1.5730903062071044,2.538316205492261,3.538042635734251,posthoc_ensemble,topk_mean,ensemble,topk_mean,mixed,mixed,"{""method"": ""mean"", ""models"": [""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp"", ""PED__struct__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w64"", ""PED__diff__GBRLocal_learning_rate0_09_max_depth1_n_estimators320__ylag__w64"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators250__ylag__w40""]}",109,2.3968239013792454,1.6466999599731458,8.69662251145625,0.0763506625891947
PED,PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40,618,57,2.57023172196079,1.5076456603571358,8.829279514743469,222.67919742355474,1.1746855638842761,1.5912767825564584,1.7711641344859375,1.9854309003606359,2.241314961491494,2.6141523488225316,2.8307001670731187,3.007660530672826,3.229383347916149,3.4923732094003763,3.7001782582199882,3.894365429882586,1.6246482366948576,2.667230307644214,3.573153686906606,bespoke_sklearn,gbr,diff,GBR,True,40,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",109,2.4301658320691075,1.61101072177645,8.546469966019973,0.07660550458715597
PED,PED__fixedblend_schiff0.00__PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40,618,57,2.57023172196079,1.5076456603571358,8.829279514743469,222.67919742355474,1.1746855638842761,1.5912767825564584,1.7711641344859375,1.9854309003606359,2.241314961491494,2.6141523488225316,2.8307001670731187,3.007660530672826,3.229383347916149,3.4923732094003763,3.7001782582199882,3.894365429882586,1.6246482366948576,2.667230307644214,3.573153686906606,posthoc_ensemble,fixed_schiff_blend,ensemble,fixed_schiff_blend,mixed,mixed,"{""method"": ""fixed_schiff_challenger_blend"", ""models"": [""PED__schiff__SCHIFF_OLS__noylag__w64"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40""], ""weights"": [0.0, 1.0]}",109,2.4301658320691075,1.61101072177645,8.546469966019973,0.07660550458715597
PED,PED__top10_trimmed_mean,618,57,2.4994446904169236,1.531814001950597,9.005104570604772,225.1933061311975,1.1461561613659077,1.5435804125373744,1.7195764920992826,1.9035900449610115,2.192444628520396,2.4383316552744163,2.702364856303559,2.8756947385234026,3.1922919054529793,3.4114364641059556,3.686885000028975,3.8729079184306245,1.5726104159740424,2.546481782697428,3.5346510301367413,posthoc_ensemble,topk_trimmed_mean,ensemble,topk_trimmed_mean,mixed,mixed,"{""method"": ""trimmed_mean"", ""models"": [""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp"", ""PED__struct__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w64"", ""PED__diff__GBRLocal_learning_rate0_09_max_depth1_n_estimators320__ylag__w64"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators250__ylag__w40""]}",109,2.3994717640034855,1.646413126921651,8.702802931996644,0.07772680937818553
PED,PED__fixedblend_schiff0.10__PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64,618,57,2.5675859403383976,1.4782447010122273,8.845247375041065,224.4342397324419,1.1901368178850615,1.561665412506172,1.787031756532132,2.0343346278972003,2.2672476284490535,2.4350261665864985,2.679160407285916,2.96002160364444,3.325746743631756,3.550022385880034,3.7511504120046064,3.977250340518794,1.6369665578930719,2.579615297614533,3.6452477425066863,posthoc_ensemble,fixed_schiff_blend,ensemble,fixed_schiff_blend,mixed,mixed,"{""method"": ""fixed_schiff_challenger_blend"", ""models"": [""PED__schiff__SCHIFF_OLS__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64""], ""weights"": [0.1, 0.9]}",109,2.4987542950315413,1.6033369208472366,9.374882372931774,0.07793068297655453
PED,PED__fixedblend_schiff0.05__PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40,618,57,2.5732131778534777,1.4703708006102136,8.868174816999566,220.96568427858804,1.1773779769376427,1.573219993699088,1.7681141991616953,1.9990945304221002,2.2605541644393456,2.6208350411359866,2.8393865788711072,3.0118946913642537,3.226180981425574,3.4996212720610846,3.7012994471645055,3.891433524802129,1.6233506570140401,2.6770473884613124,3.5737267208653853,posthoc_ensemble,fixed_schiff_blend,ensemble,fixed_schiff_blend,mixed,mixed,"{""method"": ""fixed_schiff_challenger_blend"", ""models"": [""PED__schiff__SCHIFF_OLS__noylag__w64"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40""], ""weights"": [0.05, 0.95]}",109,2.443942570806181,1.5751557757518024,8.552117218804964,0.07793068297655455
PED,PED__fixedblend_schiff0.15__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40,618,57,2.5653684968762467,1.3635575018644488,9.120568829922664,219.56789504816916,1.2021840628042313,1.6051949164837618,1.7976560502195926,1.9876824465329568,2.254567938854734,2.5086222490938606,2.8528366047579747,2.9433172906589697,3.2454004268318655,3.480937173285349,3.7608165087960526,3.8258269503083584,1.6423331389988465,2.6338695297248575,3.572812041939976,posthoc_ensemble,fixed_schiff_blend,ensemble,fixed_schiff_blend,mixed,mixed,"{""method"": ""fixed_schiff_challenger_blend"", ""models"": [""PED__schiff__SCHIFF_OLS__noylag__w64"", ""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40""], ""weights"": [0.15, 0.85]}",109,2.4412853527603264,1.4604807331248995,8.44824392779154,0.07813455657492355
PED,PED__top3_median,618,57,2.570839708623202,1.5048822338936818,8.887035200199481,222.91902279146203,1.1693958857248368,1.6029573599687315,1.7650715769923382,1.9770304317090184,2.233265164609845,2.567197641889268,2.8446276439756324,2.998376008464507,3.2483745129355057,3.50014640483814,3.7318231136532583,3.9084925600593676,1.6226848735643822,2.6544983906416197,3.5912628283818187,posthoc_ensemble,topk_median,ensemble,topk_median,mixed,mixed,"{""method"": ""median"", ""models"": [""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40""]}",109,2.432659286846178,1.6004804431406383,8.472934723111843,0.07961264016309888
PED,PED__fixedblend_schiff0.15__PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64,618,57,2.569789436330833,1.4384615768125861,8.950342418465002,222.4347968456701,1.1878828144183031,1.5496787555325449,1.7636314574151157,2.0278467998665524,2.263830044447212,2.4462229976036185,2.692562449102726,2.9693307380549334,3.3386113382980733,3.561068957061861,3.766548165414447,3.985333011628431,1.6259896708947637,2.587137939647859,3.657122507271822,posthoc_ensemble,fixed_schiff_blend,ensemble,fixed_schiff_blend,mixed,mixed,"{""method"": ""fixed_schiff_challenger_blend"", ""models"": [""PED__schiff__SCHIFF_OLS__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64""], ""weights"": [0.15, 0.85]}",109,2.4981151166334135,1.563924414204806,9.362304345173454,0.08042813455657492
PED,PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40,618,57,2.574702124536125,1.4963143022336336,8.882757414287825,222.81049495017666,1.1680730404296331,1.5714254213099517,1.7768115008866974,1.995505766470902,2.259888480790336,2.6078757034332023,2.827236876917251,3.0232070091449756,3.2131997344720378,3.505435106891212,3.714632491197161,3.9298309181816453,1.6217895188392026,2.673340837476025,3.584432920385959,bespoke_sklearn,gbr,diff,GBR,True,40,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",109,2.4313413605891396,1.599327909002626,8.52798969169923,0.08063200815494395
PED,PED__fixedblend_schiff0.00__PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40,618,57,2.574702124536125,1.4963143022336336,8.882757414287825,222.81049495017666,1.1680730404296331,1.5714254213099517,1.7768115008866974,1.995505766470902,2.259888480790336,2.6078757034332023,2.827236876917251,3.0232070091449756,3.2131997344720378,3.505435106891212,3.714632491197161,3.9298309181816453,1.6217895188392026,2.673340837476025,3.584432920385959,posthoc_ensemble,fixed_schiff_blend,ensemble,fixed_schiff_blend,mixed,mixed,"{""method"": ""fixed_schiff_challenger_blend"", ""models"": [""PED__schiff__SCHIFF_OLS__noylag__w64"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40""], ""weights"": [0.0, 1.0]}",109,2.4313413605891396,1.599327909002626,8.52798969169923,0.08063200815494395
PED,PED__top10_median,618,57,2.516722642097836,1.5334805955508428,9.055776271957942,224.3564370661151,1.159269704012786,1.559484585383216,1.7250326423979878,1.911003692384852,2.213817280419332,2.475265557387289,2.778634332895553,2.937673584294796,3.1956185087017017,3.427016321649422,3.6896339220668573,3.81312948601217,1.583145477094869,2.595221605365246,3.525663671079718,posthoc_ensemble,topk_median,ensemble,topk_median,mixed,mixed,"{""method"": ""median"", ""models"": [""PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp"", ""PED__struct__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64"", ""PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w64"", ""PED__diff__GBRLocal_learning_rate0_09_max_depth1_n_estimators320__ylag__w64"", ""PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators250__ylag__w40""]}",109,2.4078434144023078,1.6543201013845303,8.493585394678874,0.08399592252803263
