stream,baseline,challenger,n_common_pairs,baseline_mape,challenger_mape,mape_improvement_pct_points,challenger_win_rate
LIGHT_RUC,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_5__ylag__w52,438,15.153126534376286,9.717034041501005,5.4360924928752805,71.23287671232876
LIGHT_RUC,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,LIGHT_RUC__fixedblend_schiff0.15__LIGHT_RUC__rich__Elastic_alpha0_1_l1_ratio0_15__ylag__w40,438,15.153126534376286,9.148183628513472,6.004942905862813,73.74429223744292
LIGHT_RUC,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,438,15.153126534376286,9.41094163849761,5.742184895878675,73.97260273972603
LIGHT_RUC,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,LIGHT_RUC__fixedblend_schiff0.00__LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,438,15.153126534376286,9.41094163849761,5.742184895878675,73.97260273972603
LIGHT_RUC,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,LIGHT_RUC__rich__Elastic_alpha0_1_l1_ratio0_15__ylag__w40,438,15.153126534376286,9.456280949991926,5.696845584384359,71.00456621004567
LIGHT_RUC,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,LIGHT_RUC__fixedblend_schiff0.00__LIGHT_RUC__rich__Elastic_alpha0_1_l1_ratio0_15__ylag__w40,438,15.153126534376286,9.456280949991926,5.696845584384359,71.00456621004567
LIGHT_RUC,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,LIGHT_RUC__diff__Elastic_alpha0_1_l1_ratio0_15__noylag__w40,438,15.153126534376286,9.6071374992984,5.545989035077885,68.2648401826484
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__solver_static_convex_top18,438,11.48264346093783,3.5609226862385333,7.921720774699298,62.55707762557078
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top10_mean,438,11.48264346093783,3.760470850934592,7.722172610003239,62.10045662100456
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top10_trimmed_mean,438,11.48264346093783,3.8077031536880073,7.674940307249822,61.64383561643836
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__solver_preq_convex_top18,438,11.48264346093783,3.736177258353643,7.7464662025841875,58.21917808219178
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top3_median,438,11.48264346093783,4.228284331867285,7.254359129070545,59.3607305936073
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top3_mean,438,11.48264346093783,4.144355882666307,7.338287578271524,60.273972602739725
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top3_trimmed_mean,438,11.48264346093783,4.144355882666307,7.338287578271524,60.273972602739725
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w64,438,11.48264346093783,4.481800401940133,7.000843058997697,61.87214611872146
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top10_median,438,11.48264346093783,3.99216414051489,7.490479320422941,59.3607305936073
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__ylag__w52,438,11.48264346093783,4.494434938182383,6.988208522755446,61.87214611872146
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64,438,11.48264346093783,4.306005984217753,7.176637476720077,59.589041095890416
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__fixedblend_schiff0.00__HEAVY_RUC__dynamic_pruned__Elastic_alpha0_01_l1_ratio0_8__ylag__w64,438,11.48264346093783,4.306005984217753,7.176637476720077,59.589041095890416
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64,438,11.48264346093783,4.301478033098361,7.18116542783947,61.18721461187214
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__fixedblend_schiff0.00__HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64,438,11.48264346093783,4.301478033098361,7.18116542783947,61.18721461187214
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top8_mean,438,11.48264346093783,3.928384671609353,7.554258789328477,61.41552511415526
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__noylag__w64,438,11.48264346093783,4.522545744185045,6.960097716752784,61.64383561643836
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_1_l1_ratio0_2__ylag__w64,438,11.48264346093783,4.53915886235259,6.94348459858524,63.4703196347032
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__Elastic_alpha0_1_l1_ratio0_2__noylag__w52,438,11.48264346093783,4.540279650036907,6.942363810900923,61.64383561643836
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_1_l1_ratio0_2__ylag__w52,438,11.48264346093783,4.544711011755067,6.937932449182764,63.4703196347032
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w52,438,11.48264346093783,4.468098857119833,7.014544603817997,60.04566210045662
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_1_l1_ratio0_2__noylag__w64,438,11.48264346093783,4.578916608316256,6.903726852621575,63.013698630136986
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__dynamic_no_leads__Elastic_alpha0_1_l1_ratio0_2__noylag__w52,438,11.48264346093783,4.596290020501844,6.886353440435985,63.013698630136986
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top5_mean,438,11.48264346093783,4.067397937578444,7.4152455233593875,60.73059360730594
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__GBR_learning_rate0_05_max_depth1_n_estimators250__noylag__w40,438,11.48264346093783,4.4897759183606505,6.99286754257718,62.328767123287676
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top5_trimmed_mean,438,11.48264346093783,4.101778896849676,7.380864564088155,59.3607305936073
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__GBR_learning_rate0_05_max_depth1_n_estimators400__noylag__w40,438,11.48264346093783,4.5007629432038945,6.981880517733935,61.64383561643836
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__top8_trimmed_mean,438,11.48264346093783,4.062409165520396,7.420234295417434,60.04566210045662
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__GBR_learning_rate0_06_max_depth1_n_estimators150__noylag__w40,438,11.48264346093783,4.520788210323152,6.961855250614679,61.87214611872146
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__GBR_learning_rate0_05_max_depth1_n_estimators150__noylag__w40,438,11.48264346093783,4.5190940212541095,6.963549439683721,61.18721461187214
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,HEAVY_RUC__rich__GBR_learning_rate0_05_max_depth1_n_estimators650__noylag__w40,438,11.48264346093783,4.518110112756402,6.964533348181429,61.64383561643836
