scenario_name,scenario_role,trace_name,fed_path,june_year,time_grain,period,series_id,policy_state,rate_factor,combined_model_and_rate_factor,baseline_value,adjusted_value,value_delta,affected_periods,transformation_basis,quarterly_annual_reconciliation_delta
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.003002216445579,5961.306920442689,5979.204054116386,17.89713367369677,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist comparison behavioural path,Current planned path,2027,june_year,FY2027,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.003002216445579,5956.903977279486,5974.787892364809,17.88391508532277,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q1,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060653831289394,1483.5438728062088,1492.5421347833692,8.998261977160382,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist comparison behavioural path,Current planned path,2027,quarterly,2027Q1,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060666556417992,1482.3044270130715,1491.2970575280744,8.99263051500293,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,0.0018862514455122437
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q2,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060441818169996,1472.3037734416623,1481.2026451381982,8.898871696535934,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist comparison behavioural path,Current planned path,2027,quarterly,2027Q2,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060454543030433,1470.7388600794188,1479.630144649739,8.891284570320067,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,0.001871494673196139
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,ped_volume,delay_6m,0.9212658387203224,1.0030108809450125,2907.8955300078983,2916.6508572492858,8.755327241387477,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,ped_volume,delay_6m,0.9212658387203224,1.0030108809450125,2925.7150343298817,2934.524013977282,8.808979647400065,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,light_ruc_net_km,delay_6m,0.9212658387203224,1.003192453030409,12897.952366561178,12939.128473679877,41.17610711869929,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,light_ruc_net_km,delay_6m,0.9212658387203224,1.003192453030409,12975.636809159343,13017.06092021223,41.42411105288738,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q1,light_ruc_net_km,delay_6m,0.9212658387203224,1.0062294348915821,3279.0301695973285,3299.4566745463685,20.42650494904001,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-1.3642420526593924e-12
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,quarterly,2027Q1,light_ruc_net_km,delay_6m,0.9212658387203224,1.0062214227883948,3300.816898110932,3321.352675581158,20.535777470226094,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-0.02644648559135021
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q2,light_ruc_net_km,delay_6m,0.9212658387203224,1.0062539445177627,3317.842381032331,3338.591983201989,20.74960216965792,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-1.3642420526593924e-12
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,quarterly,2027Q2,light_ruc_net_km,delay_6m,0.9212658387203224,1.006245932219418,3344.310000310455,3365.1983338931154,20.88833358266038,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-0.02679560948172366
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,heavy_ruc_net_km,delay_6m,0.9212658387203224,1.0017555364472872,4106.886719292136,4114.0965086127335,7.209789320597338,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,heavy_ruc_net_km,delay_6m,0.9212658387203224,1.0017555364472872,4115.169755978784,4122.394086472179,7.224330493394518,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q1,heavy_ruc_net_km,delay_6m,0.9212658387203224,1.0035198391329763,1038.4012471281662,1042.0562524735394,3.6550053453731834,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,quarterly,2027Q1,heavy_ruc_net_km,delay_6m,0.9212658387203224,1.0035189492216372,1040.8642433342216,1044.5269917531325,3.662748418910951,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-0.0009262768926419085
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q2,heavy_ruc_net_km,delay_6m,0.9212658387203224,1.0035361839401153,1005.259917307638,1008.814701282863,3.55478397522495,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,quarterly,2027Q2,heavy_ruc_net_km,delay_6m,0.9212658387203224,1.0035352940142819,1007.4358907901786,1010.997472864662,3.56158207448334,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-0.0008965432247123317
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,gross_ped_revenue,delay_6m,0.9212658387203224,0.9240396604794164,2210.2466848886243,2042.35559628024,-167.89108860838428,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,gross_ped_revenue,delay_6m,0.9212658387203224,0.9240396604794164,2223.7910161576074,2054.871095547452,-168.91992061015526,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,light_ruc_net_revenue,delay_6m,0.9212658387203224,0.9242069366389574,941.1479793914806,869.8154909573449,-71.33248843413571,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,light_ruc_net_revenue,delay_6m,0.9212658387203224,0.9242069366389574,946.8165191800881,875.0543947505898,-71.76212442949827,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,light_bev_ruc_net_revenue,delay_6m,0.9212658387203224,0.9212658387203224,112.36347424441837,103.51663034131343,-8.84684390310494,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,light_bev_ruc_net_revenue,delay_6m,0.9212658387203224,0.9212658387203224,113.04024010747902,104.14011161176329,-8.900128495715734,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,phev_ruc_net_revenue,delay_6m,0.9212658387203224,0.9212658387203225,30.92161021928033,28.487023173248186,-2.434587046032142,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,phev_ruc_net_revenue,delay_6m,0.9212658387203224,0.9212658387203225,31.107851258621594,28.65860068056106,-2.449250578060532,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,heavy_ruc_net_revenue,delay_6m,0.9212658387203224,0.9228831544778365,1233.416405004086,1138.2992226348838,-95.11718236920228,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,heavy_ruc_net_revenue,delay_6m,0.9212658387203224,0.9228831544778365,1235.904039563026,1140.5950186638263,-95.3090208991996,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,total_ruc_net_revenue,delay_6m,0.9212658387203224,0.9221487072558131,2282.956332356425,2105.2252306039495,-177.7311017524753,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,total_ruc_net_revenue,delay_6m,0.9212658387203224,0.9221487072558131,2291.975513606373,2113.5422569340953,-178.43325667227782,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,light_petrol_vkt,delay_6m,0.9212658387203224,1.0030108809450125,32242.11048256905,32339.187638648003,97.07715607895443,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,light_petrol_vkt,delay_6m,0.9212658387203224,1.0030108809450125,32439.689254283883,32537.361296521733,97.67204223784938,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,gross_fed_revenue,delay_6m,0.9212658387203224,0.9254771069888847,2252.8793747089653,2084.988286100581,-167.8910886083845,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,gross_fed_revenue,delay_6m,0.9212658387203224,0.9254685166923511,2266.4237059779484,2097.503785367793,-168.91992061015526,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,net_fed_revenue,delay_6m,0.9212658387203224,0.9227101339322488,2172.2264140193133,2004.335325410929,-167.89108860838428,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,net_fed_revenue,delay_6m,0.9212658387203224,0.9227183724668823,2185.7707452882964,2016.8508246781412,-168.91992061015526,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,total_fed_ruc_net_revenue,delay_6m,0.9212658387203224,0.9224224436939157,4455.182746375738,4109.560556014879,-345.62219036085935,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,total_fed_ruc_net_revenue,delay_6m,0.9212658387203224,0.9224267841009425,4477.746258894669,4130.393081612236,-347.35317728243353,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,total_nltf_net_revenue,delay_6m,0.9212658387203224,0.9302729477789383,4956.78763624057,4611.16544587971,-345.62219036085935,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,total_nltf_net_revenue,delay_6m,0.9212658387203224,0.9302412770449079,4979.351148759501,4631.997971477067,-347.35317728243353,2027Q1;2027Q2,formula_rebuilt_from_ped_and_net_ruc_deltas,
