scenario_name,scenario_role,trace_name,fed_path,june_year,time_grain,period,series_id,policy_state,rate_factor,combined_model_and_rate_factor,baseline_value,adjusted_value,value_delta,affected_periods,transformation_basis,quarterly_annual_reconciliation_delta
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.003013516382983,6139.480158254068,6157.981582293965,18.501424039897756,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist comparison behavioural path,Current planned path,2027,june_year,FY2027,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.003013516382983,6132.802208493097,6151.283508421985,18.481299928887893,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q1,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060653831289394,1531.263364993187,1540.5510639731797,9.287698979992683,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist comparison behavioural path,Current planned path,2027,quarterly,2027Q1,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060620401129625,1530.522744402292,1539.80083467266,9.278090270368011,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-0.005116561987733803
current_basecase,basecase,Current finalist Base case,Current planned path,2027,quarterly,2027Q2,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060441818169996,1524.395747657601,1533.6094727175048,9.213725059903709,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist comparison behavioural path,Current planned path,2027,quarterly,2027Q2,ped_vkt_per_capita,delay_6m,0.9212658387203224,1.0060408388714717,1523.4986157274898,1532.7018253860097,9.203209658519881,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,-0.005092972884312985
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,ped_volume,delay_6m,0.9212658387203224,1.0030221847482188,2994.842708072708,3003.8936760283596,9.050967955651686,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,ped_volume,delay_6m,0.9212658387203224,1.0030221847482188,3012.178437917574,3021.2817976515616,9.103359733987872,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_basecase,basecase,Current finalist Base case,Current planned path,2027,june_year,FY2027,light_ruc_net_km,delay_6m,0.9212658387203224,1.003192453030409,12897.952366561178,12939.128473679877,41.17610711869929,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
current_comparison_1,comparison,Current finalist High population/comparison,Current planned path,2027,june_year,FY2027,light_ruc_net_km,delay_6m,0.9212658387203224,1.003192453030409,12975.636809159343,13017.06092021223,41.42411105288738,2027Q1;2027Q2,fixed_finalist_policy_replay_leaf_or_net_ruc,
