stream,period,period_label,year,quarter,period_index,trend_index,target,log_target,target_lag_1,target_lag_4,log_trend,nominal_gdp_sa_nzd,population,nominal_gdp_per_capita_nzd,gdp_deflator_sa,gdp_rebasing_factor,real_gdp_per_capita_nzd,log_real_gdp_per_capita,petrol_price_nominal_cents_per_litre,cpi_rebasing_factor,real_petrol_price_cents_per_litre,log_real_petrol_price,light_petrol_vkt_total_km,log_total_vkt,unemployment_percent,unemployment_rate,log_unemployment_rate,post_2011_dummy,dummy_2020,post_2020_dummy,q2_dummy,q3_dummy,q4_dummy,post_2011_x_log_trend,data_status,notes,log_target_lag_1,log_target_lag_4,diff_log_target_lag_1_lag_4,real_gdp_sa_nzd,log_real_gdp,diesel_price_nominal_cents_per_litre,real_diesel_price_cents_per_litre,log_real_diesel_price,light_ruc_revenue_nzd,light_ruc_price_nominal_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,log_real_light_ruc_price,lagged_real_light_ruc_price_nzd_per_1000km,log_lagged_real_light_ruc_price,diesel_x_ruc_price,gdp_x_post2020,ruc_x_post2020,diesel_x_post2020,time_trend,log_real_diesel_price_diff1,log_real_diesel_price_lag1,log_real_diesel_price_lag4,log_real_light_ruc_price_diff1,log_real_light_ruc_price_lag1,log_real_light_ruc_price_lag4,log_real_gdp_diff1,log_real_gdp_lag1,log_real_gdp_lag4,heavy_ruc_revenue_nzd,heavy_ruc_price_nominal_nzd_per_1000km,real_heavy_ruc_price_nzd_per_1000km,log_real_heavy_ruc_price,lead_real_heavy_ruc_price_nzd_per_1000km,log_lead_real_heavy_ruc_price
PED,2009Q2,Jun 2009,2009,2,30,30,1739.7078964024774,7.461472502485123,1757.8497870661986,1750.0072254172978,3.4011973816621555,47604000000.0,4302600.0,11064.007809231627,991.0,1.5751765893037335,17427.76608497535,9.765819965353327,160.39999993459526,1.518140589569161,243.50975046759984,5.495156984709035,7485267195.061299,22.736202551583844,5.8,0.057999999999999996,-2.8473122684357177,0.0,0.0,0.0,1,0,0,0.0,Historical official/source data,No special note,7.471846629239624,7.467375195718921,0.0044714335207034495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2009Q3,Sep 2009,2009,3,31,31,1742.919011669165,7.463316579534679,1739.7078964024774,1738.6275561152736,3.4339872044851463,48369000000.0,4317300.0,11203.529984017789,1001.0,1.5594405594405594,17471.23906598578,9.768311325969961,163.49999992757833,1.4994400895856663,245.1584545386645,5.501904754709035,7524704249.079286,22.741457344361052,6.2,0.062,-2.7806208939370456,0.0,0.0,0.0,0,1,0,0.0,Historical official/source data,No special note,7.461472502485123,7.460851320119771,0.0006211823653528015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2009Q4,Dec 2009,2009,4,32,32,1775.345550564874,7.481750359337107,1742.919011669165,1778.5416150158414,3.4657359027997265,48783000000.0,4332100.0,11260.820387341013,998.0,1.5641282565130261,17613.36735935804,9.776413401799633,161.89999998612245,1.501121076233184,243.0315022213206,5.493191073709036,7690974459.602091,22.763313330199548,6.6,0.066,-2.7181005369557116,0.0,0.0,0.0,0,0,1,0.0,Historical official/source data,No special note,7.463316579534679,7.4835489900553505,-0.020232410520671706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2010Q1,Mar 2010,2010,1,33,33,1743.7407699169066,7.46378795231805,1775.345550564874,1757.8497870661986,3.4965075614664802,49947000000.0,4345700.0,11493.430287410543,1010.0,1.5455445544554456,17763.60859272065,9.784907182433638,173.20000002847124,1.4960893854748603,259.1226816068413,5.557301623709035,7577774263.827901,22.748485360741775,5.9,0.059000000000000004,-2.8302178350764176,0.0,0.0,0.0,0,0,0,0.0,Historical official/source data,No special note,7.481750359337107,7.471846629239624,0.009903730097482466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2010Q2,Jun 2010,2010,2,34,34,1718.8769669709982,7.449426430378719,1743.7407699169066,1739.7078964024774,3.5263605246161616,50254000000.0,4350700.0,11550.784931160502,1010.0,1.5455445544554456,17852.252750041134,9.789884983728767,175.50000001524623,1.4944196428571428,262.2706473442128,5.5693769757090354,7478318020.200722,22.735273740037655,6.6,0.066,-2.7181005369557116,0.0,0.0,0.0,1,0,0,0.0,Historical official/source data,No special note,7.46378795231805,7.461472502485123,0.0023154498329267525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2010Q3,Sep 2010,2010,3,35,35,1714.9262521262453,7.447125356999783,1718.8769669709982,1742.919011669165,3.5553480614894135,50570000000.0,4362700.0,11591.445664382149,1031.0,1.5140640155189138,17550.19076828374,9.772820098822612,173.09999997899934,1.4779249448123621,255.82880791598248,5.544508501709036,7481708760.151171,22.735727046713947,6.1,0.061,-2.796881414808826,0.0,0.0,0.0,0,1,0,0.0,Historical official/source data,No special note,7.449426430378719,7.463316579534679,-0.013890149155959541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2010Q4,Dec 2010,2010,4,36,36,1739.8429552879008,7.461550132553628,1714.9262521262453,1775.345550564874,3.58351893845611,51272000000.0,4373900.0,11722.261597201583,1058.0,1.4754253308128544,17295.321694925966,9.758191321656563,184.99999990849778,1.4444444444444444,267.22222209005236,5.5880806047090354,7609899102.13375,22.75271575014259,6.2,0.062,-2.7806208939370456,0.0,0.0,0.0,0,0,1,0.0,Historical official/source data,No special note,7.447125356999783,7.481750359337107,-0.03462500233732335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2011Q1,Mar 2011,2011,1,37,37,1704.6112249131222,7.441092343138158,1739.8429552879008,1743.7407699169066,3.6109179126442243,51700000000.0,4382500.0,11796.919566457502,1049.0,1.4880838894184938,17554.805951611208,9.773083034802402,203.0000000537468,1.4320855614973262,290.7133690609272,5.672337795709035,7470458693.181758,22.734222238915684,6.0,0.06,-2.8134107167600364,0.0,0.0,0.0,0,0,0,0.0,Historical official/source data,No special note,7.461550132553628,7.46378795231805,-0.0022378197644217224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2011Q2,Jun 2011,2011,2,38,38,1677.9137030119796,7.425306457225508,1704.6112249131222,1718.8769669709982,3.6375861597263857,52555000000.0,4384000.0,11987.910583941606,1057.0,1.4768211920529801,17704.00039880118,9.781545904256935,211.10000006524868,1.4184322033898304,299.431038228144,5.701884134709036,7355973674.0045185,22.718778564835496,6.1,0.061,-2.796881414808826,0.0,0.0,0.0,1,0,0,0.0,Historical official/source data,No special note,7.441092343138158,7.449426430378719,-0.008334087240561061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2011Q3,Sep 2011,2011,3,39,39,1672.8913372940951,7.422308748066966,1677.9137030119796,1714.9262521262453,3.6635616461296463,53351000000.0,4392000.0,12147.313296903461,1062.0,1.4698681732580037,17854.949205712146,9.790036015203004,203.8000000986922,1.4124472573839661,287.85675119424985,5.662462964709035,7347338753.395666,22.717604010238468,6.0,0.06,-2.8134107167600364,0.0,0.0,0.0,0,1,0,0.0,Historical official/source data,No special note,7.425306457225508,7.447125356999783,-0.021818899774275202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2011Q4,Dec 2011,2011,4,40,40,1698.9024596700424,7.437737709588364,1672.8913372940951,1739.8429552879008,3.6888794541139363,53656000000.0,4399400.0,12196.20857389644,1059.0,1.474032105760151,17977.60300647058,9.796881984704113,205.49999991272753,1.416931216931217,291.179364955706,5.673939451709035,7474151481.072385,22.734716435542126,6.1,0.061,-2.796881414808826,0.0,0.0,0.0,0,0,1,0.0,Historical official/source data,No special note,7.422308748066966,7.461550132553628,-0.03924138448666259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2012Q1,Mar 2012,2012,1,41,41,1689.2367433390675,7.432032074740735,1698.9024596700424,1704.6112249131222,3.713572066704308,53651000000.0,4406500.0,12175.422671054124,1057.0,1.4768211920529801,17980.922222815032,9.797066598301734,210.29999998299454,1.4109589041095891,296.7246575102526,5.692804629709036,7443621709.523601,22.730623356262587,6.4,0.064,-2.7488721956224653,1.0,0.0,0.0,0,0,0,3.713572066704308,Historical official/source data,No special note,7.437737709588364,7.441092343138158,-0.0033546335497938173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2012Q2,Jun 2012,2012,2,42,42,1654.1635383056077,7.411050745124908,1689.2367433390675,1677.9137030119796,3.7376696182833684,54500000000.0,4408100.0,12363.603366529798,1067.0,1.4629803186504218,18087.70839283319,9.802987892246316,211.0999999615356,1.4050367261280168,296.60325283158045,5.692395396709036,7291718293.204949,22.71000506070788,6.4,0.064,-2.7488721956224653,1.0,0.0,0.0,1,0,0,3.7376696182833684,Historical official/source data,No special note,7.432032074740735,7.425306457225508,0.006725617515226823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2012Q3,Sep 2012,2012,3,43,43,1656.679766172925,7.412570737537938,1654.1635383056077,1672.8913372940951,3.7612001156935624,54003000000.0,4415600.0,12230.048011595252,1051.0,1.4852521408182684,18164.704991532057,9.807235704035236,208.9999999025605,1.4020942408376964,293.0376961984592,5.680301256709035,7315235175.513167,22.71322502066427,6.7,0.067,-2.703062659591171,1.0,0.0,0.0,0,1,0,3.7612001156935624,Historical official/source data,No special note,7.411050745124908,7.422308748066966,-0.01125800294205792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2012Q4,Dec 2012,2012,4,44,44,1691.5758481338778,7.4334158279685525,1656.679766172925,1698.9024596700424,3.784189633918261,54148000000.0,4425900.0,12234.347816263358,1042.0,1.4980806142034548,18328.03929096651,9.816187367898303,207.20000001674623,1.4035639412997905,290.818448660821,5.672699184709035,7486745546.25573,22.73640003354232,6.3,0.063,-2.7646205525906042,1.0,0.0,0.0,0,0,1,3.784189633918261,Historical official/source data,No special note,7.412570737537938,7.437737709588364,-0.025166972050426395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2013Q1,Mar 2013,2013,1,45,45,1669.1066240363002,7.420043806604081,1691.5758481338778,1689.2367433390675,3.8066624897703196,55225000000.0,4436000.0,12449.278629395852,1057.0,1.4768211920529801,18385.358505664073,9.819309893445391,210.4999999718534,1.3977035490605427,294.2165970379037,5.684316220709035,7404156984.225028,22.725307434056475,5.8,0.057999999999999996,-2.8473122684357177,1.0,0.0,0.0,0,0,0,3.8066624897703196,Historical official/source data,No special note,7.4334158279685525,7.432032074740735,0.0013837532278175857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2013Q2,Jun 2013,2013,2,46,46,1653.8925437795576,7.410886905988005,1669.1066240363002,1654.1635383056077,3.828641396489095,55741000000.0,4442100.0,12548.344251592714,1072.0,1.4561567164179106,18272.35576188081,9.813144582596797,205.09999996369038,1.3962460896767466,286.37007294200356,5.657284935709035,7346756068.723173,22.717524701552925,6.0,0.06,-2.8134107167600364,1.0,0.0,0.0,1,0,0,3.828641396489095,Historical official/source data,No special note,7.420043806604081,7.411050745124908,0.008993061479173114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2013Q3,Sep 2013,2013,3,47,47,1657.771241840897,7.413229353824489,1653.8925437795576,1656.679766172925,3.8501476017100584,57553000000.0,4457900.0,12910.33894883241,1097.0,1.4229717411121239,18371.04749236772,9.818531198487008,216.5999999409872,1.3832644628099173,299.61508256299777,5.702498592709035,7390178419.002534,22.72341771491718,5.8,0.057999999999999996,-2.8473122684357177,1.0,0.0,0.0,0,1,0,3.8501476017100584,Historical official/source data,No special note,7.410886905988005,7.412570737537938,-0.0016838315499327905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2013Q4,Dec 2013,2013,4,48,48,1689.756940552281,7.432339975415307,1657.771241840897,1691.5758481338778,3.871201010907891,59579000000.0,4477400.0,13306.606512708267,1129.0,1.3826395039858281,18398.23982846555,9.820010277524787,209.100000099122,1.3818369453044375,288.94210540012836,5.666226340709035,7565717725.628783,22.746893054191226,5.7,0.057,-2.864704011147587,1.0,0.0,0.0,0,0,1,3.871201010907891,Historical official/source data,No special note,7.413229353824489,7.4334158279685525,-0.020186474144063382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2014Q1,Mar 2014,2014,1,49,49,1663.5750910310285,7.416724234825084,1689.756940552281,1669.1066240363002,3.8918202981106265,59843000000.0,4501100.0,13295.194508009154,1122.0,1.3912655971479502,18497.146726383504,9.825371768165294,211.1999999252765,1.3775720164609053,290.9432097736062,5.673128092709035,7487917842.239762,22.7365566041384,5.6,0.055999999999999994,-2.882403588246988,1.0,0.0,0.0,0,0,0,3.8918202981106265,Historical official/source data,No special note,7.432339975415307,7.420043806604081,0.012296168811226416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2014Q2,Jun 2014,2014,2,50,50,1650.6412452489812,7.408919124880425,1663.5750910310285,1653.8925437795576,3.912023005428146,59983000000.0,4516500.0,13280.85907229049,1119.0,1.3949955317247542,18526.7390633114,9.826970322320179,210.49999997753417,1.3733333333333333,289.0866666358136,5.666726527709035,7455121184.167024,22.73216704045246,5.3,0.053,-2.9374633654300153,1.0,0.0,0.0,1,0,0,3.912023005428146,Historical official/source data,No special note,7.416724234825084,7.410886905988005,0.005837328837078992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2014Q3,Sep 2014,2014,3,51,51,1656.3183843935471,7.412352577572621,1650.6412452489812,1657.771241840897,3.9318256327243257,60330000000.0,4540300.0,13287.668215756668,1112.0,1.4037769784172662,18652.922738126043,9.833758127974441,212.39999993307205,1.369120654396728,290.8012269022326,5.6726399647090355,7520182360.662023,22.740856224702167,5.3,0.053,-2.9374633654300153,1.0,0.0,0.0,0,1,0,3.9318256327243257,Historical official/source data,No special note,7.408919124880425,7.413229353824489,-0.004310228944063965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2014Q4,Dec 2014,2014,4,52,52,1686.1617935287663,7.430210096904726,1656.3183843935471,1689.756940552281,3.9512437185814275,60828000000.0,4564400.0,13326.614670055209,1106.0,1.4113924050632911,18809.08273052096,9.842095156115114,200.40000004413727,1.3719262295081966,274.9340164539957,5.616531128709036,7696316890.382701,22.76400772544739,5.5,0.055,-2.900422093749666,1.0,0.0,0.0,0,0,1,3.9512437185814275,Historical official/source data,No special note,7.412352577572621,7.432339975415307,-0.019987397842686327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2015Q1,Mar 2015,2015,1,53,53,1666.9199328413833,7.418732850908252,1686.1617935287663,1663.5750910310285,3.970291913552122,61674000000.0,4591900.0,13431.041616759947,1113.0,1.4025157232704402,18837.247047405457,9.843591414704205,178.80000004940177,1.3733333333333333,245.55200006784509,5.503508737709035,7654329639.614348,22.758537290649183,5.5,0.055,-2.900422093749666,1.0,0.0,0.0,0,0,0,3.970291913552122,Historical official/source data,No special note,7.430210096904726,7.416724234825084,0.013485862079641642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2015Q2,Jun 2015,2015,2,54,54,1666.6828675687345,7.418590623242125,1666.9199328413833,1650.6412452489812,3.9889840465642745,62935000000.0,4609400.0,13653.62086171736,1126.0,1.3863232682060391,18928.33229586217,9.848415141847148,194.5999999603929,1.3677221654749745,266.15873334725853,5.584092872709036,7682408009.771325,22.76219887790065,5.5,0.055,-2.900422093749666,1.0,0.0,0.0,1,0,0,3.9889840465642745,Historical official/source data,No special note,7.418732850908252,7.408919124880425,0.009813726027826597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2015Q3,Sep 2015,2015,3,55,55,1677.2011820521823,7.424881720073477,1666.6828675687345,1656.3183843935471,4.007333185232471,63542000000.0,4636300.0,13705.325367210922,1122.0,1.3912655971479502,19067.747681119654,9.85575358365481,197.89999995325775,1.3635437881873727,269.84531561854595,5.597848889709035,7776007840.348533,22.774308912379315,5.7,0.057,-2.864704011147587,1.0,0.0,0.0,0,1,0,4.007333185232471,Historical official/source data,No special note,7.418590623242125,7.412352577572621,0.006238045669503478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2015Q4,Dec 2015,2015,4,56,56,1707.2822797111921,7.442658075093231,1677.2011820521823,1686.1617935287663,4.02535169073515,63719000000.0,4663700.0,13662.757038402984,1114.0,1.4012567324955116,19145.030284512617,9.85979844575985,183.49999992036476,1.3705220061412486,251.49078801777728,5.527406360709035,7962252367.889087,22.797977757566937,5.0,0.05,-2.995732273553991,1.0,0.0,0.0,0,0,1,4.02535169073515,Historical official/source data,No special note,7.424881720073477,7.430210096904726,-0.005328376831248427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2016Q1,Mar 2016,2016,1,57,57,1705.794990531884,7.441786551154166,1707.2822797111921,1666.9199328413833,4.04305126783455,65293000000.0,4695000.0,13906.92225772098,1130.0,1.3814159292035397,19211.243933011017,9.863251008117503,168.99999993667564,1.3677221654749745,231.14504587866054,5.443045417709035,8008707480.547195,22.803795221778667,5.3,0.053,-2.9374633654300153,1.0,0.0,0.0,0,0,0,4.04305126783455,Historical official/source data,No special note,7.442658075093231,7.418732850908252,0.02392522418497922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2016Q2,Jun 2016,2016,2,58,58,1692.8710046610347,7.434181185881801,1705.794990531884,1666.6828675687345,4.060443010546419,66273000000.0,4714100.0,14058.462909144906,1134.0,1.376543209876543,19352.081658884654,9.870555271942218,178.09999997674248,1.3621566632756867,242.60010169771942,5.491414415709035,7980363203.072584,22.800249761541888,5.1,0.051,-2.9759296462578115,1.0,0.0,0.0,1,0,0,4.060443010546419,Historical official/source data,No special note,7.441786551154166,7.418590623242125,0.023195927912041725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2016Q3,Sep 2016,2016,3,59,59,1700.9157190921778,7.438922043309524,1692.8710046610347,1677.2011820521823,4.07753744390572,67138000000.0,4741200.0,14160.550071711803,1139.0,1.3705004389815627,19407.040089501425,9.873391170433743,175.29999994623722,1.3580121703853956,238.05953339554932,5.472520782709036,8064381607.359834,22.810722869497006,5.0,0.05,-2.995732273553991,1.0,0.0,0.0,0,1,0,4.07753744390572,Historical official/source data,No special note,7.434181185881801,7.424881720073477,0.009299465808323859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2016Q4,Dec 2016,2016,4,60,60,1723.6814859298343,7.45221768121378,1700.9157190921778,1707.2822797111921,4.0943445622221,68058000000.0,4767600.0,14275.106972061414,1153.0,1.3538594969644406,19326.489144308645,9.869231928407054,182.39999990994326,1.3525252525252525,246.70060593880203,5.508175479709036,8217823852.3190775,22.829571272804472,5.3,0.053,-2.9374633654300153,1.0,0.0,0.0,0,0,1,4.0943445622221,Historical official/source data,No special note,7.438922043309524,7.442658075093231,-0.0037360317837071833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2017Q1,Mar 2017,2017,1,61,61,1698.6307856250419,7.437577785298614,1723.6814859298343,1705.794990531884,4.110873864173311,70034000000.0,4796700.0,14600.454479121063,1169.0,1.3353293413173652,19496.415262538903,9.877985894962226,189.799999966628,1.339,254.1421999553149,5.537893952709036,8147822289.407639,22.821016524740234,4.9,0.049,-3.0159349808715104,1.0,0.0,0.0,0,0,0,4.110873864173311,Historical official/source data,No special note,7.45221768121378,7.441786551154166,0.01043113005961338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2017Q2,Jun 2017,2017,2,62,62,1698.9649958845876,7.437774518684288,1698.6307856250419,1692.8710046610347,4.127134385045092,70463000000.0,4813600.0,14638.316436762507,1164.0,1.3410652920962198,19630.938108063805,9.884862075637733,186.10000006546903,1.339,249.18790008766302,5.518207230709035,8178137904.190051,22.824730321572567,4.9,0.049,-3.0159349808715104,1.0,0.0,0.0,1,0,0,4.127134385045092,Historical official/source data,No special note,7.437577785298614,7.434181185881801,0.0033965994168125846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2017Q3,Sep 2017,2017,3,63,63,1705.0527201927173,7.44135131017372,1698.9649958845876,1700.9157190921778,4.143134726391533,72079000000.0,4836300.0,14903.748733535967,1178.0,1.3251273344651953,19749.364832809548,9.89087660944804,183.20000004964888,1.3323383084577114,244.08437817560184,5.497513977709035,8246146470.668038,22.83301183370592,4.7,0.047,-3.0576076772720784,1.0,0.0,0.0,0,1,0,4.143134726391533,Historical official/source data,No special note,7.437774518684288,7.438922043309524,-0.0011475246252361515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2017Q4,Dec 2017,2017,4,64,64,1723.526899255977,7.45212799317831,1705.0527201927173,1723.6814859298343,4.1588830833596715,73799000000.0,4859500.0,15186.541825290667,1191.0,1.3106633081444166,19904.443148009013,9.898698259560003,194.3000000571539,1.331013916500994,258.61600405221577,5.555344351709035,8375478966.934421,22.848574103103974,4.5,0.045,-3.101092789211817,1.0,0.0,0.0,0,0,1,4.1588830833596715,Historical official/source data,No special note,7.44135131017372,7.45221768121378,-0.010866371040060052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2018Q1,Mar 2018,2018,1,65,65,1694.34770814253,7.435053112793087,1723.526899255977,1698.6307856250419,4.174387269895637,74376000000.0,4886100.0,15221.956161355682,1187.0,1.3150800336983994,20018.09062163119,9.90439167477597,200.00000009805953,1.324431256181998,264.8862513662727,5.579300493709035,8278752336.755217,22.83695811002285,4.4,0.044000000000000004,-3.123565645063876,1.0,0.0,0.0,0,0,0,4.174387269895637,Historical official/source data,No special note,7.45212799317831,7.437577785298614,0.014550207879696408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2018Q2,Jun 2018,2018,2,66,66,1688.703955990905,7.431716623760386,1694.34770814253,1698.9649958845876,4.189654742026425,75236000000.0,4900600.0,15352.405827857814,1191.0,1.3106633081444166,20121.835010315743,9.909560823350919,206.0999999170113,1.3192118226600986,271.88955654076665,5.605395941709036,8275662606.729029,22.83658482832457,4.6,0.046,-3.079113882493042,1.0,0.0,0.0,1,0,0,4.189654742026425,Historical official/source data,No special note,7.435053112793087,7.437774518684288,-0.0027214058912008454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2018Q3,Sep 2018,2018,3,67,67,1690.809020794082,7.432962403900831,1688.703955990905,1705.0527201927173,4.204692619390966,75785000000.0,4919100.0,15406.273505316012,1199.0,1.3019182652210175,20057.708875561548,9.90636884141188,217.8000000257997,1.3076171875,284.7990234712361,5.651783750709035,8317258654.188169,22.8415985488069,4.0,0.04,-3.2188758248682006,1.0,0.0,0.0,0,1,0,4.204692619390966,Historical official/source data,No special note,7.431716623760386,7.44135131017372,-0.009634686413333426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2018Q4,Dec 2018,2018,4,68,68,1702.5580537077526,7.439887136536434,1690.809020794082,1723.526899255977,4.219507705176107,76787000000.0,4936700.0,15554.317661595804,1195.0,1.306276150627615,20318.234200628493,9.919273998341062,216.60000000508612,1.3063414634146342,282.953560982254,5.645282788709036,8405018343.739062,22.852094786283974,4.3,0.043,-3.146555163288575,1.0,0.0,0.0,0,0,1,4.219507705176107,Historical official/source data,No special note,7.432962403900831,7.45212799317831,-0.019165589277479356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2019Q1,Mar 2019,2019,1,69,69,1664.9907275407782,7.417574833354459,1702.5580537077526,1694.34770814253,4.23410650459726,78271000000.0,4958700.0,15784.580636053804,1203.0,1.2975893599334996,20481.90388435577,9.927297037935952,201.19999990402636,1.3050682261208577,262.5797269702644,5.5705547577090355,8256189520.656457,22.834229000928016,4.2,0.042,-3.170085660698769,1.0,0.0,0.0,0,0,0,4.23410650459726,Historical official/source data,No special note,7.439887136536434,7.435053112793087,0.004834023743347515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2019Q2,Jun 2019,2019,2,70,70,1644.7482969301275,7.405342640507373,1664.9907275407782,1688.703955990905,4.248495242049359,79331000000.0,4970300.0,15961.008389835624,1220.0,1.2795081967213116,20422.241062732304,9.92437983411654,213.09999999036768,1.2974806201550388,276.49312014254104,5.622185938709035,8174892460.2318125,22.8243333989315,4.1,0.040999999999999995,-3.1941832122778293,1.0,0.0,0.0,1,0,0,4.248495242049359,Historical official/source data,No special note,7.417574833354459,7.431716623760386,-0.01414179040592689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2019Q3,Sep 2019,2019,3,71,71,1616.271849022156,7.3878774483378695,1644.7482969301275,1690.809020794082,4.2626798770413155,80380000000.0,4995800.0,16089.51519276192,1226.0,1.2732463295269167,20485.916163051676,9.92749291258606,211.20000006018864,1.2887391722810395,272.181713263323,5.6064699067090356,8074570903.344887,22.811985565738553,4.1,0.040999999999999995,-3.1941832122778293,1.0,0.0,0.0,0,1,0,4.2626798770413155,Historical official/source data,No special note,7.405342640507373,7.432962403900831,-0.027619763393458285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2019Q4,Dec 2019,2019,4,72,72,1578.7822651969495,7.364409110635247,1616.271849022156,1702.5580537077526,4.276666119016055,81861000000.0,5027100.0,16283.941039565554,1240.0,1.2588709677419354,20499.380615130507,9.928149950773978,214.00000009385948,1.2825670498084292,274.4693487793849,5.6148395927090355,7936696325.371585,22.79476294569217,4.1,0.040999999999999995,-3.1941832122778293,1.0,0.0,0.0,0,0,1,4.276666119016055,Historical official/source data,No special note,7.3878774483378695,7.439887136536434,-0.052009688198564774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2020Q1,Mar 2020,2020,1,73,73,1506.7858332566739,7.317734073899965,1578.7822651969495,1664.9907275407782,4.290459441148391,81939000000.0,5067300.0,16170.14978390859,1251.0,1.2478017585931256,20177.14133707539,9.912305625650896,208.89999994840122,1.2728136882129277,265.89077940200497,5.583085620709035,7635335852.861544,22.75605276323651,4.2,0.042,-3.170085660698769,1.0,1.0,0.0,0,0,0,4.290459441148391,Historical official/source data,No special note,7.364409110635247,7.417574833354459,-0.05316572271921238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2020Q2,Jun 2020,2020,2,74,74,1476.9731528047046,7.2977501055244085,1506.7858332566739,1644.7482969301275,4.30406509320417,73696000000.0,5072400.0,14528.822648056146,1250.0,1.2488,18143.593722892518,9.80607281446089,183.00000000859706,1.2788920725883477,234.03724929466233,5.455480287709035,7491798620.286584,22.73707474186729,4.1,0.040999999999999995,-3.1941832122778293,1.0,1.0,0.0,1,0,0,4.30406509320417,Historical official/source data,No special note,7.317734073899965,7.405342640507373,-0.08760856660740757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2020Q3,Sep 2020,2020,3,75,75,1518.7948311969797,7.325672425136805,1476.9731528047046,1616.271849022156,4.31748811353631,84045000000.0,5078700.0,16548.526197649004,1250.0,1.2488,20665.799515624076,9.936235415557404,186.3999999753356,1.2703984819734346,236.80227700851458,5.467225518709036,7713503309.200101,22.766238306430257,5.2,0.052000000000000005,-2.9565115604007097,1.0,1.0,0.0,0,1,0,4.31748811353631,Historical official/source data,No special note,7.2977501055244085,7.3878774483378695,-0.09012734281346102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2020Q4,Dec 2020,2020,4,76,76,1541.7142427336294,7.340650220953795,1518.7948311969797,1578.7822651969495,4.330733340286331,84539000000.0,5081400.0,16636.950446727278,1252.0,1.2468051118210863,20743.03486209368,9.939965800012606,186.79999996722162,1.2644003777148254,236.1899905156844,5.464636525709035,7834066753.026664,22.78174759309154,4.9,0.049,-3.0159349808715104,1.0,1.0,0.0,0,0,1,4.330733340286331,Historical official/source data,No special note,7.325672425136805,7.364409110635247,-0.038736685498442114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
