page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,score_basis,score_basis_label,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,training_fit_stage,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,frontier_sample_class,frontier_sample_note,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation,r2_type,data_scope,forecast_r2,calibration_r2,training_fit_r2,component_r2,n_rows,sse,sst,bias_pct,mape,interpretation,availability_status,training_fit_r2_status,gap_id,gap_status,gap_severity,gap_detail,inner_hpo_weights_status,nested_replay_status,source_prediction_column,source_actual_column,calibration_r2_source_column
Diagnostics,r2_ladder_summary,R2 ladder: training fit vs calibration vs forecast R2,Heavy RUC volume,Heavy RUC volume,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,R2 ladder summary,0.49802759183066714,0.498,training_fit_r2;calibration_r2;forecast_r2,scorecard_predictions.parquet;diagnostic_tests.parquet;reproducibility component_predictions.parquet,current_grid_operational_pooled,Operational pooled MAPE,"Training-fit, calibration and forecast R2 are reported as separate governance ladder measures.","Training-fit R2 is computed from fitted rows inside the rolling training windows. It is not an out-of-sample forecast metric. Training-fit R2 is not comparable to forecast R2. High paper-style R2 usually measures in-sample fit, while forecast R2 measures out-of-sample explanatory power after final model composition.",,,,,,,,weighted_ensemble_final,,,,,,,,,,,,,,,,,,True,,,,,,,r2_ladder,mixed_training_calibration_forecast_governance_ladder,0.49802759183066714,0.5208752532056393,0.9706829508720435,,438,,,,,Training-fit R2 is available; forecast R2 0.498 and calibration R2 0.521 remain out-of-sample measures.,available,available,,,,,,,final_pred,,calibration_r2
Diagnostics,r2_ladder_summary,R2 ladder: training fit vs calibration vs forecast R2,Heavy RUC volume,Heavy RUC volume,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,R2 ladder summary,0.476809258835461,0.477,training_fit_r2;calibration_r2;forecast_r2,scorecard_predictions.parquet;diagnostic_tests.parquet;reproducibility component_predictions.parquet,schiff_paper_horizon_mean,Paper-style horizon MAPE,"Training-fit, calibration and forecast R2 are reported as separate governance ladder measures.","Training-fit R2 is computed from fitted rows inside the rolling training windows. It is not an out-of-sample forecast metric. Training-fit R2 is not comparable to forecast R2. High paper-style R2 usually measures in-sample fit, while forecast R2 measures out-of-sample explanatory power after final model composition.",,,,,,,,weighted_ensemble_final,,,,,,,,,,,,,,,,,,True,,,,,,,r2_ladder,mixed_training_calibration_forecast_governance_ladder,0.476809258835461,0.7095109579067214,0.9706829508720435,,126,,,,,Training-fit R2 is available; forecast R2 0.477 and calibration R2 0.710 remain out-of-sample measures.,available,available,,,,,,,final_pred,,calibration_r2
Diagnostics,r2_ladder_summary,R2 ladder: training fit vs calibration vs forecast R2,Light RUC volume,Light RUC volume,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,R2 ladder summary,0.1735113026803592,0.174,training_fit_r2;calibration_r2;forecast_r2,scorecard_predictions.parquet;diagnostic_tests.parquet;reproducibility component_predictions.parquet,current_grid_operational_pooled,Operational pooled MAPE,"Training-fit, calibration and forecast R2 are reported as separate governance ladder measures.","Training-fit R2 is computed from fitted rows inside the rolling training windows. It is not an out-of-sample forecast metric. Training-fit R2 is not comparable to forecast R2. High paper-style R2 usually measures in-sample fit, while forecast R2 measures out-of-sample explanatory power after final model composition.",,,,,,,,post_gbm_final,,,,,,,,,,,,,,,,,,True,,,,,,,r2_ladder,mixed_training_calibration_forecast_governance_ladder,0.1735113026803592,0.23924967124219065,0.9886057393088404,,390,,,,,Training-fit R2 is available; forecast R2 0.174 and calibration R2 0.239 remain out-of-sample measures.,available,available,,,,,,,final_pred,,calibration_r2
Diagnostics,r2_ladder_summary,R2 ladder: training fit vs calibration vs forecast R2,Light RUC volume,Light RUC volume,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,R2 ladder summary,0.6059284817294153,0.606,training_fit_r2;calibration_r2;forecast_r2,scorecard_predictions.parquet;diagnostic_tests.parquet;reproducibility component_predictions.parquet,schiff_paper_horizon_mean,Paper-style horizon MAPE,"Training-fit, calibration and forecast R2 are reported as separate governance ladder measures.","Training-fit R2 is computed from fitted rows inside the rolling training windows. It is not an out-of-sample forecast metric. Training-fit R2 is not comparable to forecast R2. High paper-style R2 usually measures in-sample fit, while forecast R2 measures out-of-sample explanatory power after final model composition.",,,,,,,,post_gbm_final,,,,,,,,,,,,,,,,,,True,,,,,,,r2_ladder,mixed_training_calibration_forecast_governance_ladder,0.6059284817294153,0.3511879938228587,0.9949836979020305,,126,,,,,Training-fit R2 is available; forecast R2 0.606 and calibration R2 0.351 remain out-of-sample measures.,available,available,,,,,,,final_pred,,calibration_r2
Diagnostics,r2_ladder_summary,R2 ladder: training fit vs calibration vs forecast R2,PED VKT per capita,PED VKT per capita,PED__VNEXT_SOLVED_CONVEX_TOP2,,R2 ladder summary,0.48639656257715147,0.486,training_fit_r2;calibration_r2;forecast_r2,scorecard_predictions.parquet;diagnostic_tests.parquet;reproducibility component_predictions.parquet,current_grid_operational_pooled,Operational pooled MAPE,"Training-fit, calibration and forecast R2 are reported as separate governance ladder measures.","Training-fit R2 is computed from fitted rows inside the rolling training windows. It is not an out-of-sample forecast metric. Training-fit R2 is not comparable to forecast R2. High paper-style R2 usually measures in-sample fit, while forecast R2 measures out-of-sample explanatory power after final model composition.",,,,,,,,weighted_ensemble_final,,,,,,,,,,,,,,,,,,True,,,,,,,r2_ladder,mixed_training_calibration_forecast_governance_ladder,0.48639656257715147,0.5591936636031877,0.9884172947016628,,606,,,,,Training-fit R2 is available; forecast R2 0.486 and calibration R2 0.559 remain out-of-sample measures.,available,available,,,,,not_available,not_available,final_pred,,calibration_r2
Diagnostics,r2_ladder_summary,R2 ladder: training fit vs calibration vs forecast R2,PED VKT per capita,PED VKT per capita,PED__VNEXT_SOLVED_CONVEX_TOP2,,R2 ladder summary,0.5458477692850572,0.546,training_fit_r2;calibration_r2;forecast_r2,scorecard_predictions.parquet;diagnostic_tests.parquet;reproducibility component_predictions.parquet,schiff_paper_horizon_mean,Paper-style horizon MAPE,"Training-fit, calibration and forecast R2 are reported as separate governance ladder measures.","Training-fit R2 is computed from fitted rows inside the rolling training windows. It is not an out-of-sample forecast metric. Training-fit R2 is not comparable to forecast R2. High paper-style R2 usually measures in-sample fit, while forecast R2 measures out-of-sample explanatory power after final model composition.",,,,,,,,weighted_ensemble_final,,,,,,,,,,,,,,,,,,True,,,,,,,r2_ladder,mixed_training_calibration_forecast_governance_ladder,0.5458477692850572,0.9230110422702978,0.9884172947016628,,126,,,,,Training-fit R2 is available; forecast R2 0.546 and calibration R2 0.923 remain out-of-sample measures.,available,available,,,,,not_available,not_available,final_pred,,calibration_r2
