page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation
Schiff Benchmark,schiff_paired_or_fullsample_gain,3. Full-sample Gain vs Schiff,PED,PED VKT per capita,,,Full-sample quarterly gain,0.6088726489625693,+0.61 pp,quarterly_gain_pp,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Full-sample Schiff MAPE minus current finalist MAPE. This is not paired common-grid gain.,,,,,,,,,,,,,,,,,,,,,,,,,606,2.473244583116969,3.08211723207954,0.6088726489625707,63.20132013201321,
Schiff Benchmark,schiff_paired_or_fullsample_gain,3. Full-sample Gain vs Schiff,PED,PED VKT per capita,,,Full-sample annual gain,0.5801330120335826,+0.58 pp,annual_gain_pp,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Full-sample Schiff MAPE minus current finalist MAPE. This is not paired common-grid gain.,,,,,,,,,,,,,,,,,,,,,,,,,606,2.473244583116969,3.08211723207954,0.6088726489625707,63.20132013201321,
Schiff Benchmark,schiff_paired_or_fullsample_gain,3. Full-sample Gain vs Schiff,HEAVY_RUC,Heavy RUC volume,,,Full-sample quarterly gain,7.998275895255853,+8.00 pp,quarterly_gain_pp,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Full-sample Schiff MAPE minus current finalist MAPE. This is not paired common-grid gain.,,,,,,,,,,,,,,,,,,,,,,,,,438,3.4843675656819766,11.482643460937828,7.998275895255851,64.15525114155251,
Schiff Benchmark,schiff_paired_or_fullsample_gain,3. Full-sample Gain vs Schiff,HEAVY_RUC,Heavy RUC volume,,,Full-sample annual gain,8.697823365793825,+8.70 pp,annual_gain_pp,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Full-sample Schiff MAPE minus current finalist MAPE. This is not paired common-grid gain.,,,,,,,,,,,,,,,,,,,,,,,,,438,3.4843675656819766,11.482643460937828,7.998275895255851,64.15525114155251,
Schiff Benchmark,schiff_paired_or_fullsample_gain,3. Full-sample Gain vs Schiff,LIGHT_RUC,Light RUC volume,,,Full-sample quarterly gain,2.3992409618769646,+2.40 pp,quarterly_gain_pp,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Full-sample Schiff MAPE minus current finalist MAPE. This is not paired common-grid gain.,,,,,,,,,,,,,,,,,,,,,,,,,360,12.705906188639862,11.546786315968832,-1.1591198726710292,50.55555555555556,
Schiff Benchmark,schiff_paired_or_fullsample_gain,3. Full-sample Gain vs Schiff,LIGHT_RUC,Light RUC volume,,,Full-sample annual gain,1.8441843789639858,+1.84 pp,annual_gain_pp,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Full-sample Schiff MAPE minus current finalist MAPE. This is not paired common-grid gain.,,,,,,,,,,,,,,,,,,,,,,,,,360,12.705906188639862,11.546786315968832,-1.1591198726710292,50.55555555555556,
