stream,stream_label,scenario,model,model_short,model_class,score_basis,eval_grid,origin,origin_key,target_period,target_key,target_year,target_quarter,horizon,actual,pred,error_pct,abs_error_pct,valid_for_mape,horizon_bucket,source_dataset,ape
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2017Q1,8069,2017,1,1,1698.630785625042,1718.0972947331095,1.1460117921331756,1.1460117921331756,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2017Q2,8070,2017,2,2,1698.9649958845876,1715.7722345722636,0.9892633884976064,0.9892633884976064,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2017Q3,8071,2017,3,3,1705.0527201927173,1715.8460830737856,0.6330222375674337,0.6330222375674337,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2017Q4,8072,2017,4,4,1723.526899255977,1712.917846892376,-0.6155431846280309,0.6155431846280309,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q1,8073,2018,1,5,1694.34770814253,1706.2484916678432,0.7023814219549758,0.7023814219549758,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q2,8074,2018,2,6,1688.703955990905,1697.6621235776483,0.5304759046109384,0.5304759046109384,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q3,8075,2018,3,7,1690.809020794082,1690.809020794082,0.0,0.0,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q4,8076,2018,4,8,1702.5580537077526,1694.3585020370188,-0.4816018844630436,0.4816018844630436,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q1,8077,2019,1,9,1664.9907275407782,1696.4493701091762,1.8894184843217163,1.8894184843217163,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q2,8078,2019,2,10,1644.7482969301277,1684.3585896413997,2.408289024235708,2.408289024235708,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q3,8079,2019,3,11,1616.271849022156,1686.522232409956,4.3464460158915355,4.3464460158915355,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q4,8080,2019,4,12,1578.7822651969495,1689.0513626756815,6.984439837558989,6.984439837558989,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2017Q2,8070,2017,2,1,1698.9649958845876,1693.749747203305,-0.3069662231956145,0.3069662231956145,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2017Q3,8071,2017,3,2,1705.0527201927173,1699.6547267168812,-0.31658806862147665,0.31658806862147665,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2017Q4,8072,2017,4,3,1723.526899255977,1702.8210403889016,-1.2013655763663385,1.2013655763663385,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q1,8073,2018,1,4,1694.34770814253,1692.6475338212088,-0.10034388532830804,0.10034388532830804,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q2,8074,2018,2,5,1688.703955990905,1682.310201801926,-0.37861900934714704,0.37861900934714704,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q3,8075,2018,3,6,1690.809020794082,1675.8727012402276,-0.8833830060144616,0.8833830060144616,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q4,8076,2018,4,7,1702.5580537077526,1682.0413886378176,-1.2050493682288699,1.2050493682288699,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q1,8077,2019,1,8,1664.9907275407782,1685.1108813833175,1.2084243779697923,1.2084243779697923,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q2,8078,2019,2,9,1644.7482969301277,1671.2374780688797,1.6105309966390127,1.6105309966390127,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q3,8079,2019,3,10,1616.271849022156,1666.187492910743,3.0883198218657344,3.0883198218657344,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q4,8080,2019,4,11,1578.7822651969495,1668.280283667569,5.668800596734264,5.668800596734264,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2017Q3,8071,2017,3,1,1705.0527201927173,1701.8945743495383,-0.1852227679401047,0.1852227679401047,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2017Q4,8072,2017,4,2,1723.526899255977,1705.2707534652914,-1.0592318459646077,1.0592318459646077,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q1,8073,2018,1,3,1694.34770814253,1696.7510291969566,0.14184343879811667,0.14184343879811667,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q2,8074,2018,2,4,1688.703955990905,1689.2665021845423,0.03331230389090619,0.03331230389090619,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q3,8075,2018,3,5,1690.809020794082,1682.0681511775667,-0.5169637439247968,0.5169637439247968,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q4,8076,2018,4,6,1702.5580537077526,1681.1560384263414,-1.2570505443149425,1.2570505443149425,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q1,8077,2019,1,7,1664.9907275407782,1687.031304407481,1.3237657424829739,1.3237657424829739,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q2,8078,2019,2,8,1644.7482969301277,1672.2776121340098,1.67377070736384,1.67377070736384,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q3,8079,2019,3,9,1616.271849022156,1673.535317383545,3.5429354533417965,3.5429354533417965,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q4,8080,2019,4,10,1578.7822651969495,1669.0821385036554,5.719590047171018,5.719590047171018,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2017Q4,8072,2017,4,1,1723.526899255977,1706.4967576004235,-0.9880983965440392,0.9880983965440392,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q1,8073,2018,1,2,1694.34770814253,1697.4826583515962,0.18502401803363516,0.18502401803363516,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q2,8074,2018,2,3,1688.703955990905,1686.700015513099,-0.11866736444221487,0.11866736444221487,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q3,8075,2018,3,4,1690.809020794082,1681.6750424845484,-0.5402134834390636,0.5402134834390636,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q4,8076,2018,4,5,1702.5580537077526,1684.3689146263528,-1.0683417838110352,1.0683417838110352,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q1,8077,2019,1,6,1664.9907275407782,1689.3235940591517,1.4614415633601523,1.4614415633601523,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q2,8078,2019,2,7,1644.7482969301277,1675.2045498259065,1.8517272796466457,1.8517272796466457,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q3,8079,2019,3,8,1616.271849022156,1677.132818024856,3.7655156240901557,3.7655156240901557,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q4,8080,2019,4,9,1578.7822651969495,1672.5887133489591,5.941696345335336,5.941696345335336,True,9-12 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q1,8073,2018,1,1,1694.34770814253,1699.477207340851,0.3027418264663183,0.3027418264663183,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q2,8074,2018,2,2,1688.703955990905,1685.8013202243824,-0.17188541284723213,0.17188541284723213,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q3,8075,2018,3,3,1690.809020794082,1680.5748245920606,-0.6052839839484025,0.6052839839484025,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q4,8076,2018,4,4,1702.5580537077526,1689.7490676223786,-0.7523376989982353,0.7523376989982353,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q1,8077,2019,1,5,1664.9907275407782,1692.1125181584175,1.6289454451015921,1.6289454451015921,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q2,8078,2019,2,6,1644.7482969301277,1677.2512587621184,1.9761663163084857,1.9761663163084857,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q3,8079,2019,3,7,1616.271849022156,1673.05585077663,3.5132704803853603,3.5132704803853603,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q4,8080,2019,4,8,1578.7822651969495,1677.9089193729774,6.278677963465849,6.278677963465849,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2018Q2,8074,2018,2,1,1688.703955990905,1681.7127466405486,-0.4139985179494605,0.4139985179494605,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2018Q3,8075,2018,3,2,1690.809020794082,1678.619493244923,-0.7209287033158998,0.7209287033158998,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2018Q4,8076,2018,4,3,1702.5580537077526,1692.1149071428758,-0.6133797635936211,0.6133797635936211,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q1,8077,2019,1,4,1664.9907275407782,1692.5246136110195,1.653696060572626,1.653696060572626,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q2,8078,2019,2,5,1644.7482969301277,1674.380595281398,1.8016311922364074,1.8016311922364074,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q3,8079,2019,3,6,1616.271849022156,1670.1763142068105,3.3351113067561466,3.3351113067561466,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q4,8080,2019,4,7,1578.7822651969495,1683.975053191053,6.662906615623833,6.662906615623833,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2018Q3,8075,2018,3,1,1690.809020794082,1679.444343832429,-0.6721443298377735,0.6721443298377735,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2018Q4,8076,2018,4,2,1702.5580537077526,1695.1200770144685,-0.43687066511981876,0.43687066511981876,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q1,8077,2019,1,3,1664.9907275407782,1698.685371035755,2.023713582161773,2.023713582161773,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q2,8078,2019,2,4,1644.7482969301277,1683.1256724082748,2.333328178529036,2.333328178529036,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q3,8079,2019,3,5,1616.271849022156,1672.0313178233405,3.4498818274239578,3.4498818274239578,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q4,8080,2019,4,6,1578.7822651969495,1680.391450110311,6.435921352377622,6.435921352377622,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2018Q4,8076,2018,4,1,1702.5580537077526,1699.9108851151832,-0.15548184021123582,0.15548184021123582,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q1,8077,2019,1,2,1664.9907275407782,1697.606870605325,1.9589384207995826,1.9589384207995826,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q2,8078,2019,2,3,1644.7482969301277,1685.867213136347,2.500012693915925,2.500012693915925,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q3,8079,2019,3,4,1616.271849022156,1686.371991079413,4.337150467581774,4.337150467581774,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q4,8080,2019,4,5,1578.7822651969495,1688.3604893584247,6.940679951697175,6.940679951697175,True,5-8 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
PED,PED VKT per capita,Finalist,PED__RESCUE_static_annual_weighted_top12_capnone,PED  RESCUE static annual weighted top12 capnone,Current finalist,schiff_paper_horizon_mean,schiff_paper_grid,2018Q4,8076,2019Q1,8077,2019,1,1,1664.9907275407782,1697.3673014269684,1.9445498014280878,1.9445498014280878,True,1-4 qtrs,dual_scorecard_audit_pack/finalist_paper_grid_prediction_rows.csv,
