baseline_source,scenario_name,scenario_role,time_grain,series_id,period,fed_path,row_type,trace_name,value,source_path,period_fy
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2029,MBU26,official_comparator,MBU26 official,2502.17964433063,,
incumbent_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist Base case,2638.996121219678,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist High population/comparison,2683.182140681946,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2030,MBU26,official_comparator,MBU26 official,3074.13637597232,,
incumbent_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist Base case,3337.1581463926477,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist High population/comparison,3411.1071741336104,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2031,MBU26,official_comparator,MBU26 official,3699.27203826942,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2032,MBU26,official_comparator,MBU26 official,4398.02707007662,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2033,MBU26,official_comparator,MBU26 official,5198.25079890367,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2034,MBU26,official_comparator,MBU26 official,6169.96962436653,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2035,MBU26,official_comparator,MBU26 official,7342.70646637953,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2036,MBU26,official_comparator,MBU26 official,8722.42544877532,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2037,MBU26,official_comparator,MBU26 official,10347.7667235734,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2038,MBU26,official_comparator,MBU26 official,12209.6897667792,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2039,MBU26,official_comparator,MBU26 official,14357.6989741182,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2040,MBU26,official_comparator,MBU26 official,16789.7058132265,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2041,MBU26,official_comparator,MBU26 official,19398.2307000633,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2042,MBU26,official_comparator,MBU26 official,22141.1732104773,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2043,MBU26,official_comparator,MBU26 official,24856.2856440604,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2044,MBU26,official_comparator,MBU26 official,27364.0603386263,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2045,MBU26,official_comparator,MBU26 official,29735.4698936684,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2046,MBU26,official_comparator,MBU26 official,32156.3592151348,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2047,MBU26,official_comparator,MBU26 official,34537.073453697,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2048,MBU26,official_comparator,MBU26 official,36975.108256259,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2049,MBU26,official_comparator,MBU26 official,39221.4923959718,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2050,MBU26,official_comparator,MBU26 official,41168.8006989255,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2051,MBU26,official_comparator,MBU26 official,43031.5853713679,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2052,MBU26,official_comparator,MBU26 official,44609.5202451729,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2053,MBU26,official_comparator,MBU26 official,46073.9897836358,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2054,MBU26,official_comparator,MBU26 official,47383.266321173,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2055,MBU26,official_comparator,MBU26 official,48685.1167264313,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2001,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2002,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2003,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2004,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2005,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2006,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2007,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2008,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2009,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2010,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2011,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2012,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2013,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2014,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2015,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2016,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2017,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2018,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2019,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2020,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2021,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2022,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2023,,historical_actual,Actual,0.0,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2024,,historical_actual,Actual,194.94237,,
incumbent_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2025,,historical_actual,Actual,435.117435,,
incumbent_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist Base case,435.117435,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist High population/comparison,435.117435,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2026,MBU26,official_comparator,MBU26 official,633.39411052937,,
incumbent_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist Base case,648.6011270216075,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist High population/comparison,649.0281881522841,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2027,MBU26,official_comparator,MBU26 official,866.45343854562,,
incumbent_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist Base case,844.0725878349956,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist High population/comparison,849.1520171718391,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2028,MBU26,official_comparator,MBU26 official,1114.1399728797,,
incumbent_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist Base case,1126.276905928986,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist High population/comparison,1139.0711927565417,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2029,MBU26,official_comparator,MBU26 official,1394.20153006706,,
incumbent_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist Base case,1463.9944430780354,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist High population/comparison,1488.5068273268612,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2030,MBU26,official_comparator,MBU26 official,1688.91801832143,,
incumbent_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist Base case,1824.2490733831303,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist High population/comparison,1864.6731226538723,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2031,MBU26,official_comparator,MBU26 official,1982.30123651121,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2032,MBU26,official_comparator,MBU26 official,2294.23844446945,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2033,MBU26,official_comparator,MBU26 official,2610.75237942357,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2034,MBU26,official_comparator,MBU26 official,2923.8213822621,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2035,MBU26,official_comparator,MBU26 official,3221.10020837769,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2036,MBU26,official_comparator,MBU26 official,3458.9885477007,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2037,MBU26,official_comparator,MBU26 official,3633.92319725474,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2038,MBU26,official_comparator,MBU26 official,3757.99931032245,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2039,MBU26,official_comparator,MBU26 official,3866.75405461716,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2040,MBU26,official_comparator,MBU26 official,3908.902347702,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2041,MBU26,official_comparator,MBU26 official,3858.403321145,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2042,MBU26,official_comparator,MBU26 official,3783.3597190837,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2043,MBU26,official_comparator,MBU26 official,3690.86051347766,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2044,MBU26,official_comparator,MBU26 official,3587.84262570015,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2045,MBU26,official_comparator,MBU26 official,3475.40875423459,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2046,MBU26,official_comparator,MBU26 official,3358.80797409963,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2047,MBU26,official_comparator,MBU26 official,3243.22777483264,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2048,MBU26,official_comparator,MBU26 official,3136.52315345323,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2049,MBU26,official_comparator,MBU26 official,3026.86315331079,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2050,MBU26,official_comparator,MBU26 official,2910.04326079893,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2051,MBU26,official_comparator,MBU26 official,2797.9081138829,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2052,MBU26,official_comparator,MBU26 official,2687.73428111225,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2053,MBU26,official_comparator,MBU26 official,2584.49395972113,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2054,MBU26,official_comparator,MBU26 official,2491.90996327658,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2055,MBU26,official_comparator,MBU26 official,2396.34173142997,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2001,,historical_actual,Actual,2701.102035,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2002,,historical_actual,Actual,2831.679336,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2003,,historical_actual,Actual,2962.998821,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2004,,historical_actual,Actual,3132.219685,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2005,,historical_actual,Actual,3250.535392,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2006,,historical_actual,Actual,3241.042596,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2007,,historical_actual,Actual,3377.164127,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2008,,historical_actual,Actual,3397.553935,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2009,,historical_actual,Actual,3226.564126,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2010,,historical_actual,Actual,3220.971628,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2011,,historical_actual,Actual,3388.443183,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2012,,historical_actual,Actual,3430.029183,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2013,,historical_actual,Actual,3552.310017,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2014,,historical_actual,Actual,3646.506756,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2015,,historical_actual,Actual,3698.793648,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2016,,historical_actual,Actual,3716.710068,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2017,,historical_actual,Actual,3842.683587,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2018,,historical_actual,Actual,4022.092402,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2019,,historical_actual,Actual,4071.164816,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2020,,historical_actual,Actual,3867.517432,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2021,,historical_actual,Actual,4141.235503,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2022,,historical_actual,Actual,4170.928916,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2023,,historical_actual,Actual,4152.746925,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2024,,historical_actual,Actual,3903.861766,,
incumbent_chart_rows,actual,actual,june_year,heavy_ruc_net_km,FY2025,,historical_actual,Actual,3981.873439,,
incumbent_chart_rows,current_basecase,basecase,june_year,heavy_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist Base case,3981.873439,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,heavy_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist High population/comparison,3981.873439,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2026,MBU26,official_comparator,MBU26 official,4106.65708028096,,
incumbent_chart_rows,current_basecase,basecase,june_year,heavy_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist Base case,4064.8582976485013,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,heavy_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist High population/comparison,4066.201179575919,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2027,MBU26,official_comparator,MBU26 official,4256.14265648045,,
incumbent_chart_rows,current_basecase,basecase,june_year,heavy_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist Base case,4102.648453941279,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,heavy_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist High population/comparison,4110.916527916741,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2028,MBU26,official_comparator,MBU26 official,4323.42005434382,,
incumbent_chart_rows,current_basecase,basecase,june_year,heavy_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist Base case,4134.717390885671,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,heavy_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist High population/comparison,4142.5615822042155,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2029,MBU26,official_comparator,MBU26 official,4400.67521803142,,
incumbent_chart_rows,current_basecase,basecase,june_year,heavy_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist Base case,4171.7848863087565,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,heavy_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist High population/comparison,4176.882628191386,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2030,MBU26,official_comparator,MBU26 official,4474.70373343995,,
incumbent_chart_rows,current_basecase,basecase,june_year,heavy_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist Base case,4205.391223564057,,
incumbent_chart_rows,current_comparison_1,comparison,june_year,heavy_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist High population/comparison,4210.847871284816,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2031,MBU26,official_comparator,MBU26 official,4480.75847180609,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2032,MBU26,official_comparator,MBU26 official,4481.82351757535,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2033,MBU26,official_comparator,MBU26 official,4477.84081853272,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2034,MBU26,official_comparator,MBU26 official,4460.31078292367,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2035,MBU26,official_comparator,MBU26 official,4431.30364981007,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2036,MBU26,official_comparator,MBU26 official,4400.9835987388,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2037,MBU26,official_comparator,MBU26 official,4367.44621705844,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2038,MBU26,official_comparator,MBU26 official,4331.55267198913,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2039,MBU26,official_comparator,MBU26 official,4292.15867722638,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2040,MBU26,official_comparator,MBU26 official,4250.07277106412,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2041,MBU26,official_comparator,MBU26 official,4206.39611056122,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2042,MBU26,official_comparator,MBU26 official,4162.09923825426,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2043,MBU26,official_comparator,MBU26 official,4113.76682105405,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2044,MBU26,official_comparator,MBU26 official,4063.0592295997,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2045,MBU26,official_comparator,MBU26 official,4010.29936334635,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2046,MBU26,official_comparator,MBU26 official,3952.67191395642,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2047,MBU26,official_comparator,MBU26 official,3891.70531183723,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2048,MBU26,official_comparator,MBU26 official,3827.51178120883,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2049,MBU26,official_comparator,MBU26 official,3760.09862845001,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2050,MBU26,official_comparator,MBU26 official,3691.79950549205,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2051,MBU26,official_comparator,MBU26 official,3621.57503281081,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2052,MBU26,official_comparator,MBU26 official,3547.96452736129,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2053,MBU26,official_comparator,MBU26 official,3472.23310377937,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2054,MBU26,official_comparator,MBU26 official,3396.62635648456,,
incumbent_chart_rows,mbu26_official,official_comparator,june_year,heavy_ruc_net_km,FY2055,MBU26,official_comparator,MBU26 official,3312.20489221821,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2009Q3,Current planned path,historical_actual,Actual,779203143.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2009Q4,Current planned path,historical_actual,Actual,827823758.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2010Q1,Current planned path,historical_actual,Actual,825689069.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2010Q2,Current planned path,historical_actual,Actual,788255658.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2010Q3,Current planned path,historical_actual,Actual,804586320.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2010Q4,Current planned path,historical_actual,Actual,894140775.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2011Q1,Current planned path,historical_actual,Actual,865664139.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2011Q2,Current planned path,historical_actual,Actual,824051949.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2011Q3,Current planned path,historical_actual,Actual,822635047.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2011Q4,Current planned path,historical_actual,Actual,895030317.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2012Q1,Current planned path,historical_actual,Actual,876306571.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2012Q2,Current planned path,historical_actual,Actual,836057248.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2012Q3,Current planned path,historical_actual,Actual,919257321.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2012Q4,Current planned path,historical_actual,Actual,913751876.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2013Q1,Current planned path,historical_actual,Actual,866434532.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2013Q2,Current planned path,historical_actual,Actual,852866288.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2013Q3,Current planned path,historical_actual,Actual,887793202.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2013Q4,Current planned path,historical_actual,Actual,948741075.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2014Q1,Current planned path,historical_actual,Actual,921251411.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2014Q2,Current planned path,historical_actual,Actual,888721068.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2014Q3,Current planned path,historical_actual,Actual,938396028.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2014Q4,Current planned path,historical_actual,Actual,959954697.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2015Q1,Current planned path,historical_actual,Actual,929371695.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2015Q2,Current planned path,historical_actual,Actual,871071228.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2015Q3,Current planned path,historical_actual,Actual,941192499.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2015Q4,Current planned path,historical_actual,Actual,952243538.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2016Q1,Current planned path,historical_actual,Actual,920125016.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2016Q2,Current planned path,historical_actual,Actual,903149015.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2016Q3,Current planned path,historical_actual,Actual,917814423.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2016Q4,Current planned path,historical_actual,Actual,977369221.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2017Q1,Current planned path,historical_actual,Actual,987496699.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2017Q2,Current planned path,historical_actual,Actual,960003244.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2017Q3,Current planned path,historical_actual,Actual,975147170.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2017Q4,Current planned path,historical_actual,Actual,1057176543.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2018Q1,Current planned path,historical_actual,Actual,1005850627.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2018Q2,Current planned path,historical_actual,Actual,983918062.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2018Q3,Current planned path,historical_actual,Actual,987441652.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2018Q4,Current planned path,historical_actual,Actual,1082003936.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2019Q1,Current planned path,historical_actual,Actual,1015128136.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2019Q2,Current planned path,historical_actual,Actual,986591092.0,,
incumbent_chart_rows,historical_actual,,quarterly,heavy_ruc_net_km,2019Q3,Current planned path,historical_actual,Actual,1005832806.0,,
