scenario_name,scenario_role,source_path,fy,series_id,value,unit,formula,forecast_segment,value_status,decision_facing
current_basecase,basecase,Current finalist Base case,2033,light_ruc_net_km,13525.177472846086,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2033,light_bev_ruc_net_km,5648.8408958640175,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2033,phev_ruc_net_km,2819.834724976253,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2033,current_light_ruc_conventional_modelled_km,13525.177472846086,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2033,heavy_bev_ruc_net_km,151.986120839442,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2033,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,ped_vkt_per_capita,6072.948011927281,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,light_petrol_vkt,34484.82936216152,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,ped_volume,2899.842597556754,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,heavy_ruc_net_km,4330.449531757859,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,light_ruc_net_km,13237.583216969853,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,light_bev_ruc_net_km,6700.546142023555,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,phev_ruc_net_km,3156.371640619031,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,current_light_ruc_conventional_modelled_km,13237.583216969853,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,heavy_bev_ruc_net_km,178.04024478685,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2034,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,ped_vkt_per_capita,6055.779111710105,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,light_petrol_vkt,34610.85270077571,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,ped_volume,2880.2882737226873,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,heavy_ruc_net_km,4358.359659743342,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,light_ruc_net_km,12912.571195009017,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,light_bev_ruc_net_km,7966.403240258576,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,phev_ruc_net_km,3471.8704047560514,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,current_light_ruc_conventional_modelled_km,12912.571195009017,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,heavy_bev_ruc_net_km,205.343859461655,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2035,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,ped_vkt_per_capita,6038.17436125261,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,light_petrol_vkt,34734.550605130644,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,ped_volume,2860.324061439724,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,heavy_ruc_net_km,4383.287429204114,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,light_ruc_net_km,12552.122907498964,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,light_bev_ruc_net_km,9460.49238066271,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,phev_ruc_net_km,3729.520655520703,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,current_light_ruc_conventional_modelled_km,12552.122907498964,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,heavy_bev_ruc_net_km,235.604382962282,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2036,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,ped_vkt_per_capita,6020.107647034416,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,light_petrol_vkt,34855.72056213106,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,ped_volume,2839.940827590954,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,heavy_ruc_net_km,4406.816970445276,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,light_ruc_net_km,12146.54359530915,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,light_bev_ruc_net_km,11212.420722093915,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,phev_ruc_net_km,3921.0681928251406,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,current_light_ruc_conventional_modelled_km,12146.54359530915,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,heavy_bev_ruc_net_km,268.170316374363,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2037,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,ped_vkt_per_capita,6002.086926143315,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,light_petrol_vkt,34977.26685985149,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,ped_volume,2819.379388996482,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,heavy_ruc_net_km,4431.545497042672,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,light_ruc_net_km,11684.693617102424,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,light_bev_ruc_net_km,13229.119505540864,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,phev_ruc_net_km,4061.1951029100005,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,current_light_ruc_conventional_modelled_km,11684.693617102424,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,heavy_bev_ruc_net_km,303.047625648449,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2038,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,ped_vkt_per_capita,5984.160351818519,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,light_petrol_vkt,35099.47281712303,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,ped_volume,2798.658544974989,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,heavy_ruc_net_km,4456.807344134446,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,light_ruc_net_km,11178.367305618745,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,light_bev_ruc_net_km,15546.413601962127,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,phev_ruc_net_km,4172.0982884819505,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,current_light_ruc_conventional_modelled_km,11178.367305618745,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,heavy_bev_ruc_net_km,340.179175199459,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2039,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,ped_vkt_per_capita,5966.328426179405,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,light_petrol_vkt,35222.348422918076,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,ped_volume,2777.7748889102822,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,heavy_ruc_net_km,4482.507180988519,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,light_ruc_net_km,10641.233920367154,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,light_bev_ruc_net_km,18159.061349485328,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,phev_ruc_net_km,4215.639650276694,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,current_light_ruc_conventional_modelled_km,10641.233920367154,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,heavy_bev_ruc_net_km,378.858667428341,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2040,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,ped_vkt_per_capita,5948.59206638935,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,light_petrol_vkt,35339.338408491414,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,ped_volume,2756.2289863992146,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,heavy_ruc_net_km,4508.10719717719,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,light_ruc_net_km,10111.285751276555,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,light_bev_ruc_net_km,20962.884157292618,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,phev_ruc_net_km,4170.422080933922,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,current_light_ruc_conventional_modelled_km,10111.285751276555,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,heavy_bev_ruc_net_km,419.191239873399,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2041,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,ped_vkt_per_capita,5930.9545262788215,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,light_petrol_vkt,35430.543969778795,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,ped_volume,2732.49375145771,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,heavy_ruc_net_km,4532.805090841068,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,light_ruc_net_km,9611.762640128363,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,light_bev_ruc_net_km,23832.230018701586,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,phev_ruc_net_km,4081.2869337708557,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,current_light_ruc_conventional_modelled_km,9611.762640128363,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,heavy_bev_ruc_net_km,473.099677684064,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2042,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,ped_vkt_per_capita,5913.410695618122,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,light_petrol_vkt,35520.03175142598,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,ped_volume,2708.4505267164927,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,heavy_ruc_net_km,4558.856019389018,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,light_ruc_net_km,9132.405085672706,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,light_bev_ruc_net_km,26639.066223302434,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,phev_ruc_net_km,3972.095244110258,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,current_light_ruc_conventional_modelled_km,9132.405085672706,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,heavy_bev_ruc_net_km,532.22886177439,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2043,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,ped_vkt_per_capita,5895.959663872156,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,light_petrol_vkt,35609.99260404987,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,ped_volume,2684.281333829904,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,heavy_ruc_net_km,4585.482987228015,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,light_ruc_net_km,8671.836942368514,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,light_bev_ruc_net_km,29239.484533814353,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,phev_ruc_net_km,3851.0778956766544,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,current_light_ruc_conventional_modelled_km,8671.836942368514,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,heavy_bev_ruc_net_km,597.841435231306,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2044,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,ped_vkt_per_capita,5882.29328706435,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,light_petrol_vkt,35722.88617820048,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,ped_volume,2661.6605141764753,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,heavy_ruc_net_km,4612.571051808469,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,light_ruc_net_km,8238.50872385256,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,light_bev_ruc_net_km,31688.049353853752,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,phev_ruc_net_km,3722.0952651595435,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,current_light_ruc_conventional_modelled_km,8238.50872385256,million km,conventional class of the structural pool,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,heavy_bev_ruc_net_km,669.871523096138,million km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2045,tuc_gtk,8179315222.66,million tonne-km,carried from MBU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2046,ped_vkt_per_capita,5868.752653606149,km/person,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2046,light_petrol_vkt,35836.64314021808,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2046,ped_volume,2638.905016123931,million litres,extrapolated petrol VKT * MBU26 litres intensity / 100,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2046,heavy_ruc_net_km,4640.124917236298,million km,FY2030 Heavy anchor * raw long-horizon growth,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2046,light_ruc_net_km,7823.61746025536,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2046,light_bev_ruc_net_km,34132.345577185486,million km,structural pool * exact VFM Light BEV share,post_model_extrapolation,post_model_extrapolation,True
current_basecase,basecase,Current finalist Base case,2046,phev_ruc_net_km,3589.234865976725,million km,structural pool * exact VFM PHEV share,post_model_extrapolation,post_model_extrapolation,True
