series_id,trace_name,scenario_name,period,value_before,value_after,absolute_movement,relative_movement
light_ruc_net_revenue,Actual,actual,2011Q4,84.16021223678263,84.16011965086926,9.258591336447353e-05,1.1001150175808183e-06
light_ruc_net_revenue,MBU26 official,mbu26_official,2035Q4,366.7084352236711,366.7080335878979,0.0004016357731870812,1.0952455264414807e-06
light_ruc_net_revenue,Actual,actual,2010Q1,73.13500000336639,73.134919944439,8.005892738083276e-05,1.0946732395863493e-06
phev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2036Q2,993.1181799646979,993.117092894598,0.0010870700998566463,1.0946029604405067e-06
light_ruc_net_km,Current finalist Base case,current_basecase,2045Q2,1983.3501873801845,1983.348018482697,0.0021688974875360145,1.0935524655890043e-06
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2030Q4,1112.148933491574,1112.150149541586,0.001216050011862535,1.0934237090393685e-06
light_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2043Q3,2059.7811719319575,2059.783424042042,0.00225211008455517,1.093373468620853e-06
light_ruc_net_km,BEFU26 official,befu26_official,2042Q3,2228.744423351116,2228.746856136381,0.0024327852652277215,1.0915496813985571e-06
light_bev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2039Q4,575.8064694775351,575.8070972511129,0.0006277735777757698,1.0902509976058236e-06
light_bev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2030Q4,1147.438471767205,1147.4397221510962,0.0012503838911470666,1.0897175943746353e-06
light_bev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2036Q4,328.2513578522086,328.25100042760926,0.000357424599371825,1.0888747017240102e-06
light_ruc_net_revenue,Current finalist Base case,current_basecase,2048Q4,265.8451542724973,265.84486492860856,0.00028934388876677986,1.0883925628006587e-06
light_bev_ruc_net_revenue,BEFU26 official,befu26_official,2032Q4,130.12850515759297,130.1283636679633,0.00014148962966942236,1.0873069624374032e-06
light_bev_ruc_net_revenue,MBU26 official,mbu26_official,2032Q4,130.12850515759297,130.1283636679633,0.00014148962966942236,1.0873069624374032e-06
light_bev_ruc_net_revenue,MBU26 official,mbu26_official,2043Q4,982.9039174234897,982.9049851152909,0.0010676918011540693,1.08626263689419e-06
light_bev_ruc_net_revenue,BEFU26 official,befu26_official,2043Q4,982.9039174234897,982.9049851152909,0.0010676918011540693,1.08626263689419e-06
light_bev_ruc_net_revenue,BEFU26 official,befu26_official,2029Q4,68.00073559752867,68.00066175319,7.3844338672302e-05,1.0859344097299104e-06
light_bev_ruc_net_revenue,MBU26 official,mbu26_official,2029Q4,68.00073559752867,68.00066175319,7.3844338672302e-05,1.0859344097299104e-06
light_bev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2034Q1,182.75937742208038,182.75917900308295,0.00019841899742800706,1.0856843584543462e-06
phev_ruc_net_km,MBU26 official,mbu26_official,2050Q2,746.7646398889178,746.7654487123932,0.0008088234753813595,1.0831036074521056e-06
phev_ruc_net_km,BEFU26 official,befu26_official,2050Q2,746.7646398889178,746.7654487123932,0.0008088234753813595,1.0831036074521056e-06
light_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2037Q1,3029.35492249373,3029.351642461997,0.003280031733083888,1.0827492377102528e-06
light_bev_ruc_net_km,MBU26 official,mbu26_official,2040Q3,4363.010965589745,4363.006249748725,0.0047158410197880585,1.080868477521835e-06
light_bev_ruc_net_km,BEFU26 official,befu26_official,2040Q3,4363.010965589745,4363.006249748725,0.0047158410197880585,1.080868477521835e-06
light_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2040Q2,345.0582163176578,345.0578433945906,0.00037292306723202273,1.0807540571319501e-06
light_ruc_net_revenue,MBU26 official,mbu26_official,2033Q3,335.36305850982217,335.3634202384748,0.00036172865264916254,1.0786180632312196e-06
phev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2043Q1,66.37242976365404,66.37250108649472,7.132284068234185e-05,1.0745853502171874e-06
light_bev_ruc_net_revenue,Current finalist Base case,current_basecase,2030Q3,88.99181339233607,88.99171794597295,9.544636311886734e-05,1.0725297022331173e-06
light_bev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2037Q2,3090.7848162724003,3090.7881167322084,0.0033004598080879077,1.0678387543227235e-06
